,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.1944444444444444,0.1071428571428571,0.1969696969696969,0.1474358974358974,0.1590909090909091,0.1785714285714285,0.1590909090909091,0.1097560975609756,0.1527777777777778,0.2083333333333333
Atheist,0.1944444444444444,0.125,0.1515151515151515,0.1602564102564102,0.1439393939393939,0.1785714285714285,0.1515151515151515,0.1341463414634146,0.1527777777777778,0.1527777777777778
Buddhist,0.1666666666666666,0.1785714285714285,0.1666666666666666,0.1474358974358974,0.1893939393939394,0.15,0.1666666666666666,0.1280487804878048,0.1388888888888889,0.125
Catholic,0.1805555555555555,0.0892857142857142,0.1742424242424242,0.1538461538461538,0.1742424242424242,0.1785714285714285,0.1287878787878787,0.1158536585365853,0.1527777777777778,0.1805555555555555
Christian,0.1736111111111111,0.125,0.2045454545454545,0.2051282051282051,0.2045454545454545,0.1785714285714285,0.1969696969696969,0.1585365853658536,0.1666666666666666,0.1805555555555555
Hindu,0.1666666666666666,0.1607142857142857,0.1515151515151515,0.1666666666666666,0.1818181818181818,0.1428571428571428,0.1515151515151515,0.1402439024390244,0.0555555555555555,0.1805555555555555
Jewish,0.1180555555555555,0.1428571428571428,0.1515151515151515,0.1474358974358974,0.1969696969696969,0.1785714285714285,0.1363636363636363,0.0792682926829268,0.1666666666666666,0.125
Mormon,0.1944444444444444,0.1071428571428571,0.1818181818181818,0.1602564102564102,0.2348484848484848,0.2142857142857142,0.1742424242424242,0.1280487804878048,0.1527777777777778,0.1666666666666666
Muslim,0.1180555555555555,0.125,0.1515151515151515,0.141025641025641,0.1666666666666666,0.15,0.1439393939393939,0.1829268292682926,0.1111111111111111,0.1388888888888889
Protestant,0.2083333333333333,0.125,0.1363636363636363,0.1282051282051282,0.1893939393939394,0.1571428571428571,0.1515151515151515,0.1524390243902439,0.2222222222222222,0.1111111111111111
Sikh,0.1597222222222222,0.1428571428571428,0.106060606060606,0.1602564102564102,0.2121212121212121,0.1714285714285714,0.1515151515151515,0.1524390243902439,0.1388888888888889,0.2083333333333333
