,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,-0.0763888888888889,0.2142857142857142,0.0681818181818181,-0.2051282051282051,0.0303030303030303,0.0857142857142857,0.1969696969696969,0.0670731707317073,-0.1388888888888889,0.0833333333333333
Atheist,0.125,0.0535714285714285,-0.0303030303030303,-0.0576923076923076,0.0833333333333333,-0.0857142857142857,0.0378787878787878,0.024390243902439,-0.0833333333333333,-0.0277777777777777
Buddhist,-0.0069444444444444,0.6428571428571429,-0.106060606060606,-0.0641025641025641,-0.1363636363636363,-0.0357142857142857,0.1666666666666666,0.0,0.0833333333333333,-0.125
Catholic,-0.0486111111111111,-0.0892857142857142,0.3484848484848485,0.0448717948717948,-0.1363636363636363,-0.0571428571428571,-0.0151515151515151,0.048780487804878,-0.1666666666666666,0.0277777777777777
Christian,-0.1388888888888889,0.0535714285714285,0.106060606060606,0.0897435897435897,-0.0757575757575757,0.0571428571428571,-0.0303030303030303,0.0426829268292682,-0.0416666666666666,0.0972222222222222
Hindu,-0.0208333333333333,0.1428571428571428,0.1666666666666666,0.0192307692307692,-0.0454545454545454,-0.0142857142857142,-0.053030303030303,0.0304878048780487,-0.0694444444444444,-0.1111111111111111
Jewish,-0.0277777777777777,0.1071428571428571,-0.0909090909090909,-0.1474358974358974,-0.0303030303030303,0.0642857142857142,0.0227272727272727,0.0670731707317073,0.0416666666666666,-0.0694444444444444
Mormon,0.0902777777777777,0.0357142857142857,0.0303030303030303,-0.1282051282051282,-0.0227272727272727,0.0071428571428571,0.1590909090909091,-0.024390243902439,0.1111111111111111,-0.0972222222222222
Muslim,0.0625,-0.1964285714285714,0.0227272727272727,-0.0192307692307692,0.0075757575757575,0.0214285714285714,0.053030303030303,0.0121951219512195,-0.0972222222222222,-0.0972222222222222
Protestant,-0.0277777777777777,-0.0714285714285714,0.0378787878787878,0.1602564102564102,-0.0303030303030303,-0.0071428571428571,-0.0227272727272727,0.0853658536585365,0.2083333333333333,-0.0416666666666666
Sikh,-0.0486111111111111,0.0535714285714285,0.0151515151515151,-0.0512820512820512,0.0075757575757575,-0.0285714285714285,-0.0606060606060606,0.0121951219512195,0.0833333333333333,0.0972222222222222
