,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0,0.0714285714285714,-0.0075757575757575,-0.0192307692307692,-0.0075757575757575,-0.0071428571428571,-0.0151515151515151,0.0182926829268292,0.0,0.0138888888888888
Atheist,0.1041666666666666,-0.0178571428571428,0.0,0.0256410256410256,-0.0909090909090909,0.0,-0.0075757575757575,0.0182926829268292,-0.0416666666666666,-0.0694444444444444
Buddhist,0.0069444444444444,0.125,0.0984848484848484,-0.0897435897435897,-0.0303030303030303,-0.05,-0.0681818181818181,0.048780487804878,0.1111111111111111,-0.0416666666666666
Catholic,-0.0347222222222222,0.0714285714285714,0.1742424242424242,0.0384615384615384,-0.0454545454545454,0.0285714285714285,0.0378787878787878,-0.0121951219512195,-0.3888888888888889,-0.0138888888888888
Christian,0.0833333333333333,0.1428571428571428,0.053030303030303,-0.0128205128205128,-0.0833333333333333,-0.1142857142857142,-0.0833333333333333,0.0914634146341463,-0.0416666666666666,0.0138888888888888
Hindu,0.0486111111111111,0.0535714285714285,-0.1136363636363636,-0.0512820512820512,0.106060606060606,0.0071428571428571,-0.0833333333333333,0.0304878048780487,0.0833333333333333,-0.0277777777777777
Jewish,-0.1527777777777778,-0.0714285714285714,-0.053030303030303,0.0192307692307692,0.106060606060606,0.0142857142857142,0.0378787878787878,-0.0426829268292682,0.0416666666666666,0.1805555555555555
Mormon,0.0416666666666666,0.1071428571428571,-0.1363636363636363,0.0,0.0151515151515151,-0.0857142857142857,0.0,0.1280487804878048,-0.1527777777777778,0.0833333333333333
Muslim,-0.0138888888888888,0.0,-0.0681818181818181,-0.0576923076923076,0.0757575757575757,-0.0428571428571428,0.0454545454545454,-0.0182926829268292,0.0416666666666666,0.1388888888888889
Protestant,-0.0694444444444444,0.0357142857142857,-0.106060606060606,0.0576923076923076,-0.0454545454545454,0.1,0.0,0.0304878048780487,0.0416666666666666,-0.0416666666666666
Sikh,-0.0069444444444444,-0.0714285714285714,0.0303030303030303,0.0512820512820512,-0.0227272727272727,-0.0642857142857142,-0.0681818181818181,0.0792682926829268,-0.0277777777777777,0.0416666666666666
