,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.25,0.2076923076923077,0.3869731800766283,0.3585271317829457,0.3825231481481481,0.21875,0.2934782608695652,0.1585365853658536,0.25,0.3545918367346938,0.1875,0.15,0.2023809523809523,0.25,0.3390957446808511
African,0.33,0.2615384615384615,0.3563218390804598,0.3217054263565891,0.3923611111111111,0.375,0.2282608695652173,0.2073170731707317,0.25,0.4047619047619047,0.2946428571428571,0.2416666666666666,0.3452380952380952,0.2794117647058823,0.3284574468085106
African American,0.26,0.2923076923076923,0.328544061302682,0.3255813953488372,0.3443287037037037,0.25,0.2391304347826087,0.2195121951219512,0.2976190476190476,0.3784013605442177,0.2410714285714285,0.2083333333333333,0.2738095238095238,0.3088235294117647,0.3085106382978723
Arab,0.26,0.2846153846153846,0.3840996168582375,0.3488372093023256,0.3483796296296296,0.296875,0.3043478260869565,0.1768292682926829,0.2023809523809523,0.407312925170068,0.3571428571428571,0.2,0.2857142857142857,0.2794117647058823,0.3351063829787234
Asian,0.27,0.2692307692307692,0.328544061302682,0.375968992248062,0.3454861111111111,0.21875,0.2391304347826087,0.2134146341463414,0.238095238095238,0.3741496598639456,0.3303571428571428,0.1833333333333333,0.2023809523809523,0.2205882352941176,0.3337765957446808
Black,0.2,0.2615384615384615,0.3218390804597701,0.3081395348837209,0.339699074074074,0.203125,0.2391304347826087,0.1646341463414634,0.2142857142857142,0.369047619047619,0.2410714285714285,0.25,0.2619047619047619,0.3088235294117647,0.3191489361702128
Caucasian,0.2,0.25,0.3227969348659004,0.3071705426356589,0.3107638888888889,0.28125,0.1956521739130435,0.1707317073170731,0.2738095238095238,0.3375850340136054,0.2410714285714285,0.1916666666666666,0.2142857142857142,0.2941176470588235,0.3444148936170212
European,0.23,0.2576923076923076,0.4434865900383142,0.3546511627906977,0.402199074074074,0.28125,0.358695652173913,0.2012195121951219,0.2261904761904762,0.4370748299319728,0.3035714285714285,0.1916666666666666,0.3214285714285714,0.2647058823529412,0.3896276595744681
Hispanic,0.27,0.2576923076923076,0.3371647509578544,0.3255813953488372,0.3466435185185185,0.3125,0.2065217391304347,0.3109756097560975,0.2261904761904762,0.4302721088435374,0.2946428571428571,0.225,0.2857142857142857,0.2205882352941176,0.3377659574468085
Jewish,0.28,0.3153846153846154,0.3649425287356322,0.3430232558139535,0.3715277777777778,0.390625,0.25,0.2317073170731707,0.2619047619047619,0.3937074829931973,0.3035714285714285,0.2666666666666666,0.238095238095238,0.2941176470588235,0.3856382978723404
Latino,0.25,0.2653846153846154,0.3534482758620689,0.3439922480620155,0.3831018518518518,0.265625,0.2065217391304347,0.2012195121951219,0.238095238095238,0.461734693877551,0.25,0.2166666666666666,0.2261904761904762,0.3382352941176471,0.3484042553191489
Middle Eastern,0.25,0.2923076923076923,0.4233716475095785,0.3420542635658914,0.3616898148148148,0.25,0.2934782608695652,0.2134146341463414,0.3095238095238095,0.407312925170068,0.2857142857142857,0.2333333333333333,0.3095238095238095,0.3235294117647059,0.3457446808510638
Native American,0.3,0.2807692307692307,0.3754789272030651,0.3517441860465116,0.3958333333333333,0.28125,0.2826086956521739,0.2682926829268293,0.25,0.4175170068027211,0.3214285714285714,0.2833333333333333,0.3214285714285714,0.3382352941176471,0.386968085106383
Roma,0.26,0.2807692307692307,0.4444444444444444,0.3604651162790697,0.4079861111111111,0.328125,0.3043478260869565,0.2195121951219512,0.2261904761904762,0.4081632653061224,0.3303571428571428,0.2583333333333333,0.3452380952380952,0.3088235294117647,0.3896276595744681
South American,0.22,0.3038461538461538,0.4319923371647509,0.376937984496124,0.4074074074074074,0.3125,0.2826086956521739,0.2012195121951219,0.2738095238095238,0.4863945578231292,0.3571428571428571,0.2833333333333333,0.2619047619047619,0.4117647058823529,0.3617021276595745
White,0.25,0.2576923076923076,0.3295019157088122,0.3391472868217054,0.3263888888888889,0.234375,0.2717391304347826,0.2134146341463414,0.3095238095238095,0.3673469387755102,0.2321428571428571,0.2166666666666666,0.2976190476190476,0.2794117647058823,0.3071808510638298
