,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.05,0.0192307692307692,0.0162835249042145,-0.0067829457364341,0.0173611111111111,0.015625,0.0,0.0121951219512195,0.0595238095238095,-0.0450680272108843,-0.0446428571428571,0.1,-0.1071428571428571,0.0,-0.0039893617021276
African,0.01,-0.0076923076923076,0.0162835249042145,0.0339147286821705,-0.0109953703703703,0.03125,0.0108695652173913,-0.0182926829268292,0.0714285714285714,-0.0195578231292517,-0.0267857142857142,0.0,-0.0238095238095238,0.0294117647058823,-0.0159574468085106
African American,-0.03,0.0346153846153846,0.0354406130268199,-0.0116279069767441,-0.0005787037037037,0.046875,-0.0978260869565217,-0.0426829268292682,0.119047619047619,-0.0119047619047619,0.0267857142857142,-0.0333333333333333,0.0476190476190476,-0.0735294117647058,-0.014627659574468
Arab,0.1,0.0153846153846153,0.0229885057471264,0.0164728682170542,0.0208333333333333,-0.109375,-0.0543478260869565,-0.048780487804878,0.0119047619047619,-0.0374149659863945,-0.0714285714285714,0.0416666666666666,0.0119047619047619,0.0294117647058823,-0.0372340425531914
Asian,-0.05,-0.0269230769230769,0.0306513409961685,-0.0135658914728682,-0.0081018518518518,-0.03125,-0.0217391304347826,0.0,0.0119047619047619,0.0051020408163265,0.0446428571428571,0.0166666666666666,0.1071428571428571,-0.0735294117647058,-0.0079787234042553
Black,-0.05,-0.0192307692307692,-0.0028735632183908,-0.0087209302325581,0.0260416666666666,0.03125,0.0,0.0,0.0595238095238095,-0.0153061224489795,0.0446428571428571,-0.0333333333333333,0.0238095238095238,0.088235294117647,-0.0279255319148936
Caucasian,0.07,0.023076923076923,-0.0354406130268199,-0.0067829457364341,0.0086805555555555,-0.03125,-0.0326086956521739,0.0,0.0833333333333333,0.0204081632653061,-0.0714285714285714,0.05,-0.0595238095238095,-0.1029411764705882,0.0053191489361702
European,0.03,-0.0115384615384615,0.0239463601532567,-0.0116279069767441,-0.0104166666666666,0.0625,0.0,0.0426829268292682,0.0119047619047619,0.032312925170068,-0.0267857142857142,-0.0166666666666666,-0.0476190476190476,0.0147058823529411,-0.0492021276595744
Hispanic,0.02,0.0115384615384615,-0.0210727969348659,0.00484496124031,0.0081018518518518,-0.109375,-0.0434782608695652,-0.0304878048780487,0.0,0.0017006802721088,0.0,0.0,0.0476190476190476,0.1029411764705882,0.0013297872340425
Jewish,-0.03,0.0346153846153846,-0.0335249042145593,0.0164728682170542,0.0069444444444444,0.0625,-0.0760869565217391,0.024390243902439,-0.0238095238095238,0.0110544217687074,-0.0803571428571428,0.0166666666666666,0.0357142857142857,-0.0294117647058823,-0.0079787234042553
Latino,0.07,-0.0461538461538461,-0.0191570881226053,0.0271317829457364,-0.0092592592592592,0.0625,0.0652173913043478,-0.0609756097560975,0.0714285714285714,0.0008503401360544,0.0714285714285714,0.0,-0.0119047619047619,0.0735294117647058,-0.0079787234042553
Middle Eastern,-0.02,-0.0461538461538461,0.0239463601532567,-0.002906976744186,0.0127314814814814,-0.03125,-0.0326086956521739,0.0548780487804878,0.0476190476190476,0.0025510204081632,0.0,0.0166666666666666,-0.0119047619047619,-0.1029411764705882,-0.0465425531914893
Native American,0.0,0.0153846153846153,-0.003831417624521,0.0213178294573643,-0.015625,-0.0625,0.0543478260869565,0.0182926829268292,0.0476190476190476,0.0170068027210884,0.0357142857142857,-0.05,0.0,-0.1176470588235294,-0.0172872340425531
Roma,0.07,0.0192307692307692,0.0239463601532567,0.0096899224806201,-0.0011574074074074,0.046875,-0.0543478260869565,-0.0182926829268292,0.0,-0.0272108843537414,-0.0714285714285714,-0.025,-0.0238095238095238,-0.0147058823529411,0.0079787234042553
South American,-0.05,0.0,0.0239463601532567,-0.0116279069767441,0.0075231481481481,-0.03125,0.0,0.0060975609756097,0.0119047619047619,0.0357142857142857,-0.0178571428571428,0.075,-0.0595238095238095,0.0147058823529411,-0.0877659574468085
White,-0.06,0.0115384615384615,0.0124521072796934,-0.003875968992248,0.0150462962962962,-0.078125,-0.0869565217391304,0.0182926829268292,0.1785714285714285,-0.0008503401360544,-0.0089285714285714,0.0166666666666666,-0.0119047619047619,0.0147058823529411,-0.0492021276595744
