,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.19,0.3307692307692307,0.3247126436781609,0.3420542635658914,0.3165509259259259,0.21875,0.3043478260869565,0.274390243902439,0.238095238095238,0.3112244897959184,0.3214285714285714,0.275,0.3333333333333333,0.3088235294117647,0.3178191489361702
African,0.3,0.3423076923076923,0.3266283524904214,0.3032945736434108,0.3269675925925926,0.328125,0.2391304347826087,0.25,0.3214285714285714,0.3256802721088435,0.3571428571428571,0.325,0.3571428571428571,0.2647058823529412,0.3311170212765957
African American,0.24,0.3038461538461538,0.3237547892720306,0.2974806201550387,0.3246527777777778,0.328125,0.3695652173913043,0.2621951219512195,0.2857142857142857,0.3171768707482993,0.3035714285714285,0.25,0.3809523809523809,0.2794117647058823,0.3364361702127659
Arab,0.25,0.3461538461538461,0.3342911877394636,0.2858527131782946,0.3223379629629629,0.3125,0.2717391304347826,0.2560975609756097,0.2619047619047619,0.3248299319727891,0.375,0.225,0.3333333333333333,0.25,0.3231382978723404
Asian,0.2,0.2807692307692307,0.3074712643678161,0.312984496124031,0.3148148148148148,0.3125,0.2934782608695652,0.25,0.238095238095238,0.2942176870748299,0.3303571428571428,0.25,0.3214285714285714,0.2205882352941176,0.3271276595744681
Black,0.31,0.3307692307692307,0.3256704980842911,0.3197674418604651,0.3142361111111111,0.3125,0.2717391304347826,0.25,0.2976190476190476,0.3341836734693877,0.3214285714285714,0.3166666666666666,0.3452380952380952,0.3088235294117647,0.3430851063829787
Caucasian,0.25,0.3,0.3247126436781609,0.3023255813953488,0.3333333333333333,0.34375,0.3043478260869565,0.3048780487804878,0.2738095238095238,0.3171768707482993,0.3303571428571428,0.2916666666666667,0.3095238095238095,0.2941176470588235,0.3324468085106383
European,0.26,0.2769230769230769,0.3026819923371647,0.3023255813953488,0.3269675925925926,0.21875,0.3152173913043478,0.2134146341463414,0.2976190476190476,0.3316326530612244,0.2946428571428571,0.2333333333333333,0.3571428571428571,0.2058823529411764,0.3098404255319149
Hispanic,0.27,0.2653846153846154,0.3295019157088122,0.311046511627907,0.3142361111111111,0.28125,0.2391304347826087,0.2560975609756097,0.25,0.3112244897959184,0.2678571428571428,0.3,0.3571428571428571,0.2352941176470588,0.2992021276595745
Jewish,0.3,0.3307692307692307,0.3333333333333333,0.3081395348837209,0.3211805555555556,0.359375,0.2608695652173913,0.2560975609756097,0.2619047619047619,0.3137755102040816,0.25,0.25,0.3452380952380952,0.2352941176470588,0.3537234042553192
Latino,0.26,0.3115384615384615,0.3352490421455938,0.2906976744186046,0.3153935185185185,0.21875,0.2717391304347826,0.2256097560975609,0.3214285714285714,0.336734693877551,0.4375,0.2833333333333333,0.3452380952380952,0.3088235294117647,0.3138297872340425
Middle Eastern,0.24,0.2807692307692307,0.3266283524904214,0.3178294573643411,0.302662037037037,0.265625,0.2608695652173913,0.2682926829268293,0.2976190476190476,0.314625850340136,0.3482142857142857,0.2583333333333333,0.3333333333333333,0.2058823529411764,0.2965425531914893
Native American,0.25,0.3192307692307692,0.3237547892720306,0.3313953488372093,0.3298611111111111,0.3125,0.2717391304347826,0.2682926829268293,0.2976190476190476,0.3384353741496598,0.2946428571428571,0.275,0.2738095238095238,0.3382352941176471,0.3404255319148936
Roma,0.28,0.3153846153846154,0.3093869731800766,0.3052325581395348,0.3130787037037037,0.265625,0.3478260869565217,0.2804878048780488,0.2857142857142857,0.3154761904761904,0.3482142857142857,0.2916666666666667,0.3571428571428571,0.3235294117647059,0.3178191489361702
South American,0.27,0.3076923076923077,0.328544061302682,0.3372093023255814,0.3061342592592592,0.375,0.3260869565217391,0.2256097560975609,0.2857142857142857,0.336734693877551,0.2678571428571428,0.3083333333333333,0.3095238095238095,0.3529411764705882,0.3204787234042553
White,0.3,0.3423076923076923,0.3007662835249042,0.3062015503875969,0.3009259259259259,0.1875,0.25,0.274390243902439,0.1904761904761904,0.3086734693877551,0.2321428571428571,0.2916666666666667,0.3571428571428571,0.3382352941176471,0.3111702127659574
