,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.02,0.0192307692307692,0.0335249042145593,0.0329457364341085,0.0138888888888888,0.046875,0.0543478260869565,0.0,0.0119047619047619,0.0059523809523809,0.0535714285714285,0.0333333333333333,0.0476190476190476,-0.0147058823529411,0.0212765957446808
African,0.02,-0.0269230769230769,0.0172413793103448,0.000968992248062,0.0283564814814814,0.046875,0.0434782608695652,0.024390243902439,0.0119047619047619,0.0280612244897959,0.0357142857142857,-0.025,0.0595238095238095,-0.0147058823529411,0.014627659574468
African American,0.04,0.0115384615384615,0.0114942528735632,0.0087209302325581,0.0167824074074074,0.015625,0.0108695652173913,0.048780487804878,0.0357142857142857,0.0280612244897959,0.0267857142857142,0.0,0.1309523809523809,-0.0441176470588235,0.0319148936170212
Arab,0.03,-0.0038461538461538,0.0277777777777777,0.0135658914728682,0.0196759259259259,0.03125,-0.0434782608695652,0.024390243902439,-0.0119047619047619,0.0348639455782312,0.0178571428571428,0.0083333333333333,0.0952380952380952,-0.0294117647058823,0.0186170212765957
Asian,-0.01,-0.0076923076923076,0.0210727969348659,0.0290697674418604,0.0173611111111111,0.125,-0.0434782608695652,0.0121951219512195,0.0,0.0127551020408163,0.0446428571428571,0.0083333333333333,0.0833333333333333,-0.0735294117647058,0.0279255319148936
Black,0.07,0.0269230769230769,0.0277777777777777,0.0106589147286821,0.0254629629629629,0.078125,0.0434782608695652,0.0304878048780487,0.0595238095238095,0.0348639455782312,-0.0089285714285714,0.025,0.119047619047619,-0.0147058823529411,0.0292553191489361
Caucasian,-0.02,-0.0076923076923076,0.0153256704980842,0.0184108527131782,0.0104166666666666,0.03125,0.0,0.0060975609756097,0.0714285714285714,0.0340136054421768,-0.0089285714285714,0.05,0.0714285714285714,0.0,0.0305851063829787
European,0.01,-0.0076923076923076,0.0162835249042145,0.0184108527131782,0.021412037037037,0.0,0.0217391304347826,0.0182926829268292,0.0357142857142857,0.0246598639455782,-0.0267857142857142,-0.0166666666666666,0.0714285714285714,0.0147058823529411,0.0452127659574468
Hispanic,-0.04,-0.0307692307692307,0.0239463601532567,0.0087209302325581,0.0248842592592592,0.03125,0.0108695652173913,0.0121951219512195,0.0238095238095238,0.0195578231292517,-0.0089285714285714,0.0333333333333333,0.0595238095238095,-0.0294117647058823,0.0172872340425531
Jewish,0.02,0.0192307692307692,0.018199233716475,0.0174418604651162,0.0225694444444444,0.046875,0.0543478260869565,0.0304878048780487,0.0357142857142857,0.0178571428571428,0.0446428571428571,-0.0083333333333333,0.1071428571428571,-0.0147058823529411,0.0372340425531914
Latino,0.01,0.0,0.0191570881226053,0.0135658914728682,0.0237268518518518,0.015625,-0.0434782608695652,0.024390243902439,0.0238095238095238,0.0187074829931972,0.0267857142857142,0.0416666666666666,0.0595238095238095,-0.0147058823529411,0.0398936170212766
Middle Eastern,-0.05,-0.0269230769230769,0.0220306513409961,-0.000968992248062,0.021412037037037,0.015625,0.0434782608695652,0.0365853658536585,0.0,0.0229591836734693,-0.0446428571428571,0.0083333333333333,0.0833333333333333,-0.0441176470588235,0.014627659574468
Native American,0.03,0.0,0.0210727969348659,0.0116279069767441,0.0300925925925925,-0.015625,-0.0108695652173913,0.0365853658536585,0.0476190476190476,0.0272108843537414,0.0089285714285714,0.0583333333333333,0.0833333333333333,-0.0588235294117647,0.0305851063829787
Roma,0.03,-0.0038461538461538,0.0220306513409961,0.0300387596899224,0.005787037037037,0.03125,0.0108695652173913,0.0365853658536585,-0.0238095238095238,0.0212585034013605,0.0,0.0083333333333333,0.0833333333333333,-0.0441176470588235,0.0159574468085106
South American,0.01,-0.0115384615384615,0.0402298850574712,0.0232558139534883,0.0185185185185185,0.0625,0.0760869565217391,0.0548780487804878,0.0119047619047619,0.026360544217687,0.0,0.0166666666666666,0.1071428571428571,-0.0294117647058823,0.0305851063829787
White,-0.02,-0.023076923076923,0.0277777777777777,0.00484496124031,0.0040509259259259,0.078125,0.0434782608695652,0.0,0.0119047619047619,0.0306122448979591,0.0178571428571428,0.025,0.0476190476190476,-0.0294117647058823,0.0252659574468085
