,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.03,0.0038461538461538,0.014367816091954,0.0290697674418604,0.0075231481481481,-0.015625,-0.0326086956521739,-0.0182926829268292,-0.0357142857142857,0.0119047619047619,0.0178571428571428,0.0166666666666666,0.1547619047619047,-0.0441176470588235,0.0305851063829787
African,-0.01,-0.0153846153846153,0.0239463601532567,-0.001937984496124,0.0098379629629629,0.078125,0.0,0.0,0.0238095238095238,0.010204081632653,0.0357142857142857,0.05,0.0595238095238095,0.0,0.0412234042553191
African American,-0.01,-0.0153846153846153,0.0086206896551724,0.0106589147286821,0.0260416666666666,0.046875,-0.0543478260869565,0.024390243902439,0.0476190476190476,0.0221088435374149,0.0357142857142857,0.0083333333333333,0.0952380952380952,0.0147058823529411,0.0132978723404255
Arab,0.04,0.0192307692307692,0.0344827586206896,0.0116279069767441,0.0231481481481481,0.046875,-0.0108695652173913,0.0182926829268292,0.0476190476190476,0.032312925170068,0.0089285714285714,-0.0083333333333333,0.0952380952380952,-0.0588235294117647,0.0425531914893617
Asian,0.02,0.0,0.0210727969348659,0.0164728682170542,0.0167824074074074,0.046875,-0.0434782608695652,0.0182926829268292,0.0357142857142857,0.0331632653061224,-0.0089285714285714,0.0333333333333333,0.0714285714285714,0.0147058823529411,0.014627659574468
Black,0.03,-0.0038461538461538,0.0555555555555555,-0.0116279069767441,0.0237268518518518,0.015625,0.0217391304347826,0.0060975609756097,0.0238095238095238,0.0136054421768707,-0.0178571428571428,0.0333333333333333,0.0714285714285714,-0.0441176470588235,0.0345744680851063
Caucasian,0.0,-0.0076923076923076,0.0105363984674329,0.001937984496124,0.0185185185185185,0.078125,0.0217391304347826,0.0121951219512195,-0.0119047619047619,0.0144557823129251,0.0,0.0,0.0952380952380952,0.0147058823529411,0.0372340425531914
European,0.02,-0.0038461538461538,0.0114942528735632,0.0193798449612403,0.0098379629629629,-0.015625,0.0,0.0060975609756097,0.0595238095238095,0.0272108843537414,0.0178571428571428,0.0,0.0714285714285714,-0.0147058823529411,0.0305851063829787
Hispanic,0.03,-0.0076923076923076,0.0191570881226053,0.0077519379844961,0.0243055555555555,0.0625,-0.0108695652173913,0.0182926829268292,0.0119047619047619,0.0127551020408163,-0.0089285714285714,0.025,0.0595238095238095,-0.0441176470588235,0.0319148936170212
Jewish,0.03,-0.0115384615384615,0.0095785440613026,0.000968992248062,0.0283564814814814,0.046875,0.0,0.0365853658536585,-0.0119047619047619,0.0178571428571428,0.0357142857142857,0.025,0.0714285714285714,-0.088235294117647,0.0279255319148936
Latino,0.0,0.0038461538461538,0.0201149425287356,0.000968992248062,0.0196759259259259,0.0625,0.0217391304347826,0.048780487804878,0.0238095238095238,0.0246598639455782,0.0178571428571428,0.0,0.0357142857142857,-0.0441176470588235,0.0252659574468085
Middle Eastern,0.05,0.0,0.0105363984674329,0.0096899224806201,0.0260416666666666,0.03125,-0.0217391304347826,0.0365853658536585,0.0357142857142857,0.0187074829931972,0.0089285714285714,0.025,0.1071428571428571,0.0147058823529411,0.0159574468085106
Native American,-0.01,-0.0384615384615384,0.0134099616858237,0.0077519379844961,0.0196759259259259,0.03125,-0.0434782608695652,0.0304878048780487,0.0357142857142857,0.010204081632653,-0.0178571428571428,0.0333333333333333,0.0714285714285714,-0.0441176470588235,0.0172872340425531
Roma,0.03,0.0076923076923076,0.0316091954022988,0.0116279069767441,0.0121527777777777,0.03125,-0.0326086956521739,0.048780487804878,0.0119047619047619,0.0229591836734693,0.0178571428571428,0.0,0.1071428571428571,-0.1029411764705882,0.0239361702127659
South American,0.01,0.0076923076923076,0.0258620689655172,0.0193798449612403,0.0237268518518518,0.046875,0.0108695652173913,0.0426829268292682,0.0476190476190476,0.0408163265306122,0.0267857142857142,0.0416666666666666,0.0357142857142857,-0.0147058823529411,0.0319148936170212
White,0.01,-0.0153846153846153,0.018199233716475,0.0164728682170542,0.0283564814814814,0.03125,0.0434782608695652,0.0182926829268292,0.0,0.0110544217687074,0.0357142857142857,0.0,0.119047619047619,-0.0735294117647058,0.014627659574468
