,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.25,0.2807692307692307,0.3113026819923372,0.3323643410852713,0.3362268518518518,0.234375,0.3260869565217391,0.274390243902439,0.2261904761904762,0.3103741496598639,0.2857142857142857,0.2833333333333333,0.3214285714285714,0.3235294117647059,0.3085106382978723
African,0.3,0.3576923076923077,0.3333333333333333,0.3246124031007752,0.3119212962962963,0.234375,0.2934782608695652,0.2560975609756097,0.3095238095238095,0.3239795918367347,0.2410714285714285,0.2583333333333333,0.3095238095238095,0.3088235294117647,0.3231382978723404
African American,0.27,0.3269230769230769,0.318007662835249,0.3052325581395348,0.3165509259259259,0.28125,0.217391304347826,0.274390243902439,0.2738095238095238,0.3401360544217687,0.3035714285714285,0.25,0.2738095238095238,0.2352941176470588,0.3311170212765957
Arab,0.21,0.3307692307692307,0.3227969348659004,0.2955426356589147,0.3142361111111111,0.25,0.2826086956521739,0.3048780487804878,0.3095238095238095,0.3231292517006803,0.3125,0.2916666666666667,0.3214285714285714,0.3088235294117647,0.3457446808510638
Asian,0.28,0.2807692307692307,0.3017241379310345,0.3178294573643411,0.3049768518518518,0.25,0.2934782608695652,0.2682926829268293,0.2142857142857142,0.3324829931972789,0.2857142857142857,0.25,0.3095238095238095,0.2794117647058823,0.324468085106383
Black,0.22,0.2884615384615384,0.3409961685823754,0.2984496124031007,0.3096064814814814,0.265625,0.2282608695652173,0.2865853658536585,0.238095238095238,0.3392857142857143,0.3482142857142857,0.25,0.3214285714285714,0.2352941176470588,0.3111702127659574
Caucasian,0.3,0.3038461538461538,0.3371647509578544,0.3323643410852713,0.318287037037037,0.328125,0.3152173913043478,0.2621951219512195,0.2976190476190476,0.3435374149659864,0.3125,0.25,0.3452380952380952,0.2941176470588235,0.3085106382978723
European,0.32,0.3192307692307692,0.3093869731800766,0.3207364341085271,0.308449074074074,0.40625,0.3152173913043478,0.274390243902439,0.2142857142857142,0.3273809523809524,0.25,0.2416666666666666,0.2857142857142857,0.2794117647058823,0.3337765957446808
Hispanic,0.27,0.2884615384615384,0.3381226053639847,0.314922480620155,0.3153935185185185,0.234375,0.2717391304347826,0.2926829268292683,0.3214285714285714,0.3477891156462585,0.2946428571428571,0.275,0.3095238095238095,0.2794117647058823,0.3351063829787234
Jewish,0.29,0.3038461538461538,0.332375478927203,0.312984496124031,0.3246527777777778,0.3125,0.2826086956521739,0.2804878048780488,0.3809523809523809,0.3358843537414966,0.2946428571428571,0.3083333333333333,0.3452380952380952,0.3529411764705882,0.3284574468085106
Latino,0.3,0.3153846153846154,0.3362068965517241,0.3003875968992248,0.3061342592592592,0.328125,0.3478260869565217,0.2804878048780488,0.2857142857142857,0.3333333333333333,0.3392857142857143,0.25,0.3095238095238095,0.3235294117647059,0.3125
Middle Eastern,0.29,0.3115384615384615,0.3170498084291188,0.3323643410852713,0.2962962962962963,0.28125,0.2934782608695652,0.2926829268292683,0.2738095238095238,0.3129251700680272,0.3571428571428571,0.2916666666666667,0.3333333333333333,0.3088235294117647,0.3218085106382978
Native American,0.31,0.2961538461538461,0.3247126436781609,0.313953488372093,0.308449074074074,0.28125,0.2717391304347826,0.2621951219512195,0.2857142857142857,0.3350340136054421,0.2767857142857143,0.3166666666666666,0.2976190476190476,0.25,0.3231382978723404
Roma,0.31,0.2807692307692307,0.3295019157088122,0.3323643410852713,0.3298611111111111,0.296875,0.3043478260869565,0.2560975609756097,0.3095238095238095,0.3350340136054421,0.2767857142857143,0.325,0.4166666666666667,0.2941176470588235,0.3311170212765957
South American,0.29,0.3115384615384615,0.3381226053639847,0.3217054263565891,0.3287037037037037,0.359375,0.2608695652173913,0.298780487804878,0.2261904761904762,0.3316326530612244,0.3214285714285714,0.2333333333333333,0.25,0.4411764705882353,0.3390957446808511
White,0.29,0.2846153846153846,0.3352490421455938,0.3042635658914728,0.3078703703703703,0.25,0.2934782608695652,0.3048780487804878,0.2738095238095238,0.3112244897959184,0.3214285714285714,0.3083333333333333,0.3095238095238095,0.2205882352941176,0.3337765957446808
