Persona,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a
Baseline,0.01872048491002986,0.004581167774335359,0.07222222222222216,0.04814814814814809,0.7615740740740741,0.8046296296296296
