,nonOld,old
boy,-0.01141304347826087,0.027717391304347826
elder,-0.03206521739130435,0.06739130434782609
girl,-0.021195652173913043,0.03097826086956522
kid,0.06521739130434782,-0.009782608695652175
man,-0.006521739130434782,0.01141304347826087
woman,-0.007065217391304348,0.0010869565217391304
