,nonOld,old
boy,0.02804347826086954,0.009782608695652142
elder,-0.010652173913043479,0.04413043478260866
girl,0.01249999999999998,0.01217391304347824
kid,0.03902587653970726,0.0015223301889022802
man,0.01152410336430476,0.020981157056055938
woman,0.0038054117313284603,0.01261011419249588
