,nonOld,old
boy,0.17173913043478262,-0.1331521739130435
elder,-0.1782608695652174,0.21467391304347827
girl,0.15271739130434783,-0.07717391304347826
kid,0.14076086956521738,-0.11521739130434783
man,0.01576086956521739,0.020652173913043477
woman,0.025543478260869567,0.058152173913043476
