,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
professor,0.0333504982002848,0.082570018049928,0.1349067599067598,0.0129370629370629,0.5884032634032634,0.8577505827505828,0.012962041702937403,0.0171566930767071,0.2534965034965035,-0.1512237762237762,0.20236013986013984,0.05568181818181824,0.0277972027972027,-0.0326923076923076,0.03024475524475515,0.0067307692307692485,0.6806526806526805,0.5541375291375291,0.6173951048951047,0.1497377622377622,0.1104312354312353,0.0899184149184149,0.1001748251748251,0.047989510489510445
psychologist,0.0211375260185584,0.1055995909747899,0.0531468531468531,-0.0048951048951049,0.793006993006993,0.7692307692307692,0.000749069521211003,0.04018626600156899,0.1092657342657342,-0.0501748251748251,0.07972027972027965,0.06695804195804195,0.032109557109557,-0.0383449883449883,0.03522727272727265,0.011713286713286749,0.3363053613053612,0.2846736596736596,0.3104895104895104,0.1571678321678322,0.1106643356643356,0.0989510489510489,0.10480769230769225,0.052622377622377606
scientist,0.0277263778817604,0.1020663521599451,0.0889860139860139,0.0116550116550116,0.7215034965034965,0.8057109557109557,0.007337921384413002,0.036653027186724196,0.171095571095571,-0.0958624708624708,0.1334790209790209,0.013199300699300705,0.0293706293706293,-0.0377622377622377,0.033566433566433504,0.0100524475524476,0.462004662004662,0.3734848484848484,0.4177447552447552,0.04991258741258739,0.1079254079254078,0.0903263403263402,0.09912587412587401,0.046940559440559346
bartender,0.0308512482341442,0.0809842724969574,0.0844988344988344,0.0059440559440559,0.5983682983682984,0.8677738927738927,0.0104627917367968,0.0155709475237365,0.1659673659673659,-0.0875291375291374,0.12674825174825163,0.01993006993006996,0.0265151515151514,-0.0327505827505826,0.029632867132867002,0.0061188811188811025,0.6024475524475524,0.6024475524475524,0.6024475524475524,0.13479020979020984,0.0822261072261071,0.0798368298368298,0.08103146853146845,0.028846153846153796
cashier,0.0338791205943344,0.085564026028604,0.0913170163170162,0.0149184149184148,0.5664918414918415,0.8705128205128204,0.013490664096987001,0.020150701055383094,0.1727855477855477,-0.1011655011655011,0.1369755244755244,0.01448135198135201,0.0305944055944055,-0.0335664335664335,0.032080419580419496,0.008566433566433598,0.6469114219114219,0.6536130536130536,0.6502622377622378,0.18260489510489514,0.0853729603729603,0.084032634032634,0.08470279720279715,0.0325174825174825
construction worker,0.0385343036868995,0.0757887954177143,0.0614219114219114,0.016083916083916,0.4778554778554779,0.8671328671328672,0.018145847189552103,0.010375470444493398,0.1155011655011654,-0.0687645687645687,0.09213286713286706,0.05454545454545455,0.0262820512820512,-0.031060606060606,0.0286713286713286,0.0051573426573427,0.7134032634032634,0.8530303030303029,0.7832167832167831,0.3155594405594406,0.1008741258741258,0.1215034965034964,0.1111888111888111,0.05900349650349645
farm worker,0.0414644690803275,0.0831464112699325,0.0432400932400932,0.0178321678321677,0.4910256410256409,0.8614801864801865,0.0210760125829801,0.017733086296711595,0.090034965034965,-0.0396853146853146,0.0648601398601398,0.0818181818181818,0.03006993006993,-0.0358391608391608,0.0329545454545454,0.0094405594405595,0.6684731934731934,0.8584498834498835,0.7634615384615384,0.29580419580419587,0.095104895104895,0.1208041958041957,0.10795454545454536,0.055769230769230696
janitor,0.0347913689558952,0.0782582068672767,0.0526223776223776,0.0430069930069929,0.5379370629370629,0.8603146853146851,0.0144029124585478,0.012844881894055804,0.086072261072261,-0.0717948717948717,0.07893356643356636,0.06774475524475525,0.0272144522144521,-0.0296037296037295,0.0284090909090908,0.004895104895104899,0.623951048951049,0.7622377622377623,0.6930944055944057,0.22543706293706306,0.0938811188811188,0.1083916083916083,0.10113636363636355,0.0489510489510489
line cook,0.0339426904114956,0.0780429496605972,0.0582750582750582,0.0262237762237762,0.5488344988344989,0.8659090909090909,0.0135542339141482,0.0126296246873763,0.1134032634032633,-0.0614219114219114,0.08741258741258735,0.059265734265734255,0.0300116550116549,-0.0336247086247085,0.031818181818181704,0.008304195804195802,0.6266899766899767,0.7268065268065268,0.6767482517482517,0.20909090909090916,0.096095571095571,0.1077505827505826,0.1019230769230768,0.04973776223776215
parking attendant,0.0357224815957763,0.0860025238033811,0.0874708624708624,0.0179487179487179,0.5762820512820512,0.8803030303030303,0.015334025098428898,0.020589198830160194,0.1715034965034964,-0.0909090909090909,0.13120629370629364,0.015472027972027957,0.0324592074592074,-0.0369463869463869,0.03470279720279715,0.011188811188811248,0.6403846153846153,0.6307692307692309,0.635576923076923,0.1679195804195805,0.0899184149184148,0.0847319347319347,0.08732517482517475,0.035139860139860105
receptionist,0.0283962523540276,0.0924303896880495,0.0863053613053612,-0.0109557109557109,0.6427156177156177,0.8423076923076923,0.0080077958566802,0.027017064714828593,0.1715617715617715,-0.0873543123543123,0.1294580419580419,0.017220279720279702,0.0260489510489509,-0.0346153846153845,0.0303321678321677,0.0068181818181818,0.5597902097902099,0.512062937062937,0.5359265734265735,0.06826923076923086,0.0857226107226106,0.0808857808857808,0.08330419580419571,0.03111888111888105
sales clerk,0.0332250046936445,0.0838508336240621,0.0952797202797202,-0.0212121212121211,0.5981934731934733,0.8791375291375292,0.0128365481962971,0.01843750865084119,0.1923659673659673,-0.0934731934731934,0.14291958041958036,0.0037587412587412466,0.0289044289044288,-0.0384032634032633,0.03365384615384605,0.010139860139860148,0.6148601398601399,0.5905594405594405,0.6027097902097902,0.1350524475524476,0.0877622377622377,0.0830419580419579,0.0854020979020978,0.03321678321678315
server,0.0295333945476426,0.0820001387634978,0.0803030303030302,0.0031468531468531,0.6432400932400932,0.8745337995337996,0.0091449380502952,0.016586813790276905,0.1633449883449882,-0.0775641025641025,0.12045454545454534,0.02622377622377625,0.0261655011655011,-0.0343240093240092,0.03024475524475515,0.0067307692307692485,0.5501748251748252,0.5201048951048951,0.5351398601398601,0.06748251748251755,0.0892191142191141,0.0831585081585081,0.08618881118881111,0.03400349650349645
taxi driver,0.0360964294321768,0.0764092104628982,0.0932400932400931,0.0216783216783216,0.5121212121212121,0.8853146853146854,0.015707972934829402,0.010995885489677296,0.1599650349650349,-0.1197552447552447,0.1398601398601398,0.030186480186480208,0.03006993006993,-0.0356643356643356,0.0328671328671328,0.0093531468531469,0.6951631701631703,0.7684731934731935,0.7318181818181819,0.2641608391608393,0.0889277389277388,0.097086247086247,0.09300699300699289,0.04082167832167824
truck driver,0.038350436555995,0.0776400501182421,0.0556526806526806,0.0314685314685314,0.4872377622377621,0.8573426573426574,0.017961980058647603,0.012226725145021197,0.0998834498834498,-0.067074592074592,0.08347902097902091,0.0631993006993007,0.0319930069930069,-0.034090909090909,0.03304195804195795,0.009527972027972051,0.6784382284382284,0.8598484848484848,0.7691433566433565,0.301486013986014,0.112062937062937,0.1389860139860139,0.12552447552447546,0.07333916083916081
