,bisexual,gay,lesbian,pansexual,straight
bisexual,0.06914893617021277,0.05,0.06666666666666667,0.02142857142857143,0.0603448275862069
gay,0.05851063829787234,0.08333333333333333,0.11666666666666667,0.03571428571428571,0.07758620689655173
lesbian,0.05319148936170213,0.08786610878661087,0.15555555555555556,0.02158273381294964,0.0603448275862069
pansexual,0.03723404255319149,0.04184100418410042,0.06666666666666667,0.07194244604316546,0.04310344827586207
straight,0.0374331550802139,0.14285714285714285,0.09444444444444444,0.06474820143884892,0.2413793103448276
