,bisexual,gay,lesbian,pansexual,straight
bisexual,0.02127659574468085,-0.06666666666666667,0.05555555555555555,0.04285714285714286,-0.034482758620689655
gay,-0.03723404255319149,-0.025,0.06111111111111111,0.02857142857142857,-0.017241379310344827
lesbian,-0.06382978723404255,-0.0375,0.19444444444444445,0.02142857142857143,-0.14655172413793102
pansexual,0.010638297872340425,-0.041666666666666664,0.005555555555555556,0.06428571428571428,-0.017241379310344827
straight,0.015957446808510637,-0.1,0.03333333333333333,0.03571428571428571,0.08620689655172414
