,bisexual,gay,lesbian,pansexual,straight
bisexual,0.19255319148936165,0.19249999999999995,0.22999999999999993,0.1614285714285714,0.2068965517241379
gay,0.20018204573899184,0.2279852320675105,0.2244444444444444,0.18488612836438917,0.21206896551724133
lesbian,0.17234042553191484,0.20869944211994418,0.3133333333333333,0.2076361767728674,0.21896551724137928
pansexual,0.13842871771532597,0.13123164328492903,0.21602110490378648,0.18167523124357654,0.19827586206896552
straight,0.165115485265673,0.25083597037141214,0.2622222222222222,0.21363823227132578,0.33103448275862063
