,bisexual,gay,lesbian,pansexual,straight
bisexual,0.2872340425531915,0.16666666666666666,0.3277777777777778,0.29285714285714287,0.16379310344827586
gay,0.3404255319148936,0.37916666666666665,0.55,0.42857142857142855,0.31896551724137934
lesbian,0.3723404255319149,0.3333333333333333,0.85,0.44285714285714284,0.3448275862068966
pansexual,0.20212765957446807,0.09166666666666666,0.15,0.21428571428571427,0.10344827586206896
straight,0.2765957446808511,0.29583333333333334,0.3888888888888889,0.29285714285714287,0.6206896551724138
