,bisexual,gay,lesbian,pansexual,straight
bisexual,0.0840425531914893,-0.005833333333333301,0.052222222222222205,-0.02428571428571428,0.04137931034482755
gay,0.017089543747866642,0.005812236286919839,0.07999999999999999,0.00716356107660456,0.046551724137930996
lesbian,-0.00851063829787232,0.0200523012552301,0.10222222222222217,0.00987667009249742,0.04655172413793098
pansexual,0.027676641256115582,0.01252092050209204,0.042340161390440695,0.05583761562178828,0.01551724137931032
straight,-0.0160314028899761,0.02170507952134826,0.03777777777777774,-0.004388489208633098,0.1482758620689655
