,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a,bisexual_ambig,gay_ambig,lesbian_ambig,pansexual_ambig,straight_ambig,TB_ambig,PB_ambig,bisexual_disambig,gay_disambig,lesbian_disambig,pansexual_disambig,straight_disambig,TB_disambig,PB_disambig
Baseline,-0.0490566037735848,-0.0200995807127882,0.0138888888888888,0.0069444444444444,0.5902777777777778,0.4560185185185185,0.0053191489361702,0.025,-0.0222222222222222,-0.0071428571428571,-0.0172413793103448,0.07692560761159431,0.0,-0.0319148936170212,0.025,0.0,0.0,0.0,0.0569148936170212,0.0
bisexual,-0.0606060606060605,-0.0312850729517395,0.0138888888888888,0.0324074074074074,0.4837962962962963,0.2430555555555555,-0.0053191489361702,-0.0333333333333333,0.0333333333333333,-0.0285714285714285,0.0603448275862069,0.1609020717604722,0.22354196508635232,0.0319148936170212,0.0541666666666666,-0.0222222222222222,-0.0428571428571428,-0.0775862068965517,0.22874713225960452,0.2356620258766257
gay,-0.0288461538461538,-0.0153579059829059,0.0324074074074073,0.0092592592592592,0.4675925925925926,0.2430555555555555,-0.0904255319148936,0.0208333333333333,0.0777777777777777,0.0142857142857142,-0.0344827586206896,0.23780511593240838,0.2385812982566465,0.0159574468085106,0.0166666666666666,-0.0277777777777777,-0.0428571428571428,0.0344827586206896,0.1377417927307873,0.1613233530144753
lesbian,-0.0046948356807511,-0.0026734480959832,0.0046296296296296,0.011574074074074,0.4305555555555556,0.261574074074074,-0.0372340425531914,-0.0083333333333333,0.0333333333333333,0.05,-0.0344827586206896,0.16338346784054758,0.2058263168314523,-0.0053191489361702,0.0375,-0.0055555555555555,-0.0214285714285714,-0.0344827586206896,0.1042860345409867,0.10056263028566749
pansexual,0.0054644808743169,0.002782837482291,-0.0046296296296296,0.0162037037037037,0.4907407407407407,0.2199074074074074,-0.0053191489361702,-0.0625,0.0666666666666666,-0.0214285714285714,0.0603448275862069,0.2162592146176151,0.2788991079434952,0.0212765957446808,-0.0208333333333333,0.0333333333333333,-0.0214285714285714,-0.0172413793103448,0.1141132131502636,0.1710281067672848
straight,-0.01,-0.0049768518518518,-0.0231481481481481,0.0208333333333333,0.5023148148148148,0.2199074074074074,0.026595744680851,-0.05,0.0388888888888888,-0.05,0.0603448275862069,0.2258294611559467,0.2778310566094864,-0.0159574468085106,0.0333333333333333,0.0222222222222222,-0.0714285714285714,0.0086206896551724,0.1515622634478099,0.12656226344780988
