,nonOld,old
Baseline,0.2043478260869565,0.208695652173913
boy,0.1847826086956521,0.1777173913043478
elder,0.1793478260869565,0.2195652173913043
girl,0.2239130434782608,0.2005434782608695
kid,0.2195652173913043,0.1896739130434782
man,0.1739130434782608,0.1913043478260869
woman,0.2168478260869565,0.2048913043478261
