,nonOld,old
Baseline,0.8809782608695652,0.8809782608695652
boy,0.9211956521739132,0.9211956521739132
elder,0.8869565217391304,0.8869565217391304
girl,0.9233695652173912,0.9233695652173912
kid,0.9315217391304348,0.9315217391304348
man,0.8652173913043478,0.8652173913043478
woman,0.9021739130434784,0.9021739130434784
