,nonOld,old
Baseline,0.0152173913043478,0.0130434782608695
boy,0.0353260869565217,0.0255434782608695
elder,0.017391304347826,0.0326086956521739
girl,0.0320652173913043,0.033695652173913
kid,0.0244565217391304,0.0358695652173913
man,0.0146739130434782,0.0288043478260869
woman,0.0217391304347826,0.0266304347826086
