,nonOld,old
Baseline,1.3255434782608695,1.333695652173913
boy,1.228804347826087,1.1744565217391305
elder,1.2315217391304347,1.373913043478261
girl,1.358695652173913,1.3413043478260869
kid,1.4331521739130435,1.2798913043478262
man,1.1032608695652173,1.1907608695652174
woman,1.3239130434782609,1.3353260869565218
