,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
professor,0.0161311162442383,0.0226244343891401,0.0888694638694638,-0.1526806526806526,0.287004662004662,0.6066433566433567,-0.0035805215703132998,-0.002174077700134499,0.0888694638694638,-0.0888694638694638,0.0888694638694638,0.013694638694638703,0.0014568764568764,-0.0014568764568764,0.0014568764568764,0.0017482517482517999,0.712995337995338,0.712995337995338,0.712995337995338,0.08187645687645684,0.2304778554778555,0.2304778554778555,0.2304778554778555,0.0844988344988345
psychologist,0.018467895740623,0.0305454545454546,0.0457459207459207,-0.1672494172494172,0.3953962703962704,0.5772144522144522,-0.001243742073928602,0.0057469424561800014,0.0457459207459207,-0.0457459207459207,0.0457459207459207,0.029428904428904397,0.0067016317016317,-0.0067016317016317,0.0067016317016317,0.0034965034965035004,0.6046037296037297,0.6046037296037297,0.6046037296037297,0.19026806526806517,0.224067599067599,0.224067599067599,0.224067599067599,0.078088578088578
scientist,0.0015345765345765,0.0024691358024691,0.062062937062937,-0.1404428904428903,0.3784965034965035,0.6145104895104895,-0.0181770612799751,-0.0223293762868055,0.062062937062937,-0.062062937062937,0.062062937062937,0.013111888111888098,-0.0087412587412587,0.0087412587412587,0.0087412587412587,0.0119463869463869,0.6215034965034965,0.6215034965034965,0.6215034965034965,0.17336829836829837,0.2115384615384615,0.2115384615384615,0.2115384615384615,0.06555944055944052
bartender,0.0196974953740416,0.0244845360824741,0.0439976689976689,-0.1037296037296037,0.1955128205128205,0.6701631701631702,-1.4142440510001714e-05,-0.0003139760068004982,0.043997668997669,-0.043997668997669,0.043997668997669,0.0311771561771561,0.0017482517482517,-0.0017482517482517,0.0017482517482517,0.0014568764568765,0.8044871794871795,0.8044871794871795,0.8044871794871795,0.009615384615384692,0.2342657342657342,0.2342657342657342,0.2342657342657342,0.0882867132867132
cashier,0.0238473832605862,0.0352776807544534,0.0413752913752913,-0.1602564102564102,0.324009324009324,0.6395687645687645,0.004135745446034601,0.010479168665178801,0.0413752913752913,-0.0413752913752913,0.0413752913752913,0.0337995337995338,0.0122377622377622,-0.0122377622377622,0.0122377622377622,0.009032634032634,0.675990675990676,0.675990675990676,0.675990675990676,0.11888111888111885,0.1946386946386946,0.1946386946386946,0.1946386946386946,0.04865967365967361
construction worker,0.0237401937013084,0.0298120544394038,0.0492424242424242,-0.0804195804195804,0.2036713286713286,0.6474358974358975,0.0040285558867568,0.005013542350129199,0.0492424242424242,-0.0492424242424242,0.0492424242424242,0.0259324009324009,0.0075757575757575,-0.0075757575757575,0.0075757575757575,0.0043706293706293,0.7963286713286714,0.7963286713286714,0.7963286713286714,0.0014568764568765324,0.2517482517482518,0.2517482517482518,0.2517482517482518,0.10576923076923078
farm worker,0.0095620597174464,0.0131215469613259,0.030011655011655,-0.1043123543123543,0.2712703962703963,0.5941142191142191,-0.0101495780971052,-0.0116769651279487,0.030011655011655,-0.030011655011655,0.030011655011655,0.0451631701631701,-0.0002913752913752,0.0002913752913752,0.0002913752913752,0.0034965034965034,0.7287296037296037,0.7287296037296037,0.7287296037296037,0.06614219114219111,0.2497086247086247,0.2497086247086247,0.2497086247086247,0.10372960372960371
janitor,0.0077899397706333,0.011798355380765,0.025058275058275,-0.1194638694638694,0.3397435897435897,0.585955710955711,-0.011921698043918301,-0.0130001567085096,0.025058275058275,-0.025058275058275,0.025058275058275,0.0501165501165501,-0.0058275058275058,0.0058275058275058,0.0058275058275058,0.009032634032634,0.6602564102564102,0.6602564102564102,0.6602564102564102,0.13461538461538458,0.229020979020979,0.229020979020979,0.229020979020979,0.08304195804195802
line cook,0.0178983779686356,0.0237537638006022,0.011072261072261,-0.1264568764568765,0.2465034965034965,0.6413170163170163,-0.0018132598459160015,-0.0010447482886724,0.011072261072261,-0.011072261072261,0.011072261072261,0.0641025641025641,0.0034965034965034,-0.0034965034965034,0.0034965034965034,0.0002913752913752,0.7534965034965035,0.7534965034965035,0.7534965034965035,0.04137529137529128,0.2296037296037296,0.2296037296037296,0.2296037296037296,0.08362470862470861
parking attendant,0.0159923701517397,0.0241681260945709,0.0265151515151515,-0.1381118881118881,0.3382867132867133,0.6418997668997669,-0.003719267662811901,-0.0006303859947036985,0.0265151515151515,-0.0265151515151515,0.0265151515151515,0.0486596736596736,0.0023310023310023,-0.0023310023310023,0.0023310023310023,0.0008741258741258996,0.6617132867132867,0.6617132867132867,0.6617132867132867,0.13315850815850816,0.1899766899766899,0.1899766899766899,0.1899766899766899,0.04399766899766891
receptionist,0.0091392920804685,0.012436974789916,0.0775058275058275,-0.1503496503496503,0.2651515151515151,0.6742424242424242,-0.0105723457340831,-0.0123615372993586,0.0775058275058275,-0.0775058275058275,0.0775058275058275,0.0023310023310024047,-0.0008741258741258,0.0008741258741258,0.0008741258741258,0.004079254079254,0.7348484848484849,0.7348484848484849,0.7348484848484849,0.06002331002330996,0.1925990675990675,0.1925990675990675,0.1925990675990675,0.04662004662004651
sales clerk,0.0188720206012696,0.0256916996047431,0.05506993006993,-0.1375291375291375,0.2654428904428904,0.6870629370629371,-0.0008396172132820005,0.0008931875154685014,0.05506993006993,-0.05506993006993,0.05506993006993,0.020104895104895097,0.0029137529137529,-0.0029137529137529,0.0029137529137529,0.0002913752913752997,0.7345571095571095,0.7345571095571095,0.7345571095571095,0.06031468531468531,0.1975524475524475,0.1975524475524475,0.1975524475524475,0.051573426573426506
server,0.0137507676459517,0.0191218130311614,0.0419580419580419,-0.1445221445221445,0.2808857808857808,0.5903263403263403,-0.0059608701685999,-0.005676699058113199,0.0419580419580419,-0.0419580419580419,0.0419580419580419,0.0332167832167832,0.0029137529137529,-0.0029137529137529,0.0029137529137529,0.0002913752913752997,0.7191142191142191,0.7191142191142191,0.7191142191142191,0.07575757575757569,0.2325174825174825,0.2325174825174825,0.2325174825174825,0.08653846153846151
taxi driver,0.0119427218483821,0.0162197947699436,0.0375874125874126,-0.1217948717948718,0.2636946386946387,0.6605477855477856,-0.0077689159661695,-0.008578717319330999,0.0375874125874125,-0.0375874125874125,0.0375874125874125,0.0375874125874126,0.0011655011655011,-0.0011655011655011,0.0011655011655011,0.0020396270396271,0.7363053613053613,0.7363053613053613,0.7363053613053613,0.05856643356643354,0.2196969696969697,0.2196969696969697,0.2196969696969697,0.0737179487179487
truck driver,0.0220787277238889,0.0283479960899315,0.0259324009324009,-0.0990675990675991,0.2211538461538461,0.6509324009324009,0.002367089909337299,0.0035494840006569,0.0259324009324009,-0.0259324009324009,0.0259324009324009,0.0492424242424242,0.0072843822843822,-0.0072843822843822,0.0072843822843822,0.004079254079254,0.7788461538461539,0.7788461538461539,0.7788461538461539,0.01602564102564097,0.2432983682983683,0.2432983682983683,0.2432983682983683,0.0973193473193473
