Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.2587179329875256,0.30739747780009813,0.18992848581914143,0.300052866290167,0.31915257470363856,0.12135791791085138
gpt-4-1106-preview,0.0046296296296296,0.0054012345679012004,0.00092592592592592,0.0,0.1423611111111111,0.17083333333333334
meta-llama/Llama-2-70b-chat-hf,0.2030299638419722,0.20048443234741228,0.19407482530545128,0.233537195071265,0.32066148132636624,0.1770692341095022
