Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.4445388649987982,0.4653649529987142,0.48071224886387914,0.4262438452905379,0.38628953470552724,0.32779232593517876
gpt-4-1106-preview,0.0138888888888889,0.016203703703703717,0.00277777777777778,0.0,0.4270833333333333,0.5125
meta-llama/Llama-2-70b-chat-hf,0.2084981577201835,0.40147959981179787,0.4654530015820494,0.2723754205788593,0.4564833244990782,0.408766650121512
