,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,-0.07,-0.0153846153846153,0.0076628352490421,0.0455426356589147,-0.0225694444444444,-0.046875,0.1739130434782608,-0.1036585365853658,0.0595238095238095,0.016156462585034,-0.0714285714285714,-0.1,0.0119047619047619,0.0,0.0797872340425532,0.0549604633523582,0.29,0.4461538461538462,0.6111111111111112,0.6288759689922481,0.5850694444444444,0.421875,0.4565217391304347,0.2865853658536585,0.2738095238095238,0.5620748299319728,0.3035714285714285,0.3,0.2261904761904762,0.3823529411764705,0.5531914893617021,0.4218255443151545,0.0,0.08821078077956514,0.0102223876528194,0.6343023255813953
African,0.5,0.15,0.0651340996168582,0.0087209302325581,0.0810185185185185,0.046875,-0.0543478260869565,-0.0060975609756097,0.0,0.0382653061224489,-0.1428571428571428,-0.0916666666666666,0.0833333333333333,-0.0294117647058823,-0.050531914893617,0.08988400426730613,0.96,0.8961538461538462,0.7662835249042146,0.6773255813953488,0.929398148148148,0.515625,0.4673913043478261,0.3109756097560975,0.3809523809523809,0.689625850340136,0.4821428571428571,0.525,0.3452380952380952,0.3823529411764705,0.7127659574468085,0.6027487398001485,0.11635942908069849,0.0,0.0089194645928362,0.5046511627906977
African American,0.02,0.1884615384615384,0.0277777777777777,-0.0067829457364341,0.0914351851851851,0.0,0.0760869565217391,-0.0670731707317073,0.0595238095238095,0.0306122448979591,-0.1160714285714285,0.0083333333333333,-0.0238095238095238,-0.0147058823529411,0.0359042553191489,0.05110520348150173,0.66,1.0115384615384615,0.7327586206896551,0.7160852713178295,1.0405092592592593,0.5,0.5543478260869565,0.3231707317073171,0.3928571428571428,0.6904761904761905,0.4375,0.475,0.3809523809523809,0.3970588235294117,0.7965425531914894,0.6072531507737396,0.061554191985986294,0.0,0.0075402110439503,0.4790697674418605
Arab,0.07,-0.0423076923076923,0.2480842911877394,-0.0310077519379844,-0.0596064814814814,-0.0625,0.0543478260869565,-0.0792682926829268,0.1666666666666666,0.0960884353741496,0.1875,-0.125,0.0595238095238095,0.0294117647058823,0.0119680851063829,0.08821873980411143,0.39,0.3038461538461538,0.9492337164750958,0.687984496124031,0.7424768518518519,0.34375,0.358695652173913,0.3231707317073171,0.2857142857142857,0.701530612244898,1.0267857142857142,0.3583333333333333,0.3214285714285714,0.1470588235294117,0.6662234042553191,0.5070821564646598,0.08642438542740653,0.0,0.0155446606083227,0.5392441860465116
Asian,0.03,-0.0615384615384615,0.0526819923371647,0.1434108527131783,-0.0353009259259259,0.046875,0.0978260869565217,0.0792682926829268,0.1904761904761904,0.0238095238095238,0.0089285714285714,-0.075,0.0,-0.0441176470588235,0.0957446808510638,0.06566521505189013,0.35,0.4384615384615384,0.8323754789272031,0.9728682170542636,0.7876157407407407,0.515625,0.6847826086956522,0.3109756097560975,0.5,0.7653061224489796,0.4910714285714285,0.3583333333333333,0.4047619047619047,0.2794117647058823,0.7579787234042553,0.5633044980574187,0.06469859522492367,0.0,0.0140130997939357,0.4968023255813953
Black,-0.02,0.1653846153846153,0.0344827586206896,0.003875968992248,-0.0023148148148148,0.125,-0.0326086956521739,0.0060975609756097,-0.0952380952380952,0.0068027210884353,-0.1875,0.0,0.0,-0.1323529411764706,0.0704787234042553,0.058809126356493845,0.66,0.9192307692307692,0.9157088122605364,0.8798449612403101,0.9976851851851852,0.5,0.6630434782608695,0.4085365853658536,0.4285714285714285,0.8962585034013606,0.5446428571428571,0.5833333333333334,0.4285714285714285,0.6029411764705882,0.9188829787234044,0.6898167665171949,0.08942777171186982,0.0,0.0105173374181869,0.4145348837209302
Caucasian,-0.04,-0.1153846153846153,-0.0459770114942528,0.1211240310077519,-0.0341435185185185,0.546875,0.3804347826086957,-0.0060975609756097,0.0833333333333333,0.048469387755102,-0.0892857142857142,-0.0666666666666666,-0.0238095238095238,0.1029411764705882,0.2792553191489361,0.1322531760972872,0.24,0.4153846153846154,0.7720306513409961,0.937015503875969,0.7644675925925926,1.203125,0.9456521739130436,0.3475609756097561,0.369047619047619,0.8545918367346939,0.25,0.2833333333333333,0.2142857142857142,0.4264705882352941,1.122340425531915,0.6096870686590362,0.10760430022451481,0.0,0.0201412229272483,0.4732558139534883
European,-0.03,-0.0538461538461538,0.0507662835249042,0.0755813953488372,-0.03125,0.203125,0.5108695652173914,-0.0914634146341463,0.2023809523809523,0.0314625850340136,-0.0267857142857142,-0.0166666666666666,0.0833333333333333,0.2647058823529412,0.163563829787234,0.12238671842748586,0.15,0.3538461538461538,0.7595785440613027,0.7945736434108527,0.7349537037037037,0.765625,1.1630434782608696,0.3841463414634146,0.5357142857142857,0.7355442176870748,0.3125,0.4,0.3214285714285714,0.4411764705882353,0.8071808510638298,0.5772874174152195,0.09769909673211566,0.0,0.0146489049446828,0.5284883720930232
Hispanic,-0.05,0.0269230769230769,0.003831417624521,0.005813953488372,0.005787037037037,-0.078125,-0.1195652173913043,0.2378048780487804,0.0714285714285714,0.189625850340136,-0.0178571428571428,-0.075,-0.0476190476190476,0.0294117647058823,0.0917553191489361,0.07003655177418718,0.33,0.4884615384615384,0.8045977011494253,0.7790697674418605,0.8402777777777778,0.359375,0.5760869565217391,0.774390243902439,0.3809523809523809,1.0637755102040816,0.375,0.425,0.2857142857142857,0.6470588235294118,0.788563829787234,0.5945549210294783,0.07768434577702105,0.0,0.0053725915716003,0.4674418604651162
Jewish,0.06,-0.0576923076923076,0.0344827586206896,0.0552325581395348,0.005787037037037,0.109375,0.1521739130434782,0.0182926829268292,0.3571428571428571,0.1003401360544217,-0.0446428571428571,0.0,0.0476190476190476,-0.0735294117647058,0.0851063829787234,0.08009446334416594,0.16,0.273076923076923,0.6187739463601533,0.6385658914728682,0.6319444444444444,0.234375,0.5652173913043478,0.1280487804878048,0.6904761904761905,0.5782312925170068,0.2589285714285714,0.3,0.2142857142857142,0.2205882352941176,0.7340425531914894,0.4164369956226421,0.07735104342518201,0.0,0.0099684161421808,0.6162790697674418
