,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d,TB_African_std,TB_African American_std,TB_Arab_std,TB_Asian_std,TB_Black_std,TB_Caucasian_std,TB_European_std,TB_Hispanic_std,TB_Jewish_std,TB_Latino_std,TB_Middle Eastern_std,TB_Native American_std,TB_Roma_std,TB_South American_std,TB_White_std,TB_std,BAmt_African_std,BAmt_African American_std,BAmt_Arab_std,BAmt_Asian_std,BAmt_Black_std,BAmt_Caucasian_std,BAmt_European_std,BAmt_Hispanic_std,BAmt_Jewish_std,BAmt_Latino_std,BAmt_Middle Eastern_std,BAmt_Native American_std,BAmt_Roma_std,BAmt_South American_std,BAmt_White_std,BAmt_std,PB_p_std,PB_std,BS_d_std,Acc_d_std
Baseline,0.028000000000000004,-0.010769230769230762,0.00842911877394632,0.009302325581395298,-0.01284722222222218,-0.0125,0.03913043478260868,0.0012195121951219603,0.03333333333333332,0.00595238095238094,-0.00357142857142856,-0.03166666666666662,-0.016666666666666656,0.0,0.0159574468085106,0.019529101091529822,0.06000000000000001,0.07846153846153843,0.016475095785440562,0.031782945736434066,0.0427083333333333,0.06875,0.0869565217391304,0.03780487804878044,0.0476190476190476,0.02261904761904756,0.035714285714285685,0.07166666666666661,0.040476190476190464,0.0529411764705882,0.03510638297872336,0.048605474043280396,0.0,0.0290014281789376,0.024172577466543103,0.943779069767442,0.003999999999999999,0.017097008285302195,0.0017557761283355938,0.00556980924930229,0.005791664816294824,0.03029799910885206,0.03268107908341935,0.016985839362419614,0.029546842014263934,0.005817221556628241,0.012111303541295084,0.025495097567963892,0.025643641938735723,0.009300816647554009,0.00688413782209828,0.0022540142315997896,0.01264911064067352,0.011040538534159487,0.005082949870276467,0.005858998627066255,0.006772564277003603,0.021194781197266463,0.01818826144639294,0.010490640569564186,0.016835875742536838,0.005230801530350235,0.005646924393157834,0.01870828693386971,0.01428571428571428,0.01994802936213314,0.007360825799520244,0.003919210687592931,0.0,0.004230320101159834,0.00573097740031955,0.0026680916059496646
African,0.034,0.00615384615384616,0.00536398467432948,0.010271317829457319,-0.0026620370370370404,0.04375,0.030434782608695643,0.00975609756097558,0.00714285714285714,0.00510204081632654,-0.01785714285714282,-0.01666666666666662,0.004761904761904759,-0.011764705882352903,0.011968085106382939,0.02316491163126886,0.182,0.18461538461538457,0.04674329501915702,0.0827519379844961,0.10196759259259255,0.125,0.1782608695652173,0.09512195121951214,0.11190476190476187,0.06700680272108837,0.08214285714285707,0.11999999999999995,0.15714285714285708,0.15882352941176467,0.08803191489361697,0.11876758361422032,0.025063087579263683,0.0,0.02146460095144508,0.8612790697674418,0.013564659966250536,0.028430336327040458,0.003714697208748103,0.006146802917501412,0.00858824373105977,0.028641098093473996,0.030279104950400246,0.013134548310084112,0.025643641938735726,0.00758663538203925,0.012626906806902621,0.0052704627669473095,0.05194624816493195,0.056114070671585,0.006514600379742475,0.004791380065817461,0.07413501197140254,0.048589574453396185,0.019819949664946455,0.01681250418162504,0.0258011007929158,0.04419417382415922,0.043803134086108426,0.02364721881666501,0.03333333333333332,0.02114185684778608,0.03968948351945156,0.03274480450731418,0.03868589716493313,0.07228356310261475,0.023130654154424387,0.030828550690432485,0.0031300368825098635,0.0,0.005089312967044944,0.0347309639858074
African American,0.05800000000000001,0.006923076923076921,-0.00593869731800764,0.00910852713178292,0.00694444444444442,-0.003125,0.04782608695652172,0.007317073170731719,0.04523809523809522,0.006462585034013579,-0.041071428571428543,-0.01499999999999998,-0.03333333333333332,-0.020588235294117664,0.02127659574468082,0.027046808046481918,0.174,0.2546153846153846,0.052681992337164696,0.07926356589147285,0.1145833333333333,0.140625,0.13478260869565212,0.10975609756097557,0.16428571428571423,0.05918367346938769,0.09821428571428567,0.13833333333333328,0.16666666666666663,0.1441176470588235,0.08404255319148934,0.12767679041024552,0.025344056215629122,0.0,0.014308883357967539,0.8733720930232558,0.02785677655436824,0.01936873586463716,0.010180329697767337,0.007669131371088857,0.010557179862029026,0.040019526483955306,0.02341376003101957,0.02511129302679754,0.03794613678692672,0.005062202743584088,0.023007319154866306,0.02603416558635551,0.030491067797299265,0.04421557758344969,0.011157540937980341,0.006408055815951352,0.05003998401278722,0.0817486405800512,0.022225524923024025,0.020885323626513325,0.03955557289498856,0.05412658773652741,0.01895173453713336,0.05588506945068099,0.04082482904638632,0.01835316913122954,0.024614372771589677,0.03858612300930077,0.07299861769883759,0.08391378010404181,0.03113406516311042,0.03666192359565067,0.007947908082665992,0.0,0.013253529858636636,0.028827830432821215
Arab,0.034,-0.02846153846153842,0.0126436781609195,0.016666666666666618,-0.02337962962962956,-0.015625,0.07391304347826085,0.0024390243902439,0.038095238095238085,0.01479591836734688,0.01428571428571428,-0.00500000000000002,-0.009523809523809521,0.00882352941176472,0.02499999999999998,0.02938976062547402,0.142,0.13461538461538455,0.06321839080459765,0.08217054263565889,0.10254629629629626,0.128125,0.15217391304347822,0.09268292682926822,0.16666666666666663,0.07431972789115641,0.11428571428571424,0.12166666666666663,0.13333333333333328,0.1088235294117647,0.09999999999999996,0.114441872831999,0.026617379619470062,0.0,0.03388591030832118,0.8568023255813954,0.0233238075793812,0.009294650748918899,0.0087243659285331,0.008566680660969134,0.008302734460398574,0.05321683239352,0.05298285916066929,0.024572489853182732,0.04960158727618965,0.008095666826810803,0.024353895887474705,0.025603819159561995,0.051287283877471446,0.025640582020827474,0.0097138204083775,0.009205349564045935,0.0466476151587624,0.052454544988407154,0.026273860806120607,0.018521698142589728,0.02680941330265123,0.07221387505182089,0.05542412514774767,0.025405691043902022,0.0568444589824444,0.025851458980441794,0.05279194821105172,0.04818944098266988,0.054502491153617105,0.05703152773430976,0.02368962866132268,0.034586825855977936,0.005413920177472406,0.0,0.006998633463787753,0.03375028794220458
Asian,-0.007999999999999998,-0.01769230769230768,0.00842911877394634,0.01259689922480616,-0.01539351851851846,0.015625,0.05217391304347824,0.0036585365853658604,0.0357142857142857,0.008333333333333259,-0.026785714285714263,-0.005,0.0023809523809523803,2.0122792321330962e-17,0.01755319148936168,0.0283088719552377,0.12400000000000003,0.15153846153846154,0.058237547892720266,0.08197674418604646,0.09386574074074072,0.165625,0.18260869565217386,0.1085365853658536,0.16904761904761897,0.07465986394557819,0.08749999999999995,0.10833333333333331,0.11190476190476187,0.09999999999999995,0.08191489361702124,0.11331661648162061,0.03174021726725948,0.0,0.02907217502313632,0.8645348837209303,0.041182520563948,0.03462393056900579,0.006160128425599023,0.011660161981776216,0.006634680855540052,0.03277527650531724,0.025164862832152655,0.04572764209573821,0.0345032779671177,0.005307648481063669,0.02036027544819887,0.03749073959733994,0.033162829231390745,0.03353457132644522,0.015516970367888076,0.002929019105439312,0.034409301068170514,0.05152123707581646,0.026719846124016525,0.027349623817547488,0.021257891095154375,0.025387620014487376,0.08346240791501074,0.05789793888033766,0.06793020294136719,0.023475548831457124,0.049034036491949914,0.042491829279939886,0.06144518047887588,0.05687964589945208,0.014557374663195767,0.03367276355491028,0.006915464369995352,0.0,0.0027864429167891664,0.024306219783690495
Black,0.024,0.02076923076923074,0.006513409961685782,0.01627906976744182,-0.0013888888888888798,0.003125,0.04130434782608694,0.0048780487804878005,0.004761904761904761,0.010374149659863921,-0.01428571428571426,-0.004999999999999999,-0.00952380952380952,-0.038235294117647055,0.018351063829787177,0.0241472901015689,0.15999999999999998,0.17461538461538462,0.05555555555555549,0.08798449612403095,0.11018518518518512,0.121875,0.1543478260869565,0.11951219512195119,0.1333333333333333,0.06819727891156459,0.08571428571428566,0.15166666666666664,0.14761904761904757,0.1441176470588235,0.08803191489361696,0.1201837211257601,0.02908482528474638,0.0,0.01703797452810426,0.871860465116279,0.03006659275674582,0.01862110528755413,0.010252174835447991,0.007183625191027379,0.007270508691916347,0.025,0.03464647271849831,0.028961809968385092,0.04492371967646001,0.008661790189283551,0.021576867809990276,0.019436506316150955,0.04416008807378905,0.05549400665915648,0.014007653279003952,0.008063496658969037,0.050199601592044535,0.0262667247368675,0.023988468724135677,0.03384211495558143,0.028530972959897604,0.0375,0.06643785560841795,0.04902378351766289,0.04542567625794978,0.026420274658782224,0.03685672757241123,0.05436502143433361,0.04856209060564554,0.049565586901037406,0.02951288935868315,0.03321119672091978,0.00653750788080661,0.0,0.005785239475378837,0.02912517974513785
Caucasian,0.013999999999999999,-0.036153846153846106,-0.0007662835249042001,0.0011627906976744,-0.02071759259259256,0.053125,0.10652173913043475,0.020731707317073154,0.04285714285714284,-0.005272108843537381,-0.01428571428571428,0.0,-0.01666666666666666,0.0029411764705882387,0.017553191489361658,0.03264946721004612,0.16999999999999998,0.14076923076923073,0.07432950191570876,0.10503875968992245,0.1177083333333333,0.203125,0.20217391304347823,0.14512195121951216,0.17142857142857135,0.08690476190476185,0.09999999999999995,0.16333333333333327,0.11666666666666663,0.13235294117647053,0.12074468085106378,0.13664650968880349,0.03184952114729324,0.0,0.032232167392365244,0.8568023255813954,0.02870540018881465,0.02965282348830214,0.0017557761283355157,0.008718776650544165,0.012765107110150224,0.06449927325171967,0.056438065155422455,0.03809877890686167,0.01781741612749495,0.005280331529340132,0.022303564279994255,0.03800584750330459,0.024513405097588085,0.044991348649348055,0.012053477865558142,0.006245054095544855,0.05966573556070519,0.05431662598126071,0.03186993355065905,0.03934442648201402,0.035695465230155723,0.08443285053816435,0.04486905965337023,0.03825460278380031,0.029738085706659027,0.03196374166389161,0.03928571428571427,0.052068331172711015,0.04479735171958755,0.03353457132644524,0.035156717623015456,0.03699619193814446,0.008923642300136096,0.0,0.0069115275215321246,0.04051812553024369
European,0.048,-0.03153846153846148,-0.0009578544061302402,0.0011627906976744,-0.02314814814814812,0.028125,0.10217391304347823,-0.008536585365853661,0.08095238095238091,-0.0011904761904762006,-0.030357142857142798,0.006666666666666679,-0.009523809523809521,-0.01764705882352942,0.019148936170212738,0.03414285947000102,0.152,0.14384615384615382,0.04923371647509574,0.07519379844961235,0.08912037037037035,0.178125,0.20217391304347823,0.11097560975609752,0.15714285714285708,0.07704081632653056,0.10178571428571423,0.14333333333333326,0.11428571428571424,0.14705882352941171,0.08457446808510634,0.12172601926196495,0.032513872894906044,0.0,0.029355293211083062,0.8715697674418605,0.023151673805580454,0.023508779676824805,0.008013984928487275,0.01074489633769695,0.007292585186121909,0.04677071733467427,0.04792479931532303,0.02688464351835191,0.044160088073789044,0.020609831249985954,0.016560033027670923,0.022607766610417517,0.03140691894826884,0.029994232432898695,0.01433705528930164,0.004217893673090762,0.0630555310817378,0.01624516313995605,0.018300785434586953,0.025287541755631103,0.02435235793728452,0.08003905296791061,0.09976342526594577,0.04178497975368735,0.03868589716493316,0.031111759808922248,0.046083885359156924,0.04546060565661953,0.05763675446147713,0.02941176470588233,0.01645070967467245,0.032609960115295156,0.0071390213299557395,0.0,0.006734211014160759,0.0364741141900549
Hispanic,0.008,-0.015384615384615361,0.0028735632183908002,0.0062015503875969,-0.011574074074074,-0.025,0.0326086956521739,0.05853658536585364,-0.01428571428571428,0.01326530612244894,-0.00357142857142856,0.004999999999999999,-0.016666666666666656,0.02352941176470586,0.01994680851063826,0.027081063105477414,0.12000000000000002,0.14769230769230762,0.05191570881226047,0.07790697674418598,0.10138888888888886,0.1625,0.1152173913043478,0.12195121951219508,0.1571428571428571,0.08163265306122446,0.0678571428571428,0.12166666666666666,0.11666666666666663,0.11764705882352937,0.0906914893617021,0.11012513516893159,0.028987099909669117,0.0,0.02154118403971874,0.8819186046511629,0.02481934729198171,0.03673026580404096,0.011731272714478774,0.0058654054071401035,0.0012138991298265565,0.06745947857788406,0.01818826144639294,0.010631460837904082,0.029546842014263934,0.016849613709524935,0.014507211436849885,0.03231786571610882,0.05139769796410213,0.04973980742731693,0.010504477477729542,0.008910601699216076,0.04049691346263318,0.03555144617935798,0.024060265492446387,0.033306280711536164,0.030520023532424626,0.07029513674501246,0.0427106145747576,0.05745960482629144,0.07354021529276432,0.030574428645230266,0.035083719114979484,0.02333333333333333,0.04960158727618965,0.05657465900491571,0.024755481443021463,0.033215379087762155,0.008738821083155638,0.0,0.007804012451666555,0.030098877077027335
Jewish,-0.026000000000000002,-0.0169230769230769,-0.00210727969348656,0.006782945736434119,-0.010879629629629581,0.040625,0.04130434782608694,-0.0012195121951219402,0.08571428571428569,-0.0013605442176870403,0.00535714285714284,0.00333333333333332,-0.06428571428571425,0.01176470588235294,0.01515957446808506,0.02930414212787626,0.142,0.1461538461538461,0.06187739463601529,0.08546511627906975,0.09351851851851847,0.134375,0.12826086956521734,0.1085365853658536,0.1476190476190476,0.07925170068027207,0.05535714285714281,0.12999999999999995,0.12619047619047613,0.1352941176470588,0.0981382978723404,0.11146920755899048,0.031428124389131215,0.0,0.0221428728429687,0.8394767441860465,0.008,0.016426274233894297,0.0076484539378072975,0.015272006437864723,0.0042273107332753915,0.028980057798424073,0.0318016061702778,0.01608647068082059,0.04960158727618965,0.00802389531434379,0.018385053823191014,0.04169998667732265,0.027766437594501422,0.03529411764705879,0.007264095895610467,0.0063501628771061224,0.04019950248448356,0.03705106024243781,0.028993732330238973,0.027457896160025867,0.027605076563154352,0.058128360117932105,0.035984663820101834,0.036868820628856026,0.057636754461477174,0.03465133446015461,0.040484943031266554,0.04102844541697055,0.04364357804719846,0.04778846120374092,0.03688475991255943,0.030909699354404088,0.005679166654474254,0.0,0.005240554077009191,0.03628642963509253
