,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.01,-0.0423076923076923,0.018199233716475,0.0445736434108527,0.0098379629629629,0.015625,0.0,-0.0365853658536585,0.0833333333333333,0.0076530612244897,-0.0357142857142857,-0.0333333333333333,0.0357142857142857,0.0,0.050531914893617,0.02822727416433241,0.07,0.1653846153846153,0.1752873563218391,0.1996124031007752,0.2054398148148148,0.109375,0.0869565217391304,0.0609756097560975,0.1071428571428571,0.1828231292517007,0.0892857142857142,0.1166666666666666,0.0595238095238095,0.088235294117647,0.1675531914893617,0.12561746557300194,0.0,0.028054940769292443,0.0071342925659472,0.65
African,0.04,0.0038461538461538,0.0191570881226053,0.0532945736434108,0.0225694444444444,-0.015625,0.0326086956521739,0.0,0.0595238095238095,0.0170068027210884,-0.0357142857142857,0.0333333333333333,0.0238095238095238,0.0,0.0292553191489361,0.02571626866398433,0.24,0.2807692307692307,0.2701149425287356,0.2315891472868217,0.3269675925925926,0.140625,0.1847826086956521,0.073170731707317,0.1071428571428571,0.2568027210884354,0.0714285714285714,0.1666666666666666,0.119047619047619,0.1176470588235294,0.2101063829787234,0.1864574087171168,0.02213463089347202,0.0,0.0117142795448165,0.4953488372093023
African American,0.06,0.0384615384615384,0.0153256704980842,0.0552325581395348,0.0405092592592592,0.015625,0.0543478260869565,-0.048780487804878,0.0595238095238095,0.0212585034013605,-0.0178571428571428,-0.0166666666666666,0.0476190476190476,0.0294117647058823,0.0478723404255319,0.037899441029979476,0.16,0.4,0.2011494252873563,0.2296511627906976,0.4016203703703703,0.109375,0.1847826086956521,0.1341463414634146,0.1071428571428571,0.2491496598639455,0.0714285714285714,0.0833333333333333,0.0952380952380952,0.0588235294117647,0.2207446808510638,0.1804390423918081,0.023828721975980634,0.0,0.0164273630562336,0.4752906976744186
Arab,0.01,-0.023076923076923,0.0316091954022988,0.0436046511627907,0.0052083333333333,0.0,0.0108695652173913,0.0060975609756097,0.1309523809523809,0.032312925170068,0.0089285714285714,0.0,0.0119047619047619,0.0294117647058823,0.038563829787234,0.025502697541149685,0.13,0.2153846153846154,0.3381226053639847,0.2490310077519379,0.2667824074074074,0.09375,0.1195652173913043,0.0914634146341463,0.1785714285714285,0.2329931972789115,0.2410714285714285,0.15,0.0595238095238095,0.088235294117647,0.2220744680851064,0.17843792627211513,0.021524088033569973,0.0,0.0184558886940523,0.5104651162790698
Asian,0.02,-0.0346153846153846,0.0354406130268199,0.0300387596899224,0.0219907407407407,0.015625,0.0217391304347826,0.0121951219512195,0.0714285714285714,0.0416666666666666,-0.0089285714285714,0.0,0.0238095238095238,0.0,0.0465425531914893,0.02560137579891281,0.12,0.1807692307692307,0.2729885057471264,0.2839147286821705,0.2662037037037037,0.140625,0.1304347826086956,0.1097560975609756,0.119047619047619,0.2304421768707483,0.1339285714285714,0.15,0.119047619047619,0.088235294117647,0.2167553191489361,0.17080990991553627,0.016938167020926487,0.0,0.0139540351388787,0.526453488372093
Black,0.03,0.0615384615384615,0.0076628352490421,0.0358527131782945,0.0127314814814814,0.0,0.0326086956521739,0.0365853658536585,0.1071428571428571,0.0119047619047619,-0.0357142857142857,-0.0666666666666666,0.0714285714285714,0.0,0.0452127659574468,0.0370032974511801,0.23,0.5307692307692308,0.2911877394636015,0.2606589147286822,0.443287037037037,0.15625,0.2065217391304347,0.1463414634146341,0.1071428571428571,0.3248299319727891,0.1071428571428571,0.2,0.0714285714285714,0.1470588235294117,0.2420212765957446,0.23097602949039014,0.024655294726515963,0.0,0.0050096250477713,0.366860465116279
Caucasian,0.02,-0.0153846153846153,0.0306513409961685,0.0513565891472868,0.0104166666666666,0.15625,0.0543478260869565,0.024390243902439,0.0952380952380952,0.0493197278911564,-0.0089285714285714,-0.05,-0.0119047619047619,0.0,0.0757978723404255,0.043599087399142866,0.08,0.1615384615384615,0.2260536398467433,0.2994186046511627,0.2673611111111111,0.3125,0.3369565217391304,0.073170731707317,0.1666666666666666,0.2568027210884354,0.0803571428571428,0.15,0.0833333333333333,0.088235294117647,0.3577127659574468,0.19600713297430652,0.0321729389383752,0.0,0.0124260861727059,0.4927325581395348
European,0.01,-0.0153846153846153,0.0201149425287356,0.0571705426356589,-0.0063657407407407,0.046875,0.1413043478260869,-0.0121951219512195,0.0833333333333333,0.0246598639455782,0.0,0.0083333333333333,0.0595238095238095,0.0147058823529411,0.0691489361702127,0.037941031315084334,0.13,0.1615384615384615,0.2902298850574712,0.3071705426356589,0.2795138888888889,0.140625,0.3804347826086957,0.1097560975609756,0.1547619047619047,0.2899659863945578,0.125,0.1916666666666666,0.1309523809523809,0.1617647058823529,0.2659574468085106,0.20795584998376831,0.027073610862231645,0.0,0.0134877869741908,0.4671511627906977
Hispanic,0.01,-0.0076923076923076,-0.0009578544061302,0.0436046511627907,-0.0028935185185185,0.03125,0.0108695652173913,0.0792682926829268,0.0476190476190476,0.048469387755102,-0.0267857142857142,0.025,0.0357142857142857,0.0588235294117647,0.0372340425531914,0.03107881313461138,0.15,0.1923076923076923,0.2883141762452107,0.2684108527131782,0.328125,0.09375,0.2065217391304347,0.3109756097560975,0.1904761904761904,0.4056122448979591,0.1339285714285714,0.175,0.1547619047619047,0.2941176470588235,0.2606382978723404,0.23019599510989344,0.02838233926536687,0.0,0.017670296967453,0.405813953488372
Jewish,0.04,0.0038461538461538,0.0134099616858237,0.0416666666666666,0.0028935185185185,0.015625,0.0326086956521739,-0.024390243902439,0.1547619047619047,0.0331632653061224,-0.0267857142857142,-0.0083333333333333,0.0238095238095238,-0.0147058823529411,0.050531914893617,0.0324354519343288,0.08,0.1653846153846153,0.2011494252873563,0.2451550387596899,0.2413194444444444,0.078125,0.2282608695652173,0.0975609756097561,0.2261904761904762,0.1964285714285714,0.1517857142857142,0.1416666666666666,0.0476190476190476,0.1029411764705882,0.2340425531914893,0.16250863832690884,0.01953842321153333,0.0,0.0091481073879927,0.5802325581395349
