,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.02,0.0,0.0028735632183908,0.001937984496124,0.0005787037037037,-0.015625,0.0326086956521739,0.0121951219512195,-0.0119047619047619,0.0025510204081632,0.0,-0.0083333333333333,0.0,0.0,0.0026595744680851,0.007417850609063694,0.02,0.0384615384615384,0.0028735632183908,0.0135658914728682,0.0121527777777777,0.015625,0.0326086956521739,0.0121951219512195,0.0119047619047619,0.0093537414965986,0.0,0.025,0.0,0.0294117647058823,0.0079787234042553,0.015408772003031103,0.0,0.011872446502769198,0.0161579892280072,0.9485465116279068
African,0.02,-0.0076923076923076,0.003831417624521,0.0116279069767441,0.0069444444444444,0.015625,0.0434782608695652,0.0,0.0,0.0008503401360544,0.0,-0.0083333333333333,0.0357142857142857,-0.0441176470588235,0.0079787234042553,0.0137462444836223,0.08,0.0692307692307692,0.0057471264367816,0.0193798449612403,0.0289351851851851,0.015625,0.0434782608695652,0.0121951219512195,0.0238095238095238,0.016156462585034,0.0,0.0416666666666666,0.0357142857142857,0.0441176470588235,0.0186170212765957,0.03031152771637935,0.011851802424970633,0.0,0.0212634822804314,0.8982558139534884
African American,0.01,0.0153846153846153,0.0,0.0077519379844961,0.0034722222222222,-0.015625,0.0217391304347826,0.0060975609756097,0.0238095238095238,0.0008503401360544,0.0,-0.0083333333333333,-0.0119047619047619,0.0147058823529411,0.0119680851063829,0.01010949290964822,0.03,0.1,0.0057471264367816,0.0155038759689922,0.0324074074074074,0.015625,0.0434782608695652,0.0060975609756097,0.0238095238095238,0.0144557823129251,0.0,0.0416666666666666,0.0119047619047619,0.0147058823529411,0.0199468085106383,0.025023243814387527,0.008484459845686208,0.0,0.0195348837209301,0.8927325581395349
Arab,0.02,-0.0115384615384615,0.0105363984674329,0.0077519379844961,-0.0063657407407407,0.0,0.0,0.0121951219512195,0.0238095238095238,0.0025510204081632,0.0,0.0083333333333333,0.0,0.0,0.0172872340425531,0.00802458481839494,0.06,0.0346153846153846,0.0124521072796934,0.0271317829457364,0.0260416666666666,0.03125,0.0434782608695652,0.0365853658536585,0.0476190476190476,0.0195578231292517,0.0178571428571428,0.0583333333333333,0.0476190476190476,0.0,0.0226063829787234,0.03234315638448341,0.009813466821860952,0.0,0.0361222599567767,0.8921511627906977
Asian,0.02,-0.0153846153846153,0.0057471264367816,0.0087209302325581,-0.0017361111111111,0.015625,0.0108695652173913,0.0060975609756097,0.0119047619047619,0.0,0.0,0.0083333333333333,0.0,0.0147058823529411,0.0106382978723404,0.008650878988096253,0.04,0.0692307692307692,0.0095785440613026,0.0261627906976744,0.0260416666666666,0.078125,0.0543478260869565,0.0182926829268292,0.0357142857142857,0.0187074829931972,0.0,0.0416666666666666,0.0,0.0441176470588235,0.0239361702127659,0.032394768821062486,0.010143629813746493,0.0,0.028624192059095,0.895639534883721
Black,0.02,0.0076923076923076,0.0047892720306513,0.0087209302325581,0.0028935185185185,0.0,0.0434782608695652,0.0182926829268292,0.0238095238095238,0.0017006802721088,-0.0089285714285714,0.0083333333333333,0.0,0.0147058823529411,0.0079787234042553,0.011421579124744239,0.04,0.0615384615384615,0.0086206896551724,0.0203488372093023,0.0353009259259259,0.03125,0.0652173913043478,0.0182926829268292,0.0238095238095238,0.0170068027210884,0.0089285714285714,0.025,0.0238095238095238,0.0147058823529411,0.0159574468085106,0.027319115966013212,0.008898853232233826,0.0,0.0241785492870427,0.890406976744186
Caucasian,0.02,-0.0076923076923076,-0.0019157088122605,-0.0067829457364341,-0.0046296296296296,0.046875,0.0543478260869565,0.024390243902439,0.0357142857142857,-0.0051020408163265,0.0,0.0,-0.0119047619047619,-0.0294117647058823,0.0026595744680851,0.016761739297957923,0.02,0.0384615384615384,0.0095785440613026,0.0222868217054263,0.03125,0.046875,0.0543478260869565,0.0365853658536585,0.0357142857142857,0.0119047619047619,0.0178571428571428,0.05,0.0119047619047619,0.0294117647058823,0.0292553191489361,0.029695542160310198,0.015184470964157811,0.0,0.023540201773158,0.9034883720930232
European,0.0,-0.0269230769230769,-0.0019157088122605,0.0077519379844961,-0.0028935185185185,0.0,0.0326086956521739,-0.024390243902439,0.0476190476190476,0.0042517006802721,0.0,0.0083333333333333,0.0,0.0,0.0,0.01044581756170786,0.04,0.05,0.0095785440613026,0.0174418604651162,0.0248842592592592,0.03125,0.0760869565217391,0.0365853658536585,0.0476190476190476,0.0144557823129251,0.0178571428571428,0.075,0.0,0.0588235294117647,0.0319148936170212,0.035433158798598464,0.012917308096576742,0.0,0.0184275184275184,0.8991279069767442
Hispanic,0.02,0.0076923076923076,0.0067049808429118,0.00484496124031,-0.0028935185185185,-0.015625,0.0108695652173913,0.024390243902439,0.0,-0.0008503401360544,0.0,0.0083333333333333,0.0,0.0,0.0106382978723404,0.007522836583707087,0.02,0.0461538461538461,0.0105363984674329,0.0203488372093023,0.0260416666666666,0.015625,0.0326086956521739,0.048780487804878,0.0238095238095238,0.0212585034013605,0.0178571428571428,0.0583333333333333,0.0238095238095238,0.0,0.0212765957446808,0.02576263699399099,0.006119245945942687,0.0,0.0144127568230603,0.9023255813953488
Jewish,0.0,0.0,0.0028735632183908,0.0184108527131782,0.0011574074074074,0.015625,-0.0108695652173913,0.0,0.0476190476190476,-0.0017006802721088,0.0,0.0166666666666666,-0.0119047619047619,-0.0294117647058823,0.0106382978723404,0.011125173839811686,0.04,0.0384615384615384,0.0086206896551724,0.0222868217054263,0.0231481481481481,0.015625,0.0326086956521739,0.0121951219512195,0.0476190476190476,0.0136054421768707,0.0,0.0166666666666666,0.0119047619047619,0.0588235294117647,0.0186170212765957,0.024012165641959057,0.017469714330701568,0.0,0.0163829103758432,0.8662790697674418
