,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,-0.05,0.0038461538461538,-0.0076628352490421,0.0135658914728682,-0.015625,-0.015625,0.108695652173913,-0.0609756097560975,0.0357142857142857,-0.0008503401360544,-0.0357142857142857,-0.0583333333333333,0.0,0.0147058823529411,0.0452127659574468,0.031101802380428104,0.21,0.2576923076923076,0.4042145593869732,0.4205426356589147,0.3883101851851852,0.296875,0.3043478260869565,0.1951219512195122,0.2261904761904762,0.3596938775510204,0.2321428571428571,0.1916666666666666,0.1904761904761904,0.2794117647058823,0.3936170212765957,0.2900202212826359,0.0,0.05374602841202724,0.0102223876528194,0.6343023255813953
African,0.26,0.073076923076923,0.0067049808429118,-0.0193798449612403,0.0329861111111111,0.0,-0.0543478260869565,-0.0304878048780487,-0.0357142857142857,-0.0017006802721088,-0.1160714285714285,-0.0916666666666666,0.0119047619047619,-0.0147058823529411,-0.0664893617021276,0.05434910387610077,0.52,0.4807692307692308,0.4990421455938697,0.5271317829457365,0.5561342592592593,0.4375,0.4021739130434782,0.25,0.3452380952380952,0.4591836734693877,0.3839285714285714,0.375,0.2738095238095238,0.3382352941176471,0.526595744680851,0.42498281562370993,0.06821998386881209,0.0,0.0089194645928362,0.5046511627906977
African American,-0.02,0.0961538461538461,-0.0086206896551724,-0.0310077519379844,0.0347222222222222,0.0,0.0326086956521739,-0.0548780487804878,0.0119047619047619,-0.0093537414965986,-0.0982142857142857,-0.0083333333333333,-0.0595238095238095,0.0,-0.0119680851063829,0.03181928476540392,0.44,0.5346153846153846,0.5220306513409961,0.5271317829457365,0.6006944444444444,0.4375,0.4456521739130434,0.2378048780487804,0.3214285714285714,0.483843537414966,0.4017857142857143,0.325,0.3214285714285714,0.3529411764705882,0.5784574468085106,0.4353542888763538,0.039481293196992964,0.0,0.0075402110439503,0.4790697674418605
Arab,0.03,-0.0346153846153846,0.1226053639846743,-0.0436046511627907,-0.058449074074074,-0.0625,0.0,-0.0670731707317073,0.0714285714285714,0.0391156462585034,0.0714285714285714,-0.1,0.0357142857142857,0.0294117647058823,-0.0186170212765957,0.05230423369206938,0.27,0.2192307692307692,0.5517241379310345,0.4893410852713178,0.4947916666666667,0.28125,0.2826086956521739,0.2378048780487804,0.1904761904761904,0.4727891156462585,0.5535714285714286,0.2666666666666666,0.2023809523809523,0.1176470588235294,0.5,0.34201884302438457,0.05660882125160982,0.0,0.0155446606083227,0.5392441860465116
Asian,0.03,-0.05,0.0028735632183908,0.067829457364341,-0.0474537037037037,0.015625,0.0652173913043478,0.048780487804878,0.0833333333333333,-0.0144557823129251,0.0,-0.0416666666666666,-0.0357142857142857,-0.0147058823529411,0.0305851063829787,0.036549377343919456,0.25,0.2961538461538461,0.5507662835249042,0.6085271317829457,0.5347222222222222,0.390625,0.4565217391304347,0.2317073170731707,0.3214285714285714,0.5144557823129252,0.2857142857142857,0.2416666666666666,0.25,0.1911764705882352,0.5332446808510638,0.3771139998299514,0.040554555500720714,0.0,0.0140130997939357,0.4968023255813953
Black,-0.03,0.0769230769230769,0.0086206896551724,-0.00484496124031,-0.0127314814814814,0.09375,-0.0326086956521739,0.0060975609756097,-0.0833333333333333,0.0017006802721088,-0.1339285714285714,-0.0083333333333333,-0.0357142857142857,-0.1029411764705882,0.0372340425531914,0.04458412593554909,0.47,0.4923076923076923,0.6312260536398467,0.6133720930232558,0.625,0.40625,0.5108695652173914,0.3353658536585366,0.369047619047619,0.5986394557823129,0.4017857142857143,0.425,0.3452380952380952,0.4558823529411764,0.6143617021276596,0.48628974648462,0.05863802205885113,0.0,0.0105173374181869,0.4145348837209302
Caucasian,-0.04,-0.0846153846153846,-0.0689655172413793,0.0503875968992248,-0.0497685185185185,0.296875,0.1847826086956521,-0.0304878048780487,0.0357142857142857,0.0034013605442176,-0.0625,-0.05,-0.0357142857142857,0.0588235294117647,0.1409574468085106,0.07953288926941816,0.16,0.2846153846153846,0.5766283524904214,0.5736434108527132,0.5462962962962963,0.640625,0.5108695652173914,0.25,0.2261904761904762,0.5782312925170068,0.2053571428571428,0.2166666666666666,0.1785714285714285,0.2941176470588235,0.6436170212765957,0.3923619789740231,0.05765010451480209,0.0,0.0201412229272483,0.4732558139534883
European,-0.02,-0.0461538461538461,0.0,0.0203488372093023,-0.0474537037037037,0.109375,0.2826086956521739,-0.0914634146341463,0.0952380952380952,-0.0076530612244897,-0.0178571428571428,-0.025,0.0357142857142857,0.1617647058823529,0.0651595744680851,0.06838602418250825,0.12,0.2692307692307692,0.5191570881226054,0.5164728682170543,0.5162037037037037,0.453125,0.6086956521739131,0.2621951219512195,0.3333333333333333,0.4855442176870748,0.1964285714285714,0.275,0.2023809523809523,0.2794117647058823,0.5013297872340425,0.3692339220112748,0.05172748384016976,0.0,0.0146489049446828,0.5284883720930232
Hispanic,-0.06,0.0038461538461538,-0.0392720306513409,-0.0232558139534883,-0.0196759259259259,-0.0625,-0.108695652173913,0.0975609756097561,0.0,0.086734693877551,-0.0357142857142857,-0.0666666666666666,-0.0833333333333333,0.0294117647058823,0.0226063829787234,0.04928491196246801,0.22,0.3346153846153846,0.5584291187739464,0.562015503875969,0.5520833333333334,0.25,0.4347826086956521,0.4390243902439024,0.3095238095238095,0.6258503401360545,0.2857142857142857,0.3,0.25,0.3823529411764705,0.5757978723404256,0.4053459725619489,0.05050419787963221,0.0,0.0053725915716003,0.4674418604651162
Jewish,0.03,-0.0384615384615384,-0.0191570881226053,0.0087209302325581,-0.0248842592592592,0.0625,0.0652173913043478,0.0121951219512195,0.1666666666666666,0.0280612244897959,-0.0357142857142857,-0.0083333333333333,0.0,-0.0294117647058823,0.0119680851063829,0.036086112623191675,0.13,0.1846153846153846,0.4272030651340996,0.4234496124031007,0.4241898148148148,0.1875,0.3478260869565217,0.0975609756097561,0.3809523809523809,0.3886054421768707,0.1428571428571428,0.1916666666666666,0.1428571428571428,0.1470588235294117,0.4694148936170212,0.2723838288126876,0.04199376211638837,0.0,0.0099684161421808,0.6162790697674418
