,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0,-0.0153846153846153,0.0201149425287356,0.0406976744186046,-0.011574074074074,0.015625,-0.0108695652173913,-0.0060975609756097,0.0476190476190476,0.0221088435374149,-0.0714285714285714,-0.0416666666666666,0.0,-0.0294117647058823,0.0452127659574468,0.025187406167604006,0.08,0.1615384615384615,0.1829501915708812,0.2093023255813953,0.1967592592592592,0.109375,0.1413043478260869,0.0792682926829268,0.0476190476190476,0.1819727891156462,0.0714285714285714,0.125,0.0476190476190476,0.1176470588235294,0.1781914893617021,0.128665058828437,0.0,0.02999022544357598,0.0057163583983967,0.6462209302325581
African,0.06,0.0115384615384615,0.0392720306513409,0.0445736434108527,0.0138888888888888,0.03125,0.0326086956521739,0.0121951219512195,0.0238095238095238,0.0374149659863945,0.0089285714285714,-0.025,0.0595238095238095,-0.0147058823529411,0.0531914893617021,0.031193405637058646,0.2,0.2576923076923076,0.2289272030651341,0.2073643410852713,0.2951388888888889,0.0625,0.0978260869565217,0.073170731707317,0.0952380952380952,0.2414965986394557,0.0625,0.0583333333333333,0.0595238095238095,0.0735294117647058,0.1941489361702127,0.1471593162710035,0.02874419412404041,0.0,0.0095005733328555,0.5531976744186047
African American,0.0,0.0615384615384615,0.043103448275862,0.0436046511627907,0.0457175925925925,-0.03125,0.0652173913043478,0.0182926829268292,0.0238095238095238,0.0569727891156462,0.0267857142857142,-0.025,0.0238095238095238,0.0,0.0531914893617021,0.03455288454553292,0.1,0.3615384615384615,0.1791187739463601,0.190891472868217,0.359375,0.03125,0.1739130434782608,0.0792682926829268,0.0476190476190476,0.221938775510204,0.0267857142857142,0.075,0.0476190476190476,0.088235294117647,0.2047872340425532,0.14582267718056266,0.036147790679573494,0.0,0.008978096268253,0.540406976744186
Arab,0.01,-0.0076923076923076,0.0545977011494252,0.0503875968992248,-0.0086805555555555,-0.015625,-0.0108695652173913,0.0,0.0476190476190476,0.0314625850340136,0.0267857142857142,-0.025,0.0,0.0294117647058823,0.0292553191489361,0.02315914382049988,0.07,0.1384615384615384,0.2959770114942529,0.2151162790697674,0.2563657407407407,0.109375,0.0760869565217391,0.0853658536585365,0.119047619047619,0.2423469387755102,0.1696428571428571,0.1083333333333333,0.0476190476190476,0.0588235294117647,0.2101063829787234,0.1468445392170287,0.020074782559038128,0.0,0.0161500104109077,0.5529069767441861
Asian,0.02,-0.0307692307692307,0.043103448275862,0.0591085271317829,0.0040509259259259,-0.015625,0.0652173913043478,0.0121951219512195,0.0357142857142857,0.0374149659863945,0.0089285714285714,-0.0166666666666666,0.0,0.0,0.0877659574468085,0.029104006173406367,0.06,0.1076923076923077,0.253831417624521,0.3401162790697674,0.2667824074074074,0.046875,0.1304347826086956,0.048780487804878,0.0357142857142857,0.2704081632653061,0.1160714285714285,0.1166666666666666,0.0714285714285714,0.088235294117647,0.2127659574468085,0.1443868699612194,0.028171439779974442,0.0,0.0137629109493439,0.5191860465116279
Black,0.02,0.0307692307692307,-0.0239463601532567,0.0436046511627907,-0.0127314814814814,0.046875,0.0217391304347826,-0.0121951219512195,0.0714285714285714,0.0144557823129251,0.0,-0.0083333333333333,0.0714285714285714,0.0441176470588235,0.0398936170212766,0.030767899902417524,0.12,0.2769230769230769,0.2749042145593869,0.2625968992248062,0.34375,0.109375,0.1521739130434782,0.1219512195121951,0.0714285714285714,0.2899659863945578,0.0535714285714285,0.125,0.0714285714285714,0.1911764705882352,0.2393617021276596,0.18024047025346446,0.03138249410270542,0.0,0.0129608270015426,0.463953488372093
Caucasian,0.01,-0.0307692307692307,0.0067049808429118,0.0707364341085271,0.0092592592592592,0.140625,0.1195652173913043,0.0,0.0119047619047619,0.0408163265306122,-0.0178571428571428,-0.0333333333333333,0.0,0.0,0.0784574468085106,0.03800194225370626,0.07,0.1076923076923077,0.1580459770114942,0.2606589147286822,0.2175925925925926,0.203125,0.2065217391304347,0.048780487804878,0.0357142857142857,0.2125850340136054,0.0178571428571428,0.0666666666666666,0.0238095238095238,0.0588235294117647,0.3151595744680851,0.13353551839343092,0.035345465989812745,0.0,0.0095187269379252,0.5956395348837209
European,0.04,-0.0269230769230769,0.0229885057471264,0.066860465116279,-0.0092592592592592,0.03125,0.1413043478260869,0.0060975609756097,0.0833333333333333,0.0561224489795918,-0.0357142857142857,-0.025,0.0,0.0147058823529411,0.0625,0.04147061108183933,0.08,0.0961538461538461,0.1839080459770115,0.2470930232558139,0.2337962962962963,0.09375,0.3152173913043478,0.0548780487804878,0.1071428571428571,0.2261904761904762,0.0535714285714285,0.0916666666666666,0.0238095238095238,0.0735294117647058,0.2486702127659574,0.14195848191196125,0.029759825993522046,0.0,0.0075745671675904,0.588953488372093
Hispanic,0.02,-0.0038461538461538,0.0325670498084291,0.0445736434108527,0.0040509259259259,0.015625,0.0108695652173913,0.0975609756097561,0.0476190476190476,0.0875850340136054,0.0267857142857142,-0.025,0.0833333333333333,0.0588235294117647,0.0625,0.041382664832131606,0.04,0.1884615384615384,0.2241379310344827,0.2248062015503876,0.2980324074074074,0.109375,0.1630434782608695,0.2682926829268293,0.0714285714285714,0.3613945578231292,0.0625,0.0916666666666666,0.0833333333333333,0.2058823529411764,0.2007978723404255,0.1728768396116545,0.03720681394541517,0.0,0.0072105681664205,0.4997093023255814
Jewish,0.0,0.0,0.0421455938697318,0.0523255813953488,0.0300925925925925,0.03125,0.0326086956521739,0.0121951219512195,0.1428571428571428,0.0365646258503401,0.0089285714285714,-0.0166666666666666,0.0119047619047619,-0.0147058823529411,0.0558510638297872,0.03253975335675184,0.0,0.0692307692307692,0.1494252873563218,0.189922480620155,0.1701388888888889,0.03125,0.0978260869565217,0.0609756097560975,0.1428571428571428,0.1556122448979592,0.0267857142857142,0.0333333333333333,0.0119047619047619,0.0441176470588235,0.1835106382978723,0.09112604036295743,0.028027049780241557,0.0,0.0049005856909135,0.7008720930232558
