,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.01,-0.0269230769230769,0.0076628352490421,0.0426356589147286,0.0005787037037037,-0.015625,0.0434782608695652,-0.0121951219512195,0.0238095238095238,0.016156462585034,-0.0357142857142857,-0.0583333333333333,0.0119047619047619,-0.0294117647058823,0.0372340425531914,0.02477752214782323,0.07,0.1576923076923077,0.1934865900383141,0.2034883720930232,0.1938657407407407,0.140625,0.1521739130434782,0.073170731707317,0.0952380952380952,0.1998299319727891,0.0535714285714285,0.125,0.0595238095238095,0.1176470588235294,0.175531914893617,0.13405632628922998,0.0,0.04012747957331933,0.0117448179979777,0.6398255813953488
African,0.11,-0.023076923076923,0.053639846743295,0.0251937984496124,0.046875,-0.03125,0.0434782608695652,0.0365853658536585,0.0119047619047619,0.0510204081632653,0.0089285714285714,-0.0166666666666666,0.0357142857142857,0.0147058823529411,0.0345744680851063,0.0362409492872435,0.19,0.3,0.2279693486590038,0.1434108527131783,0.2887731481481481,0.03125,0.1304347826086956,0.073170731707317,0.0595238095238095,0.1768707482993197,0.0625,0.0833333333333333,0.0357142857142857,0.0735294117647058,0.1382978723404255,0.1343185549874815,0.0321087857690431,0.0,0.0117435742526555,0.6075581395348837
African American,0.09,0.0769230769230769,0.0526819923371647,0.0300387596899224,0.0873842592592592,0.09375,0.0217391304347826,0.0121951219512195,0.0238095238095238,0.064625850340136,-0.0089285714285714,-0.05,0.0357142857142857,0.0294117647058823,0.0518617021276595,0.04860426924809893,0.25,0.4923076923076923,0.2461685823754789,0.2122093023255813,0.4403935185185185,0.125,0.1521739130434782,0.1097560975609756,0.0714285714285714,0.2363945578231292,0.0982142857142857,0.1333333333333333,0.0357142857142857,0.088235294117647,0.238031914893617,0.1952907566104396,0.044308085881451055,0.0,0.0087422955404775,0.4392441860465116
Arab,0.02,-0.023076923076923,0.1120689655172413,0.0067829457364341,0.015625,0.03125,0.0326086956521739,0.0,0.0714285714285714,0.0595238095238095,0.0357142857142857,-0.0333333333333333,0.0238095238095238,0.0,0.0292553191489361,0.03296515819608213,0.2,0.0923076923076923,0.3745210727969348,0.1695736434108527,0.2285879629629629,0.0625,0.0760869565217391,0.048780487804878,0.119047619047619,0.2125850340136054,0.375,0.1166666666666666,0.0714285714285714,0.1470588235294117,0.1622340425531915,0.16375857153627507,0.03172007978392325,0.0,0.0089104583339613,0.5703488372093023
Asian,0.0,-0.023076923076923,0.0718390804597701,0.0813953488372093,0.0289351851851851,0.03125,0.0217391304347826,0.024390243902439,0.0476190476190476,0.0790816326530612,0.0446428571428571,0.0416666666666666,0.0,0.0147058823529411,0.0465425531914893,0.03712563676815814,0.06,0.0769230769230769,0.2729885057471264,0.3236434108527132,0.2129629629629629,0.09375,0.1304347826086956,0.0853658536585365,0.0952380952380952,0.2134353741496598,0.1517857142857142,0.0916666666666666,0.0952380952380952,0.1029411764705882,0.2087765957446808,0.1476766873697741,0.038850721539057456,0.0,0.0111310134978153,0.5627906976744186
Black,-0.01,0.0192307692307692,-0.0124521072796934,0.0348837209302325,-0.0133101851851851,-0.03125,0.0434782608695652,0.0182926829268292,0.0119047619047619,-0.0127551020408163,-0.0446428571428571,-0.0416666666666666,0.0119047619047619,0.0147058823529411,0.0066489361702127,0.02180844630701949,0.17,0.3346153846153846,0.303639846743295,0.2325581395348837,0.3454861111111111,0.09375,0.1739130434782608,0.1280487804878048,0.1309523809523809,0.2712585034013605,0.1339285714285714,0.1416666666666666,0.0595238095238095,0.1323529411764706,0.2726063829787234,0.1949533708065815,0.019675782566777836,0.0,0.0117878091195802,0.452906976744186
Caucasian,-0.01,-0.0269230769230769,0.0134099616858237,0.0775193798449612,0.0225694444444444,0.28125,0.1956521739130435,-0.0060975609756097,0.119047619047619,0.0527210884353741,0.0178571428571428,0.0083333333333333,0.0238095238095238,-0.0147058823529411,0.113031914893617,0.06552854016776735,0.07,0.1192307692307692,0.1934865900383141,0.2945736434108527,0.240162037037037,0.375,0.391304347826087,0.0548780487804878,0.1904761904761904,0.2414965986394557,0.0892857142857142,0.0916666666666666,0.0952380952380952,0.1029411764705882,0.3843085106382978,0.19560322591590376,0.05948115967010013,0.0,0.0192209302325581,0.5194767441860465
European,0.02,0.0076923076923076,0.0699233716475095,0.0358527131782945,0.0127314814814814,0.03125,0.1847826086956521,0.0060975609756097,0.0476190476190476,0.0680272108843537,0.0267857142857142,-0.0166666666666666,0.0595238095238095,-0.0441176470588235,0.0837765957446808,0.04765644903026338,0.04,0.0615384615384615,0.2576628352490421,0.2083333333333333,0.2129629629629629,0.125,0.3804347826086957,0.0670731707317073,0.0952380952380952,0.227891156462585,0.0803571428571428,0.1333333333333333,0.0833333333333333,0.0735294117647058,0.2779255319148936,0.15497423675521946,0.04139987314799787,0.0,0.0152697002501026,0.5790697674418605
Hispanic,0.03,-0.0038461538461538,0.0584291187739463,0.0203488372093023,0.046875,0.0,0.0108695652173913,0.1280487804878048,0.0833333333333333,0.125,0.0178571428571428,0.0083333333333333,-0.0238095238095238,0.0735294117647058,0.0492021276595744,0.04529882188614747,0.07,0.1423076923076923,0.2614942528735632,0.187015503875969,0.2644675925925926,0.0625,0.0760869565217391,0.3353658536585366,0.1071428571428571,0.4005102040816326,0.1071428571428571,0.1583333333333333,0.0476190476190476,0.1323529411764706,0.2087765957446808,0.17074104587139813,0.052675527477525026,0.0,0.0137395422548188,0.5017441860465116
Jewish,-0.01,-0.0076923076923076,0.0718390804597701,0.0620155038759689,0.0399305555555555,0.046875,0.0760869565217391,0.0,0.25,0.064625850340136,0.0357142857142857,-0.0166666666666666,0.0238095238095238,0.0,0.0558510638297872,0.050740452964382704,0.03,0.0384615384615384,0.2231800766283525,0.1976744186046511,0.1915509259259259,0.078125,0.0978260869565217,0.048780487804878,0.3452380952380952,0.1683673469387755,0.1071428571428571,0.0666666666666666,0.0476190476190476,0.0588235294117647,0.1941489361702127,0.12624033423795247,0.047808745252402605,0.0,0.0058432708688245,0.65
