,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.02,0.0038461538461538,0.003831417624521,0.0067829457364341,-0.0052083333333333,-0.015625,0.0434782608695652,0.0,0.0,0.0017006802721088,0.0089285714285714,0.0083333333333333,-0.0119047619047619,0.0,0.0066489361702127,0.009085892967933034,0.02,0.0269230769230769,0.0076628352490421,0.0067829457364341,0.0167824074074074,0.015625,0.0434782608695652,0.0121951219512195,0.0,0.010204081632653,0.0089285714285714,0.025,0.0119047619047619,0.0,0.0066489361702127,0.01414239995152961,0.0,0.013485598412342684,0.0237593984962405,0.9427325581395348
African,0.02,0.0269230769230769,0.0009578544061302,0.00484496124031,0.0081018518518518,0.015625,0.0217391304347826,0.0060975609756097,0.0,0.0034013605442176,0.0,-0.0166666666666666,-0.0119047619047619,0.0,0.0039893617021276,0.00935010577663566,0.14,0.0961538461538461,0.0239463601532567,0.0319767441860465,0.0520833333333333,0.015625,0.0434782608695652,0.0182926829268292,0.0238095238095238,0.0289115646258503,0.0178571428571428,0.0333333333333333,0.0833333333333333,0.0294117647058823,0.0279255319148936,0.04440922814685575,0.00923827823705204,0.0,0.0149160969546302,0.8578488372093023
African American,0.03,0.023076923076923,0.0,0.0096899224806201,0.0196759259259259,0.0,0.0326086956521739,0.0365853658536585,0.0238095238095238,0.0085034013605442,-0.0089285714285714,0.0083333333333333,0.0,-0.0147058823529411,0.0093085106382978,0.015015070394167534,0.07,0.2,0.0134099616858237,0.0232558139534883,0.0659722222222222,0.0,0.0326086956521739,0.0365853658536585,0.0238095238095238,0.0170068027210884,0.0089285714285714,0.0416666666666666,0.0238095238095238,0.0441176470588235,0.0305851063829787,0.042117060082969525,0.013444864027378352,0.0,-0.0093627302929628,0.8822674418604651
Arab,0.03,-0.0038461538461538,0.003831417624521,0.0184108527131782,0.0092592592592592,0.015625,0.0760869565217391,0.0060975609756097,0.0476190476190476,0.0144557823129251,0.0178571428571428,0.0083333333333333,0.0476190476190476,0.0147058823529411,0.0186170212765957,0.022157630554099618,0.09,0.0807692307692307,0.0306513409961685,0.0300387596899224,0.0509259259259259,0.015625,0.0760869565217391,0.0182926829268292,0.0952380952380952,0.0314625850340136,0.0714285714285714,0.0416666666666666,0.0476190476190476,0.0441176470588235,0.0425531914893617,0.05109838009095969,0.017949637464066446,0.0,0.0411302982731554,0.8418604651162791
Asian,-0.02,-0.0038461538461538,0.0105363984674329,0.00484496124031,0.0034722222222222,0.0,0.0326086956521739,0.0304878048780487,0.0238095238095238,0.0085034013605442,-0.0178571428571428,-0.025,0.0,0.0,0.0159574468085106,0.013128250076137526,0.06,0.0807692307692307,0.0373563218390804,0.0474806201550387,0.042824074074074,0.03125,0.1195652173913043,0.0548780487804878,0.0952380952380952,0.0374149659863945,0.0714285714285714,0.0583333333333333,0.0714285714285714,0.0294117647058823,0.026595744680851,0.05759830398739433,0.015596184249493708,0.0,0.0339622641509433,0.8354651162790697
Black,0.02,0.0269230769230769,-0.0009578544061302,0.0087209302325581,0.0052083333333333,-0.015625,0.0217391304347826,0.024390243902439,0.0238095238095238,0.0136054421768707,0.0089285714285714,0.025,0.0238095238095238,-0.0147058823529411,0.0172872340425531,0.0167140497901536,0.04,0.0961538461538461,0.0220306513409961,0.0397286821705426,0.058449074074074,0.015625,0.0869565217391304,0.0365853658536585,0.0476190476190476,0.032312925170068,0.0089285714285714,0.0416666666666666,0.0714285714285714,0.0147058823529411,0.0438829787234042,0.04373825231476788,0.01331930926187374,0.0,0.0135886349598517,0.8549418604651163
Caucasian,0.01,-0.0192307692307692,-0.0067049808429118,0.000968992248062,-0.015625,0.015625,0.0108695652173913,0.0182926829268292,0.0,-0.0076530612244897,-0.0089285714285714,-0.025,0.0,-0.0147058823529411,0.0106382978723404,0.010949520222953738,0.05,0.0192307692307692,0.0239463601532567,0.0416666666666666,0.0434027777777777,0.078125,0.0978260869565217,0.0426829268292682,0.0714285714285714,0.0314625850340136,0.0446428571428571,0.025,0.0238095238095238,0.0147058823529411,0.050531914893617,0.04389746148505228,0.015542636261686867,0.0,0.0348873108984253,0.8642441860465117
European,0.03,-0.0153846153846153,-0.0095785440613026,-0.0077519379844961,-0.0133101851851851,0.0,0.0434782608695652,-0.0121951219512195,0.0238095238095238,-0.0034013605442176,-0.0267857142857142,0.0083333333333333,-0.0238095238095238,-0.0294117647058823,0.0132978723404255,0.017369850551000286,0.05,0.0461538461538461,0.0249042145593869,0.0251937984496124,0.0353009259259259,0.125,0.1304347826086956,0.024390243902439,0.0476190476190476,0.0289115646258503,0.0625,0.0583333333333333,0.0238095238095238,0.0294117647058823,0.0345744680851063,0.0497691675852433,0.013712593437439132,0.0,0.0356923076923076,0.8761627906976744
Hispanic,0.02,-0.0269230769230769,0.0086206896551724,0.003875968992248,0.0069444444444444,-0.015625,0.0326086956521739,0.024390243902439,0.0119047619047619,0.0204081632653061,-0.0089285714285714,0.0083333333333333,0.0238095238095238,0.0441176470588235,0.0013297872340425,0.017187993840261137,0.04,0.0653846153846153,0.0335249042145593,0.0426356589147286,0.0474537037037037,0.015625,0.0326086956521739,0.0975609756097561,0.0595238095238095,0.0527210884353741,0.0267857142857142,0.0416666666666666,0.0714285714285714,0.0735294117647058,0.0359042553191489,0.04909020472690183,0.014633235727070508,0.0,0.0258909533962838,0.8627906976744186
Jewish,0.01,-0.0038461538461538,-0.003831417624521,-0.0087209302325581,-0.0028935185185185,0.03125,0.0108695652173913,0.0060975609756097,0.0357142857142857,-0.0051020408163265,0.0089285714285714,0.0166666666666666,-0.0119047619047619,0.0,0.0066489361702127,0.010831627274371813,0.07,0.0576923076923076,0.0383141762452107,0.0436046511627907,0.0480324074074074,0.0625,0.0543478260869565,0.0426829268292682,0.1071428571428571,0.0459183673469387,0.0446428571428571,0.05,0.0595238095238095,0.0588235294117647,0.0492021276595744,0.05549518957678285,0.011973695365932966,0.0,0.0298648223828985,0.8299418604651163
