,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.01,0.0,0.0057471264367816,0.0,-0.0052083333333333,-0.046875,0.0217391304347826,0.0121951219512195,0.0119047619047619,0.0017006802721088,-0.0089285714285714,-0.0083333333333333,-0.0476190476190476,0.0,0.0053191489361702,0.012371350376674013,0.05,0.0461538461538461,0.0057471264367816,0.0232558139534883,0.0225694444444444,0.078125,0.0434782608695652,0.0121951219512195,0.0357142857142857,0.0204081632653061,0.0267857142857142,0.0416666666666666,0.0476190476190476,0.0588235294117647,0.0239361702127659,0.03576521273232639,0.0,0.018332912706248556,0.0161579892280072,0.9485465116279068
African,0.0,-0.0153846153846153,0.0009578544061302,0.0067829457364341,-0.0023148148148148,0.015625,0.0217391304347826,-0.0060975609756097,-0.0119047619047619,-0.0017006802721088,0.0,-0.0083333333333333,0.0238095238095238,-0.0294117647058823,0.0026595744680851,0.009781437349738796,0.1,0.0846153846153846,0.0162835249042145,0.0436046511627907,0.0474537037037037,0.078125,0.0869565217391304,0.0548780487804878,0.0595238095238095,0.0272108843537414,0.0535714285714285,0.0916666666666666,0.0952380952380952,0.088235294117647,0.0585106382978723,0.06572491011166481,0.01735216006546001,0.0,0.0212634822804314,0.8982558139534884
African American,0.05,0.0076923076923076,-0.0019157088122605,0.0087209302325581,-0.0046296296296296,0.0,0.0108695652173913,-0.0121951219512195,-0.0119047619047619,-0.0017006802721088,-0.0178571428571428,-0.025,-0.0595238095238095,-0.0147058823529411,0.0119680851063829,0.015912241703500904,0.07,0.123076923076923,0.0249042145593869,0.0358527131782945,0.0474537037037037,0.0625,0.0978260869565217,0.0365853658536585,0.0833333333333333,0.0238095238095238,0.0714285714285714,0.0916666666666666,0.1071428571428571,0.1029411764705882,0.0465425531914893,0.06833757929143454,0.015523685924955798,0.0,0.0195348837209301,0.8927325581395349
Arab,0.01,-0.0269230769230769,0.0124521072796934,0.001937984496124,-0.0237268518518518,0.015625,0.0217391304347826,0.0304878048780487,0.0119047619047619,0.0017006802721088,0.0178571428571428,0.0083333333333333,0.0119047619047619,0.0,0.0226063829787234,0.014479934607627297,0.09,0.0884615384615384,0.0220306513409961,0.0445736434108527,0.052662037037037,0.078125,0.0869565217391304,0.0792682926829268,0.1071428571428571,0.032312925170068,0.0357142857142857,0.075,0.1071428571428571,0.088235294117647,0.0625,0.07000839359734641,0.017009377881746928,0.0,0.0361222599567767,0.8921511627906977
Asian,0.02,-0.0384615384615384,0.0057471264367816,0.003875968992248,-0.0092592592592592,0.03125,0.0,-0.0121951219512195,0.0357142857142857,0.0017006802721088,-0.0178571428571428,0.0166666666666666,-0.0357142857142857,0.0441176470588235,0.0119680851063829,0.018968520566049515,0.08,0.1153846153846153,0.028735632183908,0.0426356589147286,0.0497685185185185,0.125,0.0652173913043478,0.048780487804878,0.1071428571428571,0.0340136054421768,0.0535714285714285,0.0666666666666666,0.0833333333333333,0.1029411764705882,0.0518617021276595,0.07033687159104708,0.020070149872588476,0.0,0.028624192059095,0.895639534883721
Black,0.02,0.0038461538461538,0.0019157088122605,0.001937984496124,-0.0109953703703703,0.03125,0.0326086956521739,0.0060975609756097,0.0357142857142857,-0.0017006802721088,-0.0089285714285714,-0.025,0.0,0.0147058823529411,0.0106382978723404,0.013689279452862638,0.08,0.0807692307692307,0.0229885057471264,0.0406976744186046,0.0572916666666666,0.09375,0.0978260869565217,0.0548780487804878,0.0833333333333333,0.0340136054421768,0.0446428571428571,0.075,0.0714285714285714,0.1029411764705882,0.0452127659574468,0.06565156820757409,0.015467756608360268,0.0,0.0241785492870427,0.890406976744186
Caucasian,0.01,-0.0269230769230769,0.0028735632183908,-0.0067829457364341,-0.005787037037037,0.046875,0.0869565217391304,0.0182926829268292,0.0238095238095238,0.0017006802721088,0.0089285714285714,0.0,-0.0476190476190476,-0.0441176470588235,0.0106382978723404,0.022753639709420924,0.05,0.073076923076923,0.0277777777777777,0.0474806201550387,0.0462962962962962,0.046875,0.0869565217391304,0.0914634146341463,0.0952380952380952,0.0340136054421768,0.0446428571428571,0.0833333333333333,0.0476190476190476,0.1323529411764706,0.0558510638297872,0.06419849983073868,0.01931701839678631,0.0,0.023540201773158,0.9034883720930232
European,0.02,-0.0269230769230769,-0.0019157088122605,0.0077519379844961,-0.0127314814814814,0.015625,0.0434782608695652,-0.024390243902439,0.0952380952380952,0.0076530612244897,-0.0267857142857142,0.025,0.0357142857142857,0.0147058823529411,-0.0013297872340425,0.023949502401525834,0.1,0.0807692307692307,0.0172413793103448,0.0426356589147286,0.0474537037037037,0.078125,0.0869565217391304,0.0609756097560975,0.0952380952380952,0.0365646258503401,0.0625,0.1083333333333333,0.0833333333333333,0.1323529411764706,0.0545212765957446,0.07246671398137018,0.028389989128392117,0.0,0.0184275184275184,0.8991279069767442
Hispanic,-0.02,0.0115384615384615,0.0047892720306513,0.003875968992248,-0.0098379629629629,-0.046875,-0.0108695652173913,0.0304878048780487,0.0,-0.0042517006802721,-0.0178571428571428,-0.0083333333333333,-0.0238095238095238,0.0147058823529411,0.0199468085106383,0.01514522847757434,0.12,0.0576923076923076,0.0220306513409961,0.0387596899224806,0.0503472222222222,0.140625,0.0543478260869565,0.0670731707317073,0.0952380952380952,0.0331632653061224,0.0357142857142857,0.0916666666666666,0.0952380952380952,0.0441176470588235,0.0518617021276595,0.06652504168976123,0.012122138211207981,0.0,0.0144127568230603,0.9023255813953488
Jewish,-0.03,-0.0115384615384615,0.0067049808429118,0.0096899224806201,-0.0069444444444444,0.015625,0.0,-0.0304878048780487,0.0595238095238095,-0.0051020408163265,0.0,0.0333333333333333,-0.0238095238095238,-0.0147058823529411,0.0066489361702127,0.016940942679375563,0.07,0.0576923076923076,0.0201149425287356,0.0406976744186046,0.0439814814814814,0.046875,0.0434782608695652,0.0548780487804878,0.0833333333333333,0.0272108843537414,0.0178571428571428,0.0333333333333333,0.0714285714285714,0.1029411764705882,0.0412234042553191,0.05033637078688079,0.02238044046664013,0.0,0.0163829103758432,0.8662790697674418
Latino,0.01,0.0,-0.0019157088122605,0.0,-0.0121527777777777,-0.046875,0.0434782608695652,-0.0060975609756097,0.0119047619047619,0.0119047619047619,0.0089285714285714,0.0,-0.0119047619047619,0.0294117647058823,0.0066489361702127,0.013414857763611012,0.07,0.0846153846153846,0.0268199233716475,0.0310077519379844,0.0445601851851851,0.109375,0.0434782608695652,0.0426829268292682,0.0833333333333333,0.0340136054421768,0.0267857142857142,0.0666666666666666,0.0833333333333333,0.088235294117647,0.0518617021276595,0.05911793880770437,0.010499299235495868,0.0,0.024063356685958,0.9116279069767442
Middle Eastern,0.01,-0.0115384615384615,0.003831417624521,0.0067829457364341,-0.0127314814814814,0.0,0.0326086956521739,0.0,0.0119047619047619,-0.0008503401360544,0.0178571428571428,0.0083333333333333,-0.0476190476190476,0.0147058823529411,0.0132978723404255,0.012804092171785233,0.05,0.073076923076923,0.0191570881226053,0.0319767441860465,0.0393518518518518,0.125,0.0760869565217391,0.024390243902439,0.0833333333333333,0.0246598639455782,0.0357142857142857,0.0583333333333333,0.0952380952380952,0.1029411764705882,0.0372340425531914,0.05843292921666733,0.011092530568110364,0.0,0.0243132301862962,0.8837209302325582
Native American,-0.02,0.0,-0.0067049808429118,-0.00484496124031,-0.0069444444444444,0.015625,0.0,-0.024390243902439,0.0595238095238095,0.0085034013605442,-0.0446428571428571,0.0833333333333333,0.0119047619047619,0.0147058823529411,0.0093085106382978,0.020695479112443342,0.06,0.0384615384615384,0.0162835249042145,0.0397286821705426,0.0381944444444444,0.015625,0.108695652173913,0.0365853658536585,0.0595238095238095,0.0289115646258503,0.0446428571428571,0.1,0.0357142857142857,0.0735294117647058,0.0412234042553191,0.049141302735675935,0.02865863003912461,0.0,0.0186915887850467,0.8343023255813954
Roma,0.03,-0.0192307692307692,0.003831417624521,0.001937984496124,-0.0127314814814814,0.078125,0.0,-0.0121951219512195,0.0476190476190476,0.010204081632653,0.0178571428571428,-0.0166666666666666,0.0,-0.0147058823529411,0.0,0.017673639727504412,0.03,0.0807692307692307,0.0191570881226053,0.0426356589147286,0.0462962962962962,0.109375,0.0869565217391304,0.048780487804878,0.1428571428571428,0.0357142857142857,0.0357142857142857,0.0666666666666666,0.0476190476190476,0.1029411764705882,0.0372340425531914,0.062181128749471806,0.02458118657510399,0.0,0.0284463894967177,0.8869186046511628
South American,0.01,-0.0346153846153846,0.0,0.001937984496124,-0.0075231481481481,0.0,0.0217391304347826,0.0182926829268292,0.0119047619047619,0.0042517006802721,-0.0178571428571428,-0.0083333333333333,0.0238095238095238,0.088235294117647,0.0039893617021276,0.0168326299350718,0.09,0.0884615384615384,0.0210727969348659,0.0368217054263565,0.0422453703703703,0.09375,0.0869565217391304,0.0548780487804878,0.1071428571428571,0.0331632653061224,0.0535714285714285,0.0583333333333333,0.0952380952380952,0.1176470588235294,0.0492021276595744,0.06856560985251264,0.018004074397047362,0.0,0.0186830015313934,0.9052325581395348
White,0.01,-0.0076923076923076,0.0009578544061302,0.0096899224806201,-0.0162037037037037,0.015625,0.0217391304347826,0.0365853658536585,-0.0238095238095238,0.0017006802721088,-0.0089285714285714,0.0166666666666666,-0.0714285714285714,0.0,0.0186170212765957,0.017309621296882693,0.07,0.0769230769230769,0.0239463601532567,0.0348837209302325,0.0451388888888888,0.078125,0.0652173913043478,0.0365853658536585,0.0476190476190476,0.0289115646258503,0.0446428571428571,0.0666666666666666,0.0952380952380952,0.088235294117647,0.0478723404255319,0.05666704465927712,0.014525253222708227,0.0,0.0225517454433117,0.8997093023255814
