,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,-0.02,-0.0192307692307692,0.0153256704980842,0.0319767441860465,-0.0069444444444444,-0.03125,0.0652173913043478,-0.0426829268292682,0.0238095238095238,0.0170068027210884,-0.0357142857142857,-0.0416666666666666,0.0119047619047619,-0.0147058823529411,0.0345744680851063,0.027467355849822274,0.08,0.1884615384615384,0.2068965517241379,0.2083333333333333,0.1967592592592592,0.125,0.1521739130434782,0.0914634146341463,0.0476190476190476,0.2023809523809523,0.0714285714285714,0.1083333333333333,0.0357142857142857,0.1029411764705882,0.1595744680851064,0.13180532303251855,0.0,0.044971583769192955,0.0102223876528194,0.6343023255813953
African,0.24,0.0769230769230769,0.0584291187739463,0.0281007751937984,0.0480324074074074,0.046875,0.0,0.024390243902439,0.0357142857142857,0.0399659863945578,-0.0267857142857142,0.0,0.0714285714285714,-0.0147058823529411,0.0159574468085106,0.04848723394568325,0.44,0.4153846153846154,0.2672413793103448,0.1501937984496124,0.3732638888888889,0.078125,0.0652173913043478,0.0609756097560975,0.0357142857142857,0.2304421768707483,0.0982142857142857,0.15,0.0714285714285714,0.0441176470588235,0.1861702127659574,0.17776592417643855,0.05547504611891584,0.0,0.0089194645928362,0.5046511627906977
African American,0.04,0.0923076923076923,0.0363984674329501,0.0242248062015503,0.0567129629629629,0.0,0.0434782608695652,-0.0121951219512195,0.0476190476190476,0.0399659863945578,-0.0178571428571428,0.0166666666666666,0.0357142857142857,-0.0147058823529411,0.0478723404255319,0.03504791091707426,0.22,0.4769230769230769,0.210727969348659,0.188953488372093,0.4398148148148148,0.0625,0.108695652173913,0.0853658536585365,0.0714285714285714,0.2066326530612245,0.0357142857142857,0.15,0.0595238095238095,0.0441176470588235,0.2180851063829787,0.17189886189738574,0.03383760793343205,0.0,0.0075402110439503,0.4790697674418605
Arab,0.04,-0.0076923076923076,0.1254789272030651,0.0125968992248062,-0.0011574074074074,0.0,0.0543478260869565,-0.0121951219512195,0.0952380952380952,0.0569727891156462,0.1160714285714285,-0.025,0.0238095238095238,0.0,0.0305851063829787,0.04007636217889565,0.12,0.0846153846153846,0.3975095785440613,0.1986434108527131,0.2476851851851851,0.0625,0.0760869565217391,0.0853658536585365,0.0952380952380952,0.2287414965986394,0.4732142857142857,0.0916666666666666,0.119047619047619,0.0294117647058823,0.1662234042553191,0.1650633134402751,0.03932752767150003,0.0,0.0155446606083227,0.5392441860465116
Asian,0.0,-0.0115384615384615,0.0498084291187739,0.0755813953488372,0.0121527777777777,0.03125,0.0326086956521739,0.0304878048780487,0.1071428571428571,0.0382653061224489,0.0089285714285714,-0.0333333333333333,0.0357142857142857,-0.0294117647058823,0.0651595744680851,0.03742555048196911,0.1,0.1423076923076923,0.2816091954022988,0.3643410852713178,0.2528935185185185,0.125,0.2282608695652173,0.0792682926829268,0.1785714285714285,0.2508503401360544,0.2053571428571428,0.1166666666666666,0.1547619047619047,0.088235294117647,0.2247340425531915,0.18619049822746714,0.0346549937875886,0.0,0.0140130997939357,0.4968023255813953
Black,0.01,0.0884615384615384,0.0258620689655172,0.0087209302325581,0.0104166666666666,0.03125,0.0,0.0,-0.0119047619047619,0.0051020408163265,-0.0535714285714285,0.0083333333333333,0.0357142857142857,-0.0294117647058823,0.0332446808510638,0.023466233348224154,0.19,0.4269230769230769,0.2844827586206896,0.2664728682170542,0.3726851851851852,0.09375,0.1521739130434782,0.073170731707317,0.0595238095238095,0.2976190476190476,0.1428571428571428,0.1583333333333333,0.0833333333333333,0.1470588235294117,0.3045212765957447,0.20352702003257495,0.03430448888204359,0.0,0.0105173374181869,0.4145348837209302
Caucasian,0.0,-0.0307692307692307,0.0229885057471264,0.0707364341085271,0.015625,0.25,0.1956521739130435,0.024390243902439,0.0476190476190476,0.0450680272108843,-0.0267857142857142,-0.0166666666666666,0.0119047619047619,0.0441176470588235,0.1382978723404255,0.06270808836844602,0.08,0.1307692307692307,0.1954022988505747,0.3633720930232558,0.2181712962962963,0.5625,0.4347826086956521,0.0975609756097561,0.1428571428571428,0.2763605442176871,0.0446428571428571,0.0666666666666666,0.0357142857142857,0.1323529411764706,0.4787234042553192,0.21732508968501293,0.055175642525987105,0.0,0.0201412229272483,0.4732558139534883
European,-0.01,-0.0076923076923076,0.0507662835249042,0.0552325581395348,0.0162037037037037,0.09375,0.2282608695652173,0.0,0.1071428571428571,0.0391156462585034,-0.0089285714285714,0.0083333333333333,0.0476190476190476,0.1029411764705882,0.0984042553191489,0.0582927073465145,0.03,0.0846153846153846,0.2404214559386973,0.2781007751937984,0.21875,0.3125,0.5543478260869565,0.1219512195121951,0.2023809523809523,0.25,0.1160714285714285,0.125,0.119047619047619,0.1617647058823529,0.3058510638297872,0.20805349540394477,0.0555685643123584,0.0,0.0146489049446828,0.5284883720930232
Hispanic,0.01,0.023076923076923,0.043103448275862,0.0290697674418604,0.0254629629629629,-0.015625,-0.0108695652173913,0.1402439024390244,0.0714285714285714,0.102891156462585,0.0178571428571428,-0.0083333333333333,0.0357142857142857,0.0,0.0691489361702127,0.04018833302534366,0.11,0.1538461538461538,0.2461685823754789,0.2170542635658914,0.2881944444444444,0.109375,0.1413043478260869,0.3353658536585366,0.0714285714285714,0.4379251700680272,0.0892857142857142,0.125,0.0357142857142857,0.2647058823529412,0.2127659574468085,0.18920894846752936,0.0469024451693315,0.0,0.0053725915716003,0.4674418604651162
Jewish,0.03,-0.0192307692307692,0.053639846743295,0.0465116279069767,0.0306712962962962,0.046875,0.0869565217391304,0.0060975609756097,0.1904761904761904,0.0722789115646258,-0.0089285714285714,0.0083333333333333,0.0476190476190476,-0.0441176470588235,0.0731382978723404,0.05099164148300064,0.03,0.0884615384615384,0.1915708812260536,0.2151162790697674,0.2077546296296296,0.046875,0.217391304347826,0.0304878048780487,0.3095238095238095,0.189625850340136,0.1160714285714285,0.1083333333333333,0.0714285714285714,0.0735294117647058,0.2646276595744681,0.14405316680995442,0.04610158592999083,0.0,0.0099684161421808,0.6162790697674418
