,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.01,-0.0192307692307692,0.003831417624521,0.0077519379844961,-0.0040509259259259,0.0,-0.0108695652173913,-0.0060975609756097,0.0119047619047619,0.0051020408163265,0.0,-0.025,-0.0119047619047619,0.0,0.0079787234042553,0.008248164332587921,0.01,0.0423076923076923,0.003831417624521,0.0116279069767441,0.0109953703703703,0.03125,0.0326086956521739,0.0060975609756097,0.0119047619047619,0.0085034013605442,0.0,0.025,0.0119047619047619,0.0,0.0106382978723404,0.014444657796634645,0.0,0.015436530117820384,0.0326086956521738,0.9406976744186046
African,0.02,0.0,0.003831417624521,0.00484496124031,0.0086805555555555,0.0,0.0,0.0060975609756097,0.0,0.0017006802721088,-0.0089285714285714,-0.0166666666666666,0.0357142857142857,-0.0441176470588235,0.0093085106382978,0.010659390478316665,0.08,0.0923076923076923,0.0210727969348659,0.0281007751937984,0.0445601851851851,0.0,0.0434782608695652,0.0426829268292682,0.0238095238095238,0.0306122448979591,0.0089285714285714,0.05,0.0357142857142857,0.0441176470588235,0.038563829787234,0.03892991600111818,0.012904561583189695,0.0,0.0299243669845445,0.811046511627907
African American,0.03,0.0038461538461538,-0.0057471264367816,-0.000968992248062,0.0121527777777777,-0.03125,0.0326086956521739,-0.0060975609756097,0.0238095238095238,0.0059523809523809,0.0,0.0083333333333333,0.0,-0.0147058823529411,0.0199468085106383,0.01302794905969174,0.07,0.1115384615384615,0.0325670498084291,0.0281007751937984,0.0700231481481481,0.0625,0.0326086956521739,0.0670731707317073,0.0714285714285714,0.0246598639455782,0.0,0.0583333333333333,0.0714285714285714,0.0441176470588235,0.0359042553191489,0.052018902905782996,0.01579836844548587,0.0,0.0155902004454342,0.8218023255813953
Arab,0.02,-0.0115384615384615,0.0095785440613026,0.0155038759689922,-0.0034722222222222,-0.03125,0.0217391304347826,0.0,-0.0119047619047619,0.0110544217687074,0.0178571428571428,-0.0166666666666666,-0.0238095238095238,0.0,0.0132978723404255,0.013844841571532608,0.06,0.0423076923076923,0.0402298850574712,0.0348837209302325,0.0393518518518518,0.0625,0.0434782608695652,0.0121951219512195,0.0357142857142857,0.0399659863945578,0.0714285714285714,0.0666666666666666,0.0476190476190476,0.0588235294117647,0.0319148936170212,0.04580530092132983,0.011660174949225713,0.0,0.0207388204795853,0.8183139534883721
Asian,-0.02,0.0038461538461538,0.0028735632183908,0.0155038759689922,-0.0069444444444444,-0.015625,0.0434782608695652,-0.024390243902439,0.0119047619047619,0.0051020408163265,-0.0178571428571428,-0.0083333333333333,0.0,-0.0294117647058823,0.0039893617021276,0.013950663171303989,0.06,0.0192307692307692,0.0296934865900383,0.0310077519379844,0.0289351851851851,0.046875,0.0869565217391304,0.0609756097560975,0.0595238095238095,0.032312925170068,0.0357142857142857,0.025,0.0238095238095238,0.0294117647058823,0.0226063829787234,0.03947020108943317,0.015518362722428998,0.0,0.0254592330003222,0.8392441860465116
Black,0.05,-0.0038461538461538,0.0124521072796934,0.0145348837209302,0.0028935185185185,-0.015625,0.0108695652173913,0.0304878048780487,0.0119047619047619,0.0110544217687074,0.0178571428571428,-0.0083333333333333,0.0,-0.0147058823529411,0.0079787234042553,0.01416955327212518,0.07,0.073076923076923,0.0258620689655172,0.0339147286821705,0.0434027777777777,0.046875,0.0326086956521739,0.0426829268292682,0.0357142857142857,0.0246598639455782,0.0357142857142857,0.075,0.0714285714285714,0.0735294117647058,0.0212765957446808,0.04704974235306254,0.014584601749533379,0.0,0.0215462610899872,0.8453488372093023
Caucasian,0.0,-0.0346153846153846,0.0009578544061302,0.0067829457364341,-0.0028935185185185,0.0625,0.0543478260869565,0.0182926829268292,0.0119047619047619,0.0,0.0,0.0333333333333333,0.0238095238095238,-0.0294117647058823,0.0066489361702127,0.019033235480931145,0.06,0.0807692307692307,0.0335249042145593,0.0397286821705426,0.0376157407407407,0.125,0.0978260869565217,0.0548780487804878,0.0833333333333333,0.0357142857142857,0.0357142857142857,0.0666666666666666,0.0476190476190476,0.0294117647058823,0.0571808510638297,0.058998861896627584,0.020825561684608848,0.0,0.04,0.834593023255814
European,0.01,-0.0307692307692307,-0.0047892720306513,0.001937984496124,-0.0138888888888888,-0.03125,0.0869565217391304,0.0060975609756097,0.0357142857142857,0.0034013605442176,-0.0089285714285714,-0.0166666666666666,-0.0119047619047619,-0.0294117647058823,0.0,0.019447791324268028,0.05,0.0461538461538461,0.018199233716475,0.0155038759689922,0.0347222222222222,0.03125,0.0869565217391304,0.0426829268292682,0.0833333333333333,0.0289115646258503,0.0089285714285714,0.0333333333333333,0.0595238095238095,0.0294117647058823,0.0292553191489361,0.03987775484864335,0.017149658233759003,0.0,0.0362760834670947,0.8462209302325582
Hispanic,0.02,0.0076923076923076,-0.0057471264367816,0.00484496124031,-0.0040509259259259,-0.03125,0.0108695652173913,0.0426829268292682,0.0,-0.0008503401360544,-0.0089285714285714,0.0,-0.0357142857142857,-0.0441176470588235,0.0159574468085106,0.015513740299215345,0.04,0.0769230769230769,0.0210727969348659,0.0281007751937984,0.046875,0.0625,0.0108695652173913,0.0670731707317073,0.0714285714285714,0.0382653061224489,0.0089285714285714,0.0333333333333333,0.0357142857142857,0.0441176470588235,0.0292553191489361,0.040963827949053996,0.018591321635102853,0.0,0.0275752773375594,0.8427325581395348
Jewish,0.01,-0.0153846153846153,-0.0086206896551724,0.005813953488372,-0.0040509259259259,0.015625,0.0217391304347826,0.0060975609756097,0.0714285714285714,0.0042517006802721,-0.0178571428571428,-0.025,-0.0357142857142857,0.0,0.0026595744680851,0.016282876734189,0.03,0.0538461538461538,0.0277777777777777,0.0310077519379844,0.0329861111111111,0.015625,0.0652173913043478,0.0426829268292682,0.0714285714285714,0.0314625850340136,0.0178571428571428,0.0583333333333333,0.0595238095238095,0.0294117647058823,0.0425531914893617,0.04064756741191717,0.012401668565871025,0.0,0.0166950596252128,0.7834302325581395
