,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.02,0.0,0.0067049808429118,0.0135658914728682,-0.011574074074074,-0.015625,0.0434782608695652,-0.0121951219512195,0.0714285714285714,-0.0008503401360544,-0.0089285714285714,-0.0666666666666666,0.0,0.0147058823529411,0.0226063829787234,0.020555316280144467,0.04,0.0692307692307692,0.0220306513409961,0.0348837209302325,0.0451388888888888,0.046875,0.0652173913043478,0.0365853658536585,0.0714285714285714,0.0144557823129251,0.0446428571428571,0.0666666666666666,0.0238095238095238,0.0441176470588235,0.0252659574468085,0.04335658622767126,0.0,0.028667291316149382,0.0279531109107304,0.9444767441860464
African,0.03,0.023076923076923,0.0047892720306513,0.0155038759689922,-0.0179398148148148,0.078125,0.0434782608695652,0.0182926829268292,0.0476190476190476,0.016156462585034,-0.0357142857142857,-0.0166666666666666,-0.0595238095238095,0.0588235294117647,0.0,0.031047308747225586,0.21,0.2307692307692307,0.0526819923371647,0.0872093023255814,0.1105324074074074,0.140625,0.217391304347826,0.1036585365853658,0.119047619047619,0.0739795918367346,0.1428571428571428,0.0833333333333333,0.2023809523809523,0.2647058823529412,0.0797872340425532,0.14126396864159016,0.027425602825451995,0.0,0.0180064308681671,0.8380813953488372
African American,0.05,-0.0038461538461538,-0.003831417624521,0.0077519379844961,0.0011574074074074,0.0,0.0543478260869565,0.0,0.0476190476190476,0.0025510204081632,-0.0625,0.0,0.0119047619047619,0.0147058823529411,0.0053191489361702,0.01770230694470792,0.21,0.1961538461538461,0.0440613026819923,0.0736434108527131,0.1018518518518518,0.09375,0.1195652173913043,0.1097560975609756,0.1904761904761904,0.0654761904761904,0.0803571428571428,0.15,0.1547619047619047,0.0735294117647058,0.0797872340425532,0.11621132005809137,0.018550576666080176,0.0,0.014474512271869,0.8654069767441861
Arab,0.01,-0.0115384615384615,0.0047892720306513,0.0096899224806201,-0.0300925925925925,-0.03125,0.0652173913043478,-0.0121951219512195,0.0,0.0110544217687074,-0.0089285714285714,-0.0166666666666666,-0.0119047619047619,0.0,0.0132978723404255,0.0157750037338017,0.09,0.0884615384615384,0.0737547892720306,0.0736434108527131,0.1018518518518518,0.0625,0.108695652173913,0.0609756097560975,0.1666666666666666,0.0722789115646258,0.0982142857142857,0.0666666666666666,0.2023809523809523,0.0588235294117647,0.0930851063829787,0.09453326474373899,0.016831018435040354,0.0,0.0337373075663283,0.8299418604651163
Asian,0.04,-0.0576923076923076,-0.0009578544061302,0.005813953488372,-0.0167824074074074,0.03125,0.0652173913043478,0.024390243902439,-0.0238095238095238,0.0153061224489795,0.0089285714285714,0.0333333333333333,0.0595238095238095,-0.0147058823529411,-0.0066489361702127,0.026957355817891684,0.14,0.1346153846153846,0.0392720306513409,0.0600775193798449,0.0943287037037037,0.15625,0.1521739130434782,0.0853658536585365,0.0952380952380952,0.0731292517006802,0.0446428571428571,0.1166666666666666,0.1547619047619047,0.1617647058823529,0.0784574468085106,0.10578295555022374,0.03673050030710132,0.0,0.0278481012658227,0.8654069767441861
Black,0.02,0.0384615384615384,0.0105363984674329,0.0232558139534883,0.0011574074074074,0.03125,0.0869565217391304,-0.0304878048780487,-0.0119047619047619,0.0119047619047619,-0.0535714285714285,-0.0083333333333333,-0.0952380952380952,-0.0294117647058823,0.0119680851063829,0.030962514378112812,0.22,0.1846153846153846,0.0737547892720306,0.1162790697674418,0.1203703703703703,0.09375,0.1956521739130435,0.1890243902439024,0.1547619047619047,0.0782312925170068,0.0714285714285714,0.2083333333333333,0.1428571428571428,0.1470588235294117,0.0997340425531914,0.1397234192775157,0.034827931324276966,0.0,0.0179640718562874,0.8482558139534884
Caucasian,-0.02,-0.0076923076923076,0.0009578544061302,0.001937984496124,-0.0381944444444444,0.015625,0.1630434782608695,-0.0182926829268292,0.0595238095238095,-0.010204081632653,-0.0446428571428571,0.0333333333333333,-0.0238095238095238,0.0588235294117647,0.0119680851063829,0.03386993147913528,0.24,0.1923076923076923,0.1139846743295019,0.1647286821705426,0.1724537037037037,0.328125,0.2065217391304347,0.1890243902439024,0.2023809523809523,0.1309523809523809,0.1339285714285714,0.2166666666666666,0.1428571428571428,0.1470588235294117,0.1715425531914893,0.18350219819282615,0.03227591651329679,0.0,0.0382372002592352,0.7909883720930233
European,0.08,-0.0115384615384615,0.0114942528735632,-0.0087209302325581,-0.0196759259259259,0.078125,0.1413043478260869,0.0304878048780487,0.0119047619047619,-0.0416666666666666,-0.0178571428571428,-0.0166666666666666,0.0,-0.0441176470588235,0.0172872340425531,0.03538978949808391,0.26,0.173076923076923,0.0727969348659003,0.1211240310077519,0.1111111111111111,0.171875,0.3369565217391304,0.1768292682926829,0.1547619047619047,0.1232993197278911,0.1607142857142857,0.1833333333333333,0.2142857142857142,0.1617647058823529,0.0997340425531914,0.16811087309014486,0.03762578711620726,0.0,0.0310679611650486,0.8171511627906977
Hispanic,-0.03,-0.0115384615384615,-0.0047892720306513,0.0067829457364341,-0.0109953703703703,-0.03125,0.0543478260869565,0.048780487804878,0.0,0.0153061224489795,0.0089285714285714,0.0,-0.0119047619047619,-0.0294117647058823,0.0226063829787234,0.019109464468978012,0.15,0.1423076923076923,0.0392720306513409,0.0494186046511627,0.0873842592592592,0.09375,0.1630434782608695,0.048780487804878,0.0714285714285714,0.0714285714285714,0.0267857142857142,0.1,0.1309523809523809,0.088235294117647,0.0731382978723404,0.08906169220136187,0.026399719421776748,0.0,0.0100882723833544,0.873546511627907
Jewish,-0.02,-0.0461538461538461,-0.0009578544061302,-0.00484496124031,-0.0069444444444444,0.015625,0.0217391304347826,-0.0060975609756097,0.0476190476190476,-0.0034013605442176,0.0178571428571428,-0.05,-0.0595238095238095,0.0441176470588235,0.0106382978723404,0.023701340208700294,0.14,0.1076923076923077,0.0565134099616858,0.0765503875968992,0.0868055555555555,0.140625,0.108695652173913,0.0914634146341463,0.0952380952380952,0.0782312925170068,0.0357142857142857,0.15,0.0833333333333333,0.1617647058823529,0.0957446808510638,0.10055814141004299,0.02311069597748206,0.0,0.0259782966129562,0.8281976744186047
