,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.01,-0.0115384615384615,-0.0402298850574712,0.0251937984496124,-0.0092592592592592,-0.03125,0.108695652173913,0.0060975609756097,0.0595238095238095,-0.0051020408163265,-0.0178571428571428,-0.075,0.0238095238095238,0.0147058823529411,0.0452127659574468,0.0322317188514345,0.15,0.2346153846153846,0.3850574712643678,0.4108527131782946,0.3831018518518518,0.28125,0.3260869565217391,0.2012195121951219,0.2023809523809523,0.3741496598639456,0.1964285714285714,0.225,0.1666666666666666,0.2794117647058823,0.3909574468085106,0.2804785967654192,0.0,0.052155454087034946,0.0117448179979777,0.6398255813953488
African,0.11,-0.0423076923076923,0.0019157088122605,-0.0406976744186046,0.0283564814814814,-0.046875,0.0108695652173913,0.0609756097560975,-0.0595238095238095,-0.0017006802721088,-0.0267857142857142,-0.05,0.0833333333333333,0.0735294117647058,-0.0172872340425531,0.04361052768105015,0.27,0.3653846153846153,0.3984674329501915,0.4244186046511627,0.4415509259259259,0.296875,0.3804347826086957,0.1951219512195122,0.25,0.3707482993197279,0.2589285714285714,0.2666666666666666,0.1785714285714285,0.3088235294117647,0.4268617021276595,0.32219023401772817,0.052131737596060795,0.0,0.0117435742526555,0.6075581395348837
African American,0.1,0.0538461538461538,-0.0277777777777777,-0.0319767441860465,0.0636574074074074,0.0625,-0.0108695652173913,-0.0304878048780487,-0.0833333333333333,-0.016156462585034,-0.0803571428571428,-0.1,-0.0476190476190476,0.0,-0.0252659574468085,0.048923159810279435,0.56,0.5846153846153846,0.5699233716475096,0.5843023255813954,0.6226851851851852,0.53125,0.4456521739130434,0.3231707317073171,0.4166666666666667,0.5263605442176871,0.4732142857142857,0.3833333333333333,0.3333333333333333,0.4411764705882353,0.5811170212765957,0.4917867218519982,0.06305661713488102,0.0,0.0087422955404775,0.4392441860465116
Arab,-0.01,-0.0538461538461538,0.0957854406130268,-0.0562015503875969,-0.0225694444444444,0.015625,0.0434782608695652,-0.0060975609756097,0.0476190476190476,0.016156462585034,0.0446428571428571,-0.0583333333333333,0.0238095238095238,0.0735294117647058,-0.026595744680851,0.03961931947144996,0.33,0.2307692307692307,0.524904214559387,0.4631782945736434,0.4565972222222222,0.265625,0.2826086956521739,0.2134146341463414,0.2142857142857142,0.4362244897959184,0.4017857142857143,0.2583333333333333,0.1904761904761904,0.3088235294117647,0.4335106382978723,0.3340357934539671,0.04401853581860024,0.0,0.0089104583339613,0.5703488372093023
Asian,-0.02,-0.0576923076923076,0.018199233716475,0.0232558139534883,-0.0248842592592592,0.0625,-0.0543478260869565,-0.0121951219512195,0.0119047619047619,0.0272108843537414,0.0,0.05,-0.0238095238095238,0.0588235294117647,-0.0279255319148936,0.031516586270292773,0.18,0.2192307692307692,0.46455938697318,0.5581395348837209,0.4693287037037037,0.25,0.3804347826086957,0.2195121951219512,0.2023809523809523,0.4285714285714285,0.2321428571428571,0.1833333333333333,0.1428571428571428,0.2058823529411764,0.5039893617021277,0.3093575200967359,0.05432641458720567,0.0,0.0111310134978153,0.5627906976744186
Black,-0.03,0.0269230769230769,-0.0162835249042145,0.0600775193798449,-0.0300925925925925,-0.015625,0.0434782608695652,-0.0121951219512195,-0.0476190476190476,-0.0017006802721088,-0.0535714285714285,-0.0583333333333333,0.0,0.0588235294117647,0.0226063829787234,0.031821966587127985,0.37,0.45,0.5699233716475096,0.5717054263565892,0.5763888888888888,0.453125,0.5652173913043478,0.3902439024390244,0.4285714285714285,0.5714285714285714,0.3392857142857143,0.425,0.3095238095238095,0.4411764705882353,0.5731382978723404,0.4689818848604306,0.034047916734975724,0.0,0.0117878091195802,0.452906976744186
Caucasian,-0.01,-0.0884615384615384,-0.0584291187739463,0.0465116279069767,-0.0491898148148148,0.296875,0.2065217391304347,-0.0365853658536585,0.1071428571428571,0.0008503401360544,-0.0178571428571428,0.0083333333333333,-0.0238095238095238,0.0294117647058823,0.1077127659574468,0.07251279552557399,0.23,0.2576923076923076,0.5277777777777778,0.5368217054263565,0.5075231481481481,0.453125,0.4673913043478261,0.1829268292682926,0.2738095238095238,0.4957482993197279,0.2321428571428571,0.225,0.2142857142857142,0.2352941176470588,0.5837765957446809,0.36155434537401804,0.060448960087667494,0.0,0.0192209302325581,0.5194767441860465
European,0.04,-0.0115384615384615,0.018199233716475,-0.0261627906976744,-0.0497685185185185,0.0625,0.1956521739130435,-0.0182926829268292,0.0476190476190476,0.0212585034013605,0.0178571428571428,-0.0333333333333333,0.0595238095238095,-0.0588235294117647,0.0611702127659574,0.04811329601489453,0.12,0.173076923076923,0.4703065134099617,0.4544573643410852,0.4652777777777778,0.1875,0.4782608695652174,0.1646341463414634,0.1666666666666666,0.4600340136054421,0.1071428571428571,0.1833333333333333,0.1071428571428571,0.2352941176470588,0.5026595744680851,0.2850524676345819,0.041749275707531,0.0,0.0152697002501026,0.5790697674418605
Hispanic,-0.03,-0.0423076923076923,-0.018199233716475,-0.0562015503875969,-0.0011574074074074,-0.03125,-0.0217391304347826,0.0548780487804878,-0.0238095238095238,0.0986394557823129,-0.0178571428571428,0.0,-0.0714285714285714,0.088235294117647,-0.0319148936170212,0.03917452964311073,0.25,0.2961538461538461,0.5258620689655172,0.5465116279069767,0.5092592592592593,0.3125,0.3478260869565217,0.4329268292682927,0.3095238095238095,0.5816326530612245,0.2142857142857142,0.2833333333333333,0.2142857142857142,0.2647058823529412,0.5398936170212766,0.37524669615829515,0.057965489981473564,0.0,0.0137395422548188,0.5017441860465116
Jewish,-0.03,-0.0423076923076923,0.0239463601532567,0.0242248062015503,-0.021412037037037,0.078125,0.0652173913043478,-0.024390243902439,0.25,-0.0204081632653061,0.0267857142857142,-0.05,0.0238095238095238,0.0147058823529411,-0.0039893617021276,0.0466214784214624,0.09,0.1346153846153846,0.4300766283524904,0.3924418604651162,0.3813657407407407,0.140625,0.217391304347826,0.1097560975609756,0.369047619047619,0.3639455782312925,0.1160714285714285,0.1333333333333333,0.1428571428571428,0.0735294117647058,0.3976063829787234,0.2328441941911186,0.04373570729873426,0.0,0.0058432708688245,0.65
