,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.01,-0.0076923076923076,0.0047892720306513,-0.000968992248062,-0.0104166666666666,0.0,0.0217391304347826,0.0121951219512195,0.0476190476190476,0.0068027210884353,-0.0089285714285714,-0.0166666666666666,0.0238095238095238,-0.0147058823529411,0.0013297872340425,0.012510912748194528,0.05,0.0461538461538461,0.014367816091954,0.0222868217054263,0.03125,0.03125,0.0652173913043478,0.0365853658536585,0.0476190476190476,0.0153061224489795,0.0267857142857142,0.0666666666666666,0.0476190476190476,0.0441176470588235,0.0332446808510638,0.038564677843905035,0.0,0.015432390869190215,0.0203836930455636,0.9424418604651162
African,0.0,-0.0115384615384615,0.0057471264367816,0.001937984496124,-0.0086805555555555,0.0625,0.0108695652173913,-0.0060975609756097,0.0,0.0068027210884353,-0.0267857142857142,-0.025,-0.0357142857142857,0.0294117647058823,0.0066489361702127,0.01584897841229692,0.04,0.0576923076923076,0.0210727969348659,0.0445736434108527,0.0399305555555555,0.09375,0.0760869565217391,0.0548780487804878,0.0476190476190476,0.0255102040816326,0.0267857142857142,0.0583333333333333,0.0833333333333333,0.0294117647058823,0.0412234042553191,0.049346740700671396,0.019591964905341916,0.0,0.0232126276694522,0.9011627906976744
African American,0.0,-0.0192307692307692,0.003831417624521,-0.001937984496124,-0.0063657407407407,0.046875,0.0217391304347826,0.0060975609756097,0.0476190476190476,0.0042517006802721,-0.0446428571428571,-0.0333333333333333,0.0,0.0,0.0106382978723404,0.01643752267669318,0.08,0.1038461538461538,0.0268199233716475,0.0484496124031007,0.0422453703703703,0.109375,0.0652173913043478,0.0426829268292682,0.0952380952380952,0.026360544217687,0.0803571428571428,0.05,0.0714285714285714,0.0294117647058823,0.0319148936170212,0.06022315934595254,0.0122163123122712,0.0,0.0313075506445672,0.9046511627906976
Arab,0.0,-0.0153846153846153,0.0047892720306513,0.001937984496124,-0.0202546296296296,0.03125,0.0760869565217391,0.0,0.0714285714285714,0.0051020408163265,-0.0089285714285714,0.0166666666666666,-0.0357142857142857,0.0,0.0172872340425531,0.020322055210648934,0.06,0.0615384615384615,0.0201149425287356,0.0387596899224806,0.0445601851851851,0.03125,0.0760869565217391,0.048780487804878,0.0714285714285714,0.0272108843537414,0.0446428571428571,0.05,0.0357142857142857,0.0294117647058823,0.0492021276595744,0.04591341430042615,0.018484058102523977,0.0,0.0377008652657602,0.9017441860465116
Asian,-0.02,0.0153846153846153,0.0067049808429118,0.002906976744186,-0.0104166666666666,0.03125,0.0108695652173913,-0.0182926829268292,0.0476190476190476,0.0017006802721088,-0.0267857142857142,-0.025,0.0,0.0,0.0079787234042553,0.014993976890915073,0.04,0.0615384615384615,0.0239463601532567,0.0436046511627907,0.0474537037037037,0.09375,0.0543478260869565,0.0304878048780487,0.0952380952380952,0.0306122448979591,0.0446428571428571,0.025,0.0238095238095238,0.0,0.0478723404255319,0.04415359126914566,0.013862188687756788,0.0,0.0294670846394984,0.8869186046511628
Black,0.0,0.0038461538461538,0.0019157088122605,0.0,0.0023148148148148,-0.015625,-0.0108695652173913,-0.024390243902439,0.0,-0.0025510204081632,-0.0089285714285714,0.0,0.0,0.0,0.0039893617021276,0.004962029342128107,0.06,0.0807692307692307,0.0172413793103448,0.0251937984496124,0.0393518518518518,0.078125,0.0543478260869565,0.048780487804878,0.0476190476190476,0.0212585034013605,0.0446428571428571,0.05,0.0714285714285714,0.088235294117647,0.0412234042553191,0.05121448348251179,0.015849733093672717,0.0,0.0079123554473523,0.9203488372093024
Caucasian,0.03,-0.0076923076923076,0.0009578544061302,0.0067829457364341,-0.011574074074074,-0.015625,0.0217391304347826,-0.0121951219512195,0.0476190476190476,0.0008503401360544,0.0178571428571428,-0.0166666666666666,0.0,0.0441176470588235,0.0053191489361702,0.01593309517125687,0.11,0.0615384615384615,0.0258620689655172,0.0397286821705426,0.0520833333333333,0.078125,0.0869565217391304,0.0609756097560975,0.0952380952380952,0.0365646258503401,0.0357142857142857,0.0666666666666666,0.0952380952380952,0.1029411764705882,0.0478723404255319,0.0663669975404457,0.012807767805358321,0.0,0.0244961240310077,0.8906976744186047
European,0.01,-0.0153846153846153,0.0009578544061302,0.00484496124031,-0.0127314814814814,0.046875,0.0217391304347826,-0.0182926829268292,0.0476190476190476,0.0034013605442176,-0.0089285714285714,0.0083333333333333,-0.0238095238095238,0.0,0.014627659574468,0.015836348145554027,0.05,0.0846153846153846,0.0220306513409961,0.0319767441860465,0.0324074074074074,0.109375,0.0217391304347826,0.0426829268292682,0.0714285714285714,0.0255102040816326,0.0267857142857142,0.0416666666666666,0.0476190476190476,0.0588235294117647,0.0359042553191489,0.046837682241762095,0.01340263075697974,0.0,0.025312595303446,0.919186046511628
Hispanic,-0.01,-0.0153846153846153,0.003831417624521,0.003875968992248,-0.0098379629629629,0.0625,0.0108695652173913,0.024390243902439,-0.0476190476190476,0.0042517006802721,-0.0089285714285714,-0.0083333333333333,0.0119047619047619,0.0,0.0066489361702127,0.015225075014691765,0.03,0.0692307692307692,0.0210727969348659,0.0387596899224806,0.0422453703703703,0.09375,0.0326086956521739,0.048780487804878,0.0714285714285714,0.0331632653061224,0.0446428571428571,0.0583333333333333,0.0357142857142857,0.0588235294117647,0.0465425531914893,0.04833974702959745,0.017179383758968495,0.0,0.0297386602583358,0.9281976744186048
Jewish,-0.01,0.0038461538461538,-0.0009578544061302,0.00484496124031,-0.0121527777777777,0.03125,0.0543478260869565,0.0182926829268292,0.0238095238095238,-0.0068027210884353,0.0178571428571428,0.025,-0.0476190476190476,0.0147058823529411,0.014627659574468,0.019074282239047734,0.09,0.1038461538461538,0.0277777777777777,0.0377906976744186,0.0445601851851851,0.125,0.0760869565217391,0.0548780487804878,0.0714285714285714,0.0306122448979591,0.0357142857142857,0.1083333333333333,0.0952380952380952,0.0441176470588235,0.038563829787234,0.06559652181627096,0.022319830974410926,0.0,0.0217932752179328,0.8895348837209303
