,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.03,0.0,0.0086206896551724,0.001937984496124,-0.0046296296296296,-0.0625,0.0543478260869565,0.024390243902439,0.0,0.0042517006802721,-0.0089285714285714,-0.0166666666666666,-0.0476190476190476,0.0,0.0079787234042553,0.01812473890460897,0.07,0.0846153846153846,0.0086206896551724,0.0368217054263565,0.0347222222222222,0.09375,0.0760869565217391,0.024390243902439,0.0476190476190476,0.0297619047619047,0.0267857142857142,0.0666666666666666,0.0476190476190476,0.088235294117647,0.0319148936170212,0.05117398473535751,0.0,0.028513120943484495,0.0161579892280072,0.9485465116279068
African,0.02,-0.023076923076923,0.0047892720306513,0.0184108527131782,0.0046296296296296,0.03125,0.0652173913043478,-0.0060975609756097,-0.0119047619047619,-0.0008503401360544,0.0,-0.0166666666666666,0.0595238095238095,-0.0735294117647058,0.0106382978723404,0.02310566117324521,0.18,0.1538461538461538,0.0220306513409961,0.062984496124031,0.0763888888888889,0.09375,0.1304347826086956,0.0670731707317073,0.0833333333333333,0.0433673469387755,0.0535714285714285,0.1333333333333333,0.1309523809523809,0.1323529411764706,0.077127659574468,0.09603643782804419,0.027134337053233686,0.0,0.0212634822804314,0.8982558139534884
African American,0.06,0.023076923076923,-0.0019157088122605,0.0164728682170542,-0.0011574074074074,-0.015625,0.0326086956521739,-0.0060975609756097,0.0119047619047619,-0.0008503401360544,-0.0178571428571428,-0.0333333333333333,-0.0714285714285714,0.0,0.0239361702127659,0.021084298934270555,0.1,0.2230769230769231,0.0306513409961685,0.0513565891472868,0.0798611111111111,0.078125,0.1413043478260869,0.0426829268292682,0.1071428571428571,0.0382653061224489,0.0714285714285714,0.1333333333333333,0.119047619047619,0.1176470588235294,0.0664893617021276,0.0933608231058221,0.01753942494898003,0.0,0.0195348837209301,0.8927325581395349
Arab,0.03,-0.0384615384615384,0.0229885057471264,0.0096899224806201,-0.0300925925925925,0.015625,0.0217391304347826,0.0426829268292682,0.0357142857142857,0.0042517006802721,0.0178571428571428,0.0166666666666666,0.0119047619047619,0.0,0.0398936170212766,0.02250451942602226,0.15,0.123076923076923,0.0344827586206896,0.0717054263565891,0.0787037037037037,0.109375,0.1304347826086956,0.1158536585365853,0.1547619047619047,0.0518707482993197,0.0535714285714285,0.1333333333333333,0.1547619047619047,0.088235294117647,0.0851063829787234,0.10235154998182984,0.026822844703607896,0.0,0.0361222599567767,0.8921511627906977
Asian,0.04,-0.0538461538461538,0.0114942528735632,0.0125968992248062,-0.0109953703703703,0.046875,0.0108695652173913,-0.0060975609756097,0.0476190476190476,0.0017006802721088,-0.0178571428571428,0.025,-0.0357142857142857,0.0588235294117647,0.0226063829787234,0.0268063914240645,0.12,0.1846153846153846,0.0383141762452107,0.0687984496124031,0.0758101851851851,0.203125,0.1195652173913043,0.0670731707317073,0.1428571428571428,0.0527210884353741,0.0535714285714285,0.1083333333333333,0.0833333333333333,0.1470588235294117,0.0757978723404255,0.10273164041210964,0.030213779686335002,0.0,0.028624192059095,0.895639534883721
Black,0.04,0.0115384615384615,0.0067049808429118,0.0106589147286821,-0.0081018518518518,0.03125,0.0760869565217391,0.024390243902439,0.0595238095238095,0.0,-0.0178571428571428,-0.0166666666666666,0.0,0.0294117647058823,0.0186170212765957,0.02338718762774548,0.12,0.1423076923076923,0.0316091954022988,0.0610465116279069,0.0925925925925925,0.125,0.1630434782608695,0.073170731707317,0.1071428571428571,0.0510204081632653,0.0535714285714285,0.1,0.0952380952380952,0.1176470588235294,0.0611702127659574,0.09297068417358734,0.02076730967134722,0.0,0.0241785492870427,0.890406976744186
Caucasian,0.03,-0.0346153846153846,0.0009578544061302,-0.0135658914728682,-0.0104166666666666,0.09375,0.1413043478260869,0.0426829268292682,0.0595238095238095,-0.0034013605442176,0.0089285714285714,0.0,-0.0595238095238095,-0.0735294117647058,0.0132978723404255,0.039033193796129594,0.07,0.1115384615384615,0.0373563218390804,0.0697674418604651,0.0775462962962963,0.09375,0.1413043478260869,0.1280487804878048,0.1309523809523809,0.0459183673469387,0.0625,0.1333333333333333,0.0595238095238095,0.1617647058823529,0.0851063829787234,0.09389404199104891,0.03450148936094414,0.0,0.023540201773158,0.9034883720930232
European,0.02,-0.0538461538461538,-0.003831417624521,0.0155038759689922,-0.015625,0.015625,0.0760869565217391,-0.048780487804878,0.1428571428571428,0.0119047619047619,-0.0267857142857142,0.0333333333333333,0.0357142857142857,0.0147058823529411,-0.0013297872340425,0.03439531996323371,0.14,0.1307692307692307,0.0268199233716475,0.0600775193798449,0.0723379629629629,0.109375,0.1630434782608695,0.0975609756097561,0.1428571428571428,0.0510204081632653,0.0803571428571428,0.1833333333333333,0.0833333333333333,0.1911764705882352,0.0864361702127659,0.10789987277996868,0.039973963891635524,0.0,0.0184275184275184,0.8991279069767442
Hispanic,0.0,0.0192307692307692,0.0114942528735632,0.0087209302325581,-0.0127314814814814,-0.0625,0.0,0.0548780487804878,0.0,-0.0051020408163265,-0.0178571428571428,0.0,-0.0238095238095238,0.0147058823529411,0.0305851063829787,0.01744101192118484,0.14,0.1038461538461538,0.0325670498084291,0.0591085271317829,0.0763888888888889,0.15625,0.0869565217391304,0.1158536585365853,0.119047619047619,0.0544217687074829,0.0535714285714285,0.15,0.119047619047619,0.0441176470588235,0.0731382978723404,0.09228767868375226,0.01652636864903174,0.0,0.0144127568230603,0.9023255813953488
Jewish,-0.03,-0.0115384615384615,0.0095785440613026,0.0281007751937984,-0.005787037037037,0.03125,-0.0108695652173913,-0.0304878048780487,0.1071428571428571,-0.0068027210884353,0.0,0.05,-0.0357142857142857,-0.0441176470588235,0.0172872340425531,0.027911795531532946,0.11,0.0961538461538461,0.028735632183908,0.062984496124031,0.0671296296296296,0.0625,0.0760869565217391,0.0670731707317073,0.1309523809523809,0.0408163265306122,0.0178571428571428,0.05,0.0833333333333333,0.1617647058823529,0.0598404255319149,0.07434853642883987,0.03818569271621298,0.0,0.0163829103758432,0.8662790697674418
