Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.3048375737818756,0.1827669151680958,0.2148243317240638,0.057292698354593,0.04706885151812069,0.04300755355370395
gpt-4-1106-preview,0.0913043478260869,0.0856501475133103,0.02277494303508137,0.0489130434782607,0.04829192546583836,0.07672101449275347
meta-llama/Llama-2-70b-chat-hf,0.0668478260869564,0.11974705209291256,0.11056266781834699,0.1052021114043616,0.12585661128723397,0.03286520253326144
