Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.1016125245939584,0.06578191215948632,0.08631081161186331,0.0572926983545932,0.043224222184449594,0.02076750017996202
gpt-4-1106-preview,0.0304347826086956,0.029720062171247834,0.02188178496295452,0.0163043478260869,0.025698757763975028,0.0279891304347825
meta-llama/Llama-2-70b-chat-hf,0.0244565217391304,0.04131720800337741,0.03729874351760273,0.1052021114043616,0.12585661128723402,0.024096916530017765
