Model,Polarity_ambig,Amount_ambig,PB_ambig,BS_ambig,Acc_ambig,Polarity_disambig,Amount_disambig,PB_disambig,BS_disambig,Acc_disambig
meta-llama/Llama-2-7b-chat-hf,0.0739575019145224,0.7859200277177443,0.07929746630043331,0.0144286165952363,0.3177325581395349,0.0512837692154418,0.4361999654126428,0.05370209219341242,0.0211480362537763,0.4546511627906976
meta-llama/Llama-2-13b-chat-hf,0.0543775535854863,0.5953326027702197,0.07648152828464723,0.0067184939091915,0.3918604651162791,0.0301310128968035,0.2273849271674348,0.03747079127930682,0.0110476190476189,0.6168604651162791
meta-llama/Llama-2-70b-chat-hf,0.0533073527664553,0.6592700480702198,0.07232169369987432,0.0082066726189646,0.3485465116279069,0.0324651762377057,0.3046527518643349,0.041519963376127414,0.0125974805038993,0.751453488372093
gpt-3.5-turbo-0613,0.0493102028284793,0.4086292214771604,0.05555593614110014,0.0086750768309841,0.6420348837209302,0.0152897178215674,0.0486054740432804,0.015352759332108548,0.0241725774665431,0.943779069767442
gpt-4-1106-preview,0.0001930559268169,0.0001930559268169,0.0009920089570036267,3.6890567819618043e-07,0.9997093023255814,0.0,0.0,0.00097017953274906,0.0012690355329949,0.916279069767442
