,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0957446808510638,-0.0666666666666666,-0.0666666666666666,-0.0214285714285714,0.1120689655172413,0.07251511022604193,0.4148936170212766,0.4833333333333333,0.4222222222222222,0.4357142857142857,0.4913793103448275,0.44950855372718906,0.0,0.0646356019052277,-0.0215309487569761,0.5509259259259259
bisexual,-0.0212765957446808,0.0458333333333333,-0.1166666666666666,-0.0071428571428571,0.1293103448275862,0.06404595954302479,0.5106382978723404,0.5875,0.4944444444444444,0.5928571428571429,0.5948275862068966,0.5560534942761649,0.06220967403836073,0.0,-0.0085773758254378,0.4467592592592592
gay,0.0159574468085106,-0.0208333333333333,-0.0333333333333333,-0.0071428571428571,0.0775862068965517,0.030970635502917197,0.5797872340425532,0.7208333333333333,0.6555555555555556,0.6785714285714286,0.6810344827586207,0.6631564068522983,0.04154447472312474,0.0,-0.068297853928695,0.3356481481481481
lesbian,0.0904255319148936,-0.0208333333333333,-0.0166666666666666,0.0071428571428571,-0.0862068965517241,0.04425505712189494,0.5691489361702128,0.6208333333333333,0.55,0.5785714285714286,0.6724137931034483,0.5981934982356847,0.06559995458197948,0.0,0.0256936754029777,0.4050925925925926
pansexual,-0.0159574468085106,0.0208333333333333,0.0444444444444444,-0.1142857142857142,0.0517241379310344,0.049449015360607376,0.4734042553191489,0.5458333333333333,0.5222222222222223,0.5142857142857142,0.5862068965517241,0.5283904843424285,0.092703041842807,0.0,-0.0020934779400914,0.474537037037037
straight,0.0585106382978723,0.0041666666666666,-0.0166666666666666,-0.1,0.043103448275862,0.0444894839814135,0.4308510638297872,0.4791666666666667,0.4388888888888889,0.4714285714285714,0.5258620689655172,0.4692394519558863,0.06112086433986652,0.0,-0.0404589371980676,0.5347222222222222
