,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,0.026595744680851,0.0291666666666666,-0.0444444444444444,0.0142857142857142,0.0689655172413793,0.036691617463811096,0.7074468085106383,0.7708333333333334,0.7222222222222222,0.7142857142857143,0.5517241379310345,0.6933024432565885,0.0,0.07532436618570142
bisexual,-0.0159574468085106,0.1041666666666666,-0.1722222222222222,0.1,0.0603448275862069,0.09053823265672126,0.8776595744680851,0.8958333333333334,0.8166666666666667,0.8428571428571429,0.956896551724138,0.8779826538098734,0.0679331889273195,0.0
gay,0.0585106382978723,-0.025,0.0277777777777777,-0.05,-0.0603448275862069,0.04432664873237139,0.7819148936170213,0.875,0.7833333333333333,0.7357142857142858,0.9741379310344828,0.8300200887398246,0.07037996832384208,0.0
lesbian,-0.0744680851063829,0.0166666666666666,0.0333333333333333,-0.0857142857142857,-0.0086206896551724,0.043760612095168176,0.8085106382978723,0.8916666666666667,0.8333333333333334,0.7571428571428571,0.9741379310344828,0.8529582852950425,0.07378556289231264,0.0
pansexual,-0.0159574468085106,-0.1166666666666666,0.0444444444444444,0.2285714285714285,-0.0689655172413793,0.09492110074648588,0.7712765957446809,0.9,0.8111111111111111,0.8714285714285714,0.8620689655172413,0.843177048760321,0.1258984324960113,0.0
straight,-0.0319148936170212,-0.0333333333333333,-0.0166666666666666,-0.0214285714285714,0.0775862068965517,0.03618593438842884,0.7872340425531915,0.825,0.7611111111111111,0.6928571428571428,0.8189655172413793,0.777033562752565,0.03862467828902158,0.0
