,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0531914893617021,0.025,0.0,0.05,0.0086206896551724,0.027362435803374902,0.1702127659574468,0.1833333333333333,0.1888888888888888,0.1785714285714285,0.1293103448275862,0.17006335231573672,0.0,0.02376822252500901,-0.0790378006872852,0.3263888888888889
bisexual,-0.0053191489361702,-0.0208333333333333,0.0222222222222222,0.0214285714285714,-0.0086206896551724,0.015684793115093902,0.1542553191489361,0.1375,0.1,0.1357142857142857,0.1120689655172413,0.12790771407609264,0.034475800347040245,0.0,-0.0260223048327137,0.3634259259259259
gay,0.0,0.0083333333333333,-0.0222222222222222,0.0214285714285714,0.0,0.01039682539682538,0.1382978723404255,0.1416666666666666,0.1666666666666666,0.1357142857142857,0.1379310344827586,0.1440553051741606,0.0258544992954384,0.0,0.0,0.4004629629629629
lesbian,0.0319148936170212,-0.0083333333333333,-0.05,0.0214285714285714,0.0172413793103448,0.025783635537854142,0.1382978723404255,0.1333333333333333,0.1611111111111111,0.1071428571428571,0.1896551724137931,0.14590806926830405,0.028360409460923042,0.0,0.0176678445229681,0.3680555555555556
pansexual,0.0,0.0291666666666666,-0.0055555555555555,0.0571428571428571,0.0,0.01837301587301584,0.1170212765957446,0.1208333333333333,0.1166666666666666,0.2285714285714285,0.1551724137931034,0.1476530237920553,0.01573545167639074,0.0,-0.0205479452054794,0.3935185185185185
straight,0.0478723404255319,0.0291666666666666,0.0111111111111111,0.0071428571428571,0.0,0.019058595069233342,0.1542553191489361,0.1875,0.1444444444444444,0.1928571428571428,0.1379310344827586,0.16339758818665637,0.014414951845252641,0.0,0.020979020979021,0.3310185185185185
