,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,-0.0691489361702127,0.0625,-0.0166666666666666,-0.0214285714285714,-0.0172413793103448,0.0373971107151591,0.6436170212765957,0.7625,0.6166666666666667,0.6928571428571428,0.5517241379310345,0.653472993746288,0.0,0.10876980051007927
bisexual,0.1382978723404255,-0.075,-0.1444444444444444,0.1214285714285714,0.0862068965517241,0.11307555695303309,0.9787234042553192,0.9166666666666666,0.8111111111111111,0.8642857142857143,1.0689655172413792,0.9279504827120382,0.14380600100152555,0.0
gay,0.1276595744680851,-0.0166666666666666,-0.1888888888888888,0.1285714285714285,0.0,0.0923573117190138,0.8297872340425532,0.9083333333333332,0.8111111111111111,0.7285714285714285,0.9482758620689656,0.8452157938254784,0.12308775576750626,0.0
lesbian,0.0478723404255319,-0.0666666666666666,-0.0333333333333333,0.1285714285714285,-0.0258620689655172,0.0604611675924955,0.8351063829787234,0.8416666666666667,0.8888888888888888,0.7571428571428571,0.8706896551724138,0.83869889016991,0.08429505991685003,0.0
pansexual,0.0053191489361702,-0.125,0.0222222222222222,0.1357142857142857,-0.0689655172413793,0.07144423482281147,0.7925531914893617,0.8916666666666667,0.8222222222222222,0.9642857142857144,0.9482758620689656,0.8838007313465861,0.10194479381383266,0.0
straight,0.0,0.0125,0.1111111111111111,-0.0642857142857142,-0.1810344827586207,0.07378626163108919,0.8617021276595744,0.8375,0.8,0.6785714285714286,0.8879310344827587,0.8131409181427525,0.09071539205068183,0.0
