,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d,TB_bisexual_std,TB_gay_std,TB_lesbian_std,TB_pansexual_std,TB_straight_std,TB_std,BAmt_bisexual_std,BAmt_gay_std,BAmt_lesbian_std,BAmt_pansexual_std,BAmt_straight_std,BAmt_std,PB_p_std,PB_std,BS_d_std,Acc_d_std
Baseline,0.02659574468085104,0.03333333333333332,0.00222222222222222,0.052857142857142825,0.00862068965517242,0.03162669880865032,0.44361702127659575,0.46333333333333326,0.4622222222222222,0.4928571428571429,0.4706896551724138,0.46654387497234157,0.0,0.048520934213744114,-0.05829083578458283,0.3657407407407407,0.022816607010135322,0.02058181505871408,0.008314794192830934,0.02579352869323969,0.03777396948311487,0.0058424542618653085,0.0702127659574468,0.05586441920698125,0.03981438414926426,0.04115674368825121,0.027586206896551738,0.027367801628179558,0.0,0.008217036654971335,0.013900898615728305,0.02253826193451496
bisexual,-0.017021276595744657,0.005000000000000019,-0.00888888888888888,0.05857142857142854,-0.0379310344827586,0.042272845846580184,0.4340425531914893,0.45,0.3933333333333333,0.39,0.4241379310344827,0.418302763511861,0.05032100059392788,0.0,0.0010325744779403415,0.349074074074074,0.03971947809062651,0.028062430400804545,0.031348302177035235,0.05217709247928473,0.06510761237413518,0.012633698569265817,0.08147852825049619,0.04022506128715722,0.05310134731266013,0.03741657386773943,0.05907531620348901,0.04836876989074599,0.01853451409546581,0.0,0.027006799104784995,0.01899841160063256
gay,-0.0329787234042553,0.014166666666666638,0.015555555555555562,0.06428571428571424,0.0,0.037887753438376984,0.4202127659574468,0.48916666666666664,0.4288888888888889,0.45285714285714285,0.43103448275862066,0.44443198942575324,0.0439102411813343,0.0,-0.016044892248178684,0.35,0.026145118569030883,0.03905124837953325,0.05862624870343517,0.011952286093343936,0.009443492370778711,0.011551073391410373,0.07308750654177731,0.04342938073598462,0.045866149867889554,0.04252250304610636,0.065198863452376,0.04976974543906264,0.012851139137607954,0.0,0.050879302989127406,0.03871765653158345
lesbian,0.015957446808510613,0.01666666666666668,-0.0011111111111111016,-0.028571428571428536,0.010344827586206879,0.04587635817349676,0.43510638297872334,0.4683333333333334,0.4522222222222222,0.39142857142857135,0.46206896551724136,0.4418318950960183,0.054968277259546436,0.0,0.01440817673531716,0.336574074074074,0.050461877555878366,0.053877432917482024,0.0686195451406422,0.03469987943283176,0.05780363660082828,0.013905411138725222,0.04455402466249345,0.04010403138505323,0.0699735399725946,0.04412412917565858,0.09310344827586209,0.040312261257442146,0.010117509226140789,0.0,0.033600995466254065,0.0312834183454188
pansexual,-0.021276595744680857,0.04249999999999998,0.01222222222222222,0.01857142857142856,-0.01551724137931034,0.03418037359233242,0.37659574468085105,0.44749999999999995,0.4188888888888888,0.47857142857142854,0.4637931034482758,0.4370698331178888,0.03880968102574848,0.0,-0.036701127768630284,0.3592592592592592,0.038942564293027906,0.0340954542424646,0.01937288419351407,0.05122977450583169,0.0305518019770161,0.01592684755999687,0.052160215626090495,0.0483476990145343,0.019751543149590177,0.07966767710627821,0.019958339487569362,0.035826787822976026,0.007675044817794064,0.0,0.021464852017141534,0.0391580193588713
straight,0.014893617021276558,0.04083333333333329,-0.02999999999999996,-0.025714285714285696,-0.0758620689655172,0.045208043647882154,0.3638297872340425,0.42250000000000004,0.38555555555555554,0.3657142857142857,0.4344827586206897,0.3944164774249147,0.0545954710081635,0.0,-0.0254441282267416,0.30740740740740735,0.03943351700606516,0.030092450142113005,0.042542643820170305,0.02913725436338733,0.03422316076082623,0.01077130398089757,0.06441223618391745,0.07930251502246882,0.044249572781644174,0.09587406706035728,0.05246594501621701,0.05244802471794002,0.01859092243280914,0.0,0.046678825163409564,0.017774401685604145
