,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.026595744680851,-0.0375,-0.0166666666666666,0.0285714285714285,0.0258620689655172,0.027039181776892664,0.4521276595744681,0.5291666666666667,0.4611111111111111,0.4571428571428571,0.4913793103448275,0.4781855209679861,0.0,0.04708345852403076,-0.0380552373679521,0.5185185185185185
bisexual,0.0425531914893617,-0.075,0.0555555555555555,-0.0142857142857142,0.0172413793103448,0.04092716812819524,0.5531914893617021,0.625,0.6,0.6,0.6206896551724138,0.5997762289068232,0.03543150030860958,0.0,-0.0156013355362797,0.4004629629629629
gay,0.0159574468085106,-0.0375,0.0333333333333333,0.0642857142857142,-0.0775862068965517,0.045732540264821965,0.526595744680851,0.6041666666666666,0.6,0.5785714285714286,0.7155172413793104,0.6049702162596514,0.03996017188973898,0.0,0.0,0.4027777777777778
lesbian,0.0106382978723404,-0.0125,0.0333333333333333,0.0285714285714285,-0.0775862068965517,0.03252585333473078,0.5638297872340425,0.5791666666666667,0.6111111111111112,0.5428571428571428,0.6293103448275862,0.5852550105393098,0.03888114453411588,0.0,0.010306242638398,0.4166666666666667
pansexual,0.0,-0.0166666666666666,-0.0611111111111111,0.0571428571428571,0.0603448275862069,0.03905309250136834,0.5212765957446809,0.6,0.5611111111111111,0.6285714285714286,0.646551724137931,0.5915021719130303,0.030985541930149442,0.0,-0.0120338660578386,0.4143518518518518
straight,-0.0585106382978723,0.05,0.0777777777777777,0.0,-0.1293103448275862,0.06311975218064723,0.5159574468085106,0.575,0.5444444444444444,0.5428571428571428,0.6637931034482759,0.5684104275116747,0.0901589339575399,0.0,0.0118006993006993,0.4375
