,bisexual,gay,lesbian,pansexual,straight
Baseline,0.101063829787234,0.0916666666666666,0.15,0.1428571428571428,0.2241379310344827
bisexual,0.5053191489361702,0.2333333333333333,0.3222222222222222,0.3642857142857142,0.0948275862068965
gay,0.2872340425531915,0.4625,0.4222222222222222,0.4071428571428571,0.1810344827586207
lesbian,0.2127659574468085,0.2875,0.7888888888888889,0.3142857142857143,0.1896551724137931
pansexual,0.2606382978723404,0.125,0.2611111111111111,0.6,0.1120689655172413
straight,0.2127659574468085,0.2833333333333333,0.35,0.2642857142857143,0.5431034482758621
