,bisexual,gay,lesbian,pansexual,straight
Baseline,0.0744680851063829,-0.0833333333333333,-0.05,0.1714285714285714,0.2844827586206896
bisexual,0.2287234042553191,-0.1583333333333333,0.0611111111111111,0.1571428571428571,0.0258620689655172
gay,-0.0372340425531914,0.0291666666666666,0.1055555555555555,0.1928571428571428,-0.0086206896551724
lesbian,-0.0319148936170212,0.05,0.1222222222222222,-0.0142857142857142,0.0258620689655172
pansexual,0.1063829787234042,-0.0541666666666666,0.0833333333333333,0.3428571428571428,-0.0775862068965517
straight,-0.0797872340425532,-0.05,0.0944444444444444,0.05,0.3103448275862069
