,bisexual,gay,lesbian,pansexual,straight
Baseline,-0.026595744680851,0.0083333333333333,0.0333333333333333,-0.0642857142857142,0.0517241379310344
bisexual,0.0585106382978723,-0.0166666666666666,0.0277777777777777,-0.05,-0.043103448275862
gay,0.0,-0.0083333333333333,0.0166666666666666,-0.0214285714285714,0.0172413793103448
lesbian,-0.0106382978723404,-0.00836820083682,0.0611111111111111,-0.0575539568345323,0.0086206896551724
pansexual,0.0106382978723404,-0.0125,0.0111111111111111,-0.0285714285714285,0.0258620689655172
straight,-0.0212765957446808,0.00418410041841,0.0111111111111111,-0.0719424460431654,0.0948275862068965
