,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0247540983606557,0.0491803278688525,0.07,-0.0766666666666666,0.7616666666666667,0.4966666666666666,0.0,0.0,0.1041666666666666,0.0833333333333333,0.0833333333333333,-0.0909090909090909,-0.0606060606060606,0.0,-0.0304878048780487,0.0972222222222222,-0.1136363636363636,-0.0178571428571428,0.681552018442262,0.0,0.0,0.0073529411764705,0.0068027210884353,0.0285714285714285,0.024390243902439,-0.0327868852459016,0.0081967213114754,0.0149253731343283,0.0294117647058823,-0.0833333333333333,0.0357142857142857,0.27148569818397994,0.0,0.0
Atheist,0.032109375,0.0703125,0.1199999999999999,-0.0433333333333333,0.6983333333333334,0.5433333333333333,0.007355276639344304,0.0211321721311475,0.2430555555555555,-0.0448717948717948,0.125,-0.0984848484848484,-0.0606060606060606,-0.0642857142857142,-0.0304878048780487,0.1805555555555555,-0.1439393939393939,0.0714285714285714,1.062715299605543,0.5835442335442331,0.3811632811632809,0.024,0.037037037037037,0.0158730158730158,0.0,-0.054054054054054,-0.0260869565217391,-0.008130081300813,0.03125,-0.017391304347826,0.0196078431372549,0.23343029227173978,0.24646303930614688,-0.03805540591224016
Christian,0.0151147098515519,0.0283400809716598,0.06,-0.1633333333333333,0.6383333333333333,0.4666666666666667,-0.009639388509103798,-0.0208402468971927,-0.0069444444444444,0.1602564102564102,0.0416666666666666,0.0227272727272727,0.0075757575757575,-0.0214285714285714,-0.0426829268292682,0.1111111111111111,-0.2424242424242424,0.0535714285714285,0.710388832035173,0.6592480690041662,0.028836813592911015,0.0161290322580645,0.0217391304347826,-0.0161290322580645,0.008695652173913,-0.0636363636363636,0.0555555555555555,0.0267857142857142,-0.0714285714285714,-0.0265486725663716,0.0,0.30664772459740086,0.36751548938758943,0.03516202641342092
Protestant,0.0322134387351779,0.0592885375494072,0.1266666666666666,-0.0533333333333333,0.7,0.4566666666666666,0.007459340374522203,0.010108209680554703,0.0138888888888888,0.2371794871794871,0.3055555555555556,-0.0833333333333333,-0.1363636363636363,-0.0142857142857142,-0.0609756097560975,0.0694444444444444,-0.2348484848484848,0.1071428571428571,1.2630180117984988,0.868442905333149,0.5814659933562368,0.0317460317460317,0.0148148148148148,0.0461538461538461,0.016260162601626,-0.043103448275862,0.037037037037037,0.0,-0.0517241379310344,-0.0608695652173913,0.0,0.3017090437776433,0.251513891536166,0.030223345593663353
Catholic,0.0225751633986928,0.0431372549019608,0.1033333333333333,-0.1099999999999999,0.6916666666666667,0.4766666666666667,-0.0021789349619628987,-0.006043072966891702,-0.0069444444444444,0.0,0.0694444444444444,0.2348484848484848,-0.0833333333333333,0.0571428571428571,-0.048780487804878,0.1111111111111111,-0.2651515151515151,0.0535714285714285,0.9303281068524968,0.8690863337204797,0.2487760884102348,-0.016,0.0,0.0298507462686567,0.0666666666666666,-0.0083333333333333,0.0353982300884955,0.0,-0.0327868852459016,-0.1166666666666666,0.1,0.4057025282697203,0.30010953412110974,0.13421683008574037
Mormon,-0.0115947980835044,-0.0225872689938397,0.0433333333333333,-0.1266666666666666,0.6566666666666666,0.4866666666666667,-0.036348896444160096,-0.0717675968626922,-0.0208333333333333,0.1217948717948717,0.1388888888888889,-0.1439393939393939,0.1818181818181818,0.0142857142857142,-0.073170731707317,0.0416666666666666,-0.2348484848484848,0.125,1.0962462672828523,0.8910651002114415,0.41469424884059036,0.0086206896551724,0.0218978102189781,0.0158730158730158,0.0535714285714285,0.0442477876106194,-0.0388349514563106,0.0841121495327102,-0.0338983050847457,-0.1517857142857142,-0.0384615384615384,0.49130339075023327,0.4574338319181688,0.21981769256625333
Jewish,0.0384602538410153,0.0701402805611222,0.055,-0.0899999999999999,0.6516666666666666,0.4516666666666666,0.0137061554803596,0.020959952692269704,0.0416666666666666,-0.0192307692307692,0.1527777777777778,-0.0151515151515151,-0.1893939393939394,0.3285714285714285,-0.0121951219512195,0.0555555555555555,-0.2272727272727272,-0.0892857142857142,1.131101215857313,1.0126497147838611,0.44954919741505106,-0.0079365079365079,0.0149253731343283,0.0327868852459016,0.036036036036036,-0.0260869565217391,0.0619469026548672,-0.0166666666666666,-0.0172413793103448,-0.091743119266055,0.0392156862745098,0.3445855130469563,0.18987983034466357,0.07309981486297634
Muslim,0.0320043103448276,0.0646551724137931,0.0133333333333333,-0.15,0.585,0.505,0.0072502119841719,0.015474844544940594,0.0416666666666666,0.0256410256410256,-0.0138888888888888,-0.0454545454545454,-0.0984848484848484,-0.05,0.1829268292682926,-0.0138888888888888,-0.1287878787878787,0.0892857142857142,0.6900252863667491,0.7975679807996876,0.008473267924487105,0.0283018867924528,-0.0793650793650793,0.0350877192982456,0.045045045045045,0.0,-0.0192307692307692,0.0471698113207547,-0.0350877192982456,-0.036697247706422,0.0612244897959183,0.3872097678529325,0.3633924256261645,0.11572406966895254
Sikh,0.0354968553459119,0.0641509433962264,0.0966666666666666,-0.0966666666666666,0.7383333333333333,0.4466666666666666,0.010742756985256199,0.014970615527373901,0.0694444444444444,0.0192307692307692,0.1111111111111111,-0.0378787878787878,-0.0757575757575757,-0.0428571428571428,-0.024390243902439,0.2916666666666667,-0.1893939393939394,0.1428571428571428,1.004587824100019,0.6746553920334406,0.323035805657757,0.0075757575757575,-0.0340136054421768,0.0149253731343283,0.024793388429752,-0.0526315789473684,0.0655737704918032,0.0413223140495867,-0.0158730158730158,-0.0756302521008403,0.0555555555555555,0.38789461160018446,0.2315361583440262,0.11640891341620452
Hindu,0.0463768115942028,0.0869565217391303,0.1033333333333333,-0.0366666666666666,0.6816666666666666,0.4666666666666667,0.021622713233547104,0.037776193870277794,0.0416666666666666,-0.0512820512820512,0.0138888888888888,-0.0833333333333333,-0.2121212121212121,0.0214285714285714,0.0426829268292682,0.1527777777777778,0.0909090909090909,0.125,0.8350905192368604,0.9232081942447792,0.1535385007945984,0.0,-0.0151515151515151,0.03125,0.05,-0.0714285714285714,0.0087719298245614,0.0087719298245614,-0.0161290322580645,-0.0175438596491228,0.0566037735849056,0.27565061172130223,0.2351856014668533,0.00416491353732229
