,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0247540983606557,0.0491803278688525,0.07,-0.0766666666666666,0.7616666666666667,0.4966666666666666,0.0,0.0,0.1527777777777778,0.1153846153846153,0.1111111111111111,-0.106060606060606,-0.0606060606060606,0.0214285714285714,0.0,0.2083333333333333,-0.1439393939393939,-0.0178571428571428,0.9374986124986121,0.0,0.0,-0.0073529411764705,0.0204081632653061,0.0571428571428571,0.032520325203252,-0.040983606557377,0.0081967213114754,0.0223880597014925,0.0294117647058823,-0.1333333333333333,0.0892857142857142,0.4410234866831604,0.0,0.0
Atheist,0.032109375,0.0703125,0.1199999999999999,-0.0433333333333333,0.6983333333333334,0.5433333333333333,0.007355276639344304,0.0211321721311475,0.4097222222222222,-0.0833333333333333,0.1944444444444444,-0.106060606060606,-0.0833333333333333,-0.0714285714285714,-0.0182926829268292,0.3333333333333333,-0.2045454545454545,0.125,1.6294939816281275,1.0013360284701744,0.6919953691295154,0.064,0.0666666666666666,0.0476190476190476,-0.0081967213114754,-0.045045045045045,-0.0521739130434782,0.024390243902439,0.015625,0.0,0.0196078431372549,0.34332448072540667,0.4510845268476109,-0.09769900595775372
Christian,0.0151147098515519,0.0283400809716598,0.06,-0.1633333333333333,0.6383333333333333,0.4666666666666667,-0.009639388509103798,-0.0208402468971927,0.0625,0.282051282051282,0.1111111111111111,0.106060606060606,0.0606060606060606,0.0214285714285714,0.0121951219512195,0.25,-0.3333333333333333,0.0714285714285714,1.3107146579707551,0.9228192200753176,0.37321604547214304,0.0080645161290322,0.0507246376811594,0.0161290322580645,0.017391304347826,-0.0727272727272727,0.074074074074074,0.0892857142857142,-0.1428571428571428,-0.0176991150442477,0.04,0.5289528094045335,0.6035842911161154,0.0879293227213731
Protestant,0.0322134387351779,0.0592885375494072,0.1266666666666666,-0.0533333333333333,0.7,0.4566666666666666,0.007459340374522203,0.010108209680554703,0.0694444444444444,0.3782051282051282,0.5277777777777778,-0.0606060606060606,-0.1666666666666666,0.0285714285714285,-0.048780487804878,0.1805555555555555,-0.3181818181818182,0.2142857142857142,1.993075082099472,1.4044220684464586,1.0555764696008598,0.0476190476190476,0.037037037037037,0.1076923076923077,0.032520325203252,-0.0344827586206896,0.0555555555555555,0.0427350427350427,-0.1206896551724138,-0.0608695652173913,0.0204081632653061,0.5596094581180433,0.4877997173456635,0.11858597143488292
Catholic,0.0225751633986928,0.0431372549019608,0.1033333333333333,-0.1099999999999999,0.6916666666666667,0.4766666666666667,-0.0021789349619628987,-0.006043072966891702,0.0555555555555555,0.0192307692307692,0.1388888888888889,0.4545454545454545,-0.0757575757575757,0.1428571428571428,0.0,0.25,-0.3636363636363636,0.1607142857142857,1.6611860361860358,1.358275058275058,0.7236874236874237,-0.008,0.0149253731343283,0.0746268656716417,0.1,0.0166666666666666,0.0707964601769911,0.0636363636363636,-0.0655737704918032,-0.1666666666666666,0.2,0.780892166444461,0.49162500254977487,0.33986867976130064
Mormon,-0.0115947980835044,-0.0225872689938397,0.0433333333333333,-0.1266666666666666,0.6566666666666666,0.4866666666666667,-0.036348896444160096,-0.0717675968626922,0.0486111111111111,0.2115384615384615,0.2638888888888889,-0.1212121212121212,0.3787878787878788,0.0571428571428571,-0.0548780487804878,0.125,-0.3106060606060606,0.25,1.821665428067867,1.4160932224956615,0.8841668155692549,0.0172413793103448,0.0291970802919708,0.0317460317460317,0.0892857142857142,0.0884955752212389,-0.058252427184466,0.1401869158878504,-0.0508474576271186,-0.2053571428571428,-0.0769230769230769,0.7875328013349551,0.7477644615192842,0.3465093146517947
Jewish,0.0384602538410153,0.0701402805611222,0.055,-0.0899999999999999,0.6516666666666666,0.4516666666666666,0.0137061554803596,0.020959952692269704,0.0902777777777777,0.0128205128205128,0.2638888888888889,0.0303030303030303,-0.2196969696969697,0.6071428571428571,0.0548780487804878,0.2083333333333333,-0.3106060606060606,-0.0714285714285714,1.8693760507784896,1.4741268555292948,0.9318774382798775,0.0158730158730158,0.0298507462686567,0.0491803278688524,0.072072072072072,-0.0434782608695652,0.1238938053097345,-0.0166666666666666,-0.0344827586206896,-0.1009174311926605,0.0980392156862745,0.5844543004281878,0.342493207742073,0.14343081374502742
Muslim,0.0320043103448276,0.0646551724137931,0.0133333333333333,-0.15,0.585,0.505,0.0072502119841719,0.015474844544940594,0.125,0.0448717948717948,0.0,-0.0227272727272727,-0.1212121212121212,-0.0357142857142857,0.3597560975609756,0.0416666666666666,-0.1666666666666666,0.1964285714285714,1.1140434768483547,1.1739197117245896,0.1765448643497426,0.0188679245283018,-0.0873015873015873,0.0526315789473684,0.045045045045045,0.0,-0.0096153846153846,0.0943396226415094,-0.0526315789473684,-0.0458715596330275,0.1428571428571428,0.5491614245167352,0.5047904356581864,0.10813793783357484
Sikh,0.0354968553459119,0.0641509433962264,0.0966666666666666,-0.0966666666666666,0.7383333333333333,0.4466666666666666,0.010742756985256199,0.014970615527373901,0.1388888888888889,0.0384615384615384,0.1944444444444444,0.0,-0.0909090909090909,-0.0071428571428571,0.048780487804878,0.5555555555555556,-0.2878787878787879,0.2321428571428571,1.594204508228898,1.1290224680468581,0.6567058957302859,0.0151515151515151,-0.0476190476190476,0.0149253731343283,0.0330578512396694,-0.0701754385964912,0.081967213114754,0.0826446280991735,-0.0317460317460317,-0.1176470588235294,0.1296296296296296,0.6245637871541698,0.41369355580299266,0.18354030047100944
Hindu,0.0463768115942028,0.0869565217391303,0.1033333333333333,-0.0366666666666666,0.6816666666666666,0.4666666666666667,0.021622713233547104,0.037776193870277794,0.1111111111111111,-0.0705128205128205,0.0277777777777777,-0.0606060606060606,-0.2954545454545454,0.0428571428571428,0.1097560975609756,0.2916666666666667,0.1893939393939394,0.2142857142857142,1.413421876226754,1.3711946589995367,0.475923263728142,0.0157480314960629,0.0075757575757575,0.046875,0.0666666666666666,-0.0803571428571428,0.0087719298245614,0.0614035087719298,-0.0161290322580645,-0.0175438596491228,0.0943396226415094,0.4154105517408177,0.32569594985559536,-0.02561293494234268
