,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0247540983606557,0.0491803278688525,0.07,-0.0766666666666666,0.7616666666666667,0.4966666666666666,0.0,0.0,0.0486111111111111,0.032051282051282,0.0277777777777777,-0.0151515151515151,0.0,0.0214285714285714,0.0304878048780487,0.1111111111111111,-0.0303030303030303,0.0,0.3169222038124474,0.0,0.0,-0.0147058823529411,0.0136054421768707,0.0285714285714285,0.008130081300813,-0.0081967213114754,0.0,0.0074626865671641,0.0,-0.05,0.0535714285714285,0.1842436708521213,0.0,0.0
Atheist,0.032109375,0.0703125,0.1199999999999999,-0.0433333333333333,0.6983333333333334,0.5433333333333333,0.007355276639344304,0.0211321721311475,0.1666666666666666,-0.0384615384615384,0.0694444444444444,-0.0075757575757575,-0.0227272727272727,-0.0071428571428571,0.0121951219512195,0.1527777777777778,-0.0606060606060606,0.0535714285714285,0.5911689259250231,0.43294331007745607,0.2742467221125757,0.04,0.0296296296296296,0.0317460317460317,-0.0081967213114754,0.009009009009009,-0.0260869565217391,0.032520325203252,-0.015625,0.017391304347826,0.0,0.2102049777689628,0.2951695339901575,0.02596130691684151
Christian,0.0151147098515519,0.0283400809716598,0.06,-0.1633333333333333,0.6383333333333333,0.4666666666666667,-0.009639388509103798,-0.0208402468971927,0.0694444444444444,0.1217948717948717,0.0694444444444444,0.0833333333333333,0.053030303030303,0.0428571428571428,0.0548780487804878,0.1388888888888889,-0.0909090909090909,0.0178571428571428,0.74243771134015,0.45581853783073284,0.4255155075277026,-0.0080645161290322,0.0289855072463768,0.032258064516129,0.008695652173913,-0.009090909090909,0.0185185185185185,0.0625,-0.0714285714285714,0.0088495575221238,0.04,0.28839129662557367,0.24457321536412718,0.10414762577345238
Protestant,0.0322134387351779,0.0592885375494072,0.1266666666666666,-0.0533333333333333,0.7,0.4566666666666666,0.007459340374522203,0.010108209680554703,0.0555555555555555,0.141025641025641,0.2222222222222222,0.0227272727272727,-0.0303030303030303,0.0428571428571428,0.0121951219512195,0.1111111111111111,-0.0833333333333333,0.1071428571428571,0.8284732882293854,0.5784394805736266,0.511551084416938,0.0158730158730158,0.0222222222222222,0.0615384615384615,0.016260162601626,0.0086206896551724,0.0185185185185185,0.0427350427350427,-0.0689655172413793,0.0,0.0204081632653061,0.2751417936507445,0.30302986073970095,0.0908981227986232
Catholic,0.0225751633986928,0.0431372549019608,0.1033333333333333,-0.1099999999999999,0.6916666666666667,0.4766666666666667,-0.0021789349619628987,-0.006043072966891702,0.0625,0.0192307692307692,0.0694444444444444,0.2196969696969697,0.0075757575757575,0.0857142857142857,0.048780487804878,0.1388888888888889,-0.0984848484848484,0.1071428571428571,0.8574593089836989,0.5964811611153074,0.5405371051712515,0.008,0.0149253731343283,0.044776119402985,0.0333333333333333,0.025,0.0353982300884955,0.0636363636363636,-0.0327868852459016,-0.05,0.1,0.40785630484140734,0.269417841318119,0.22361263398928605
Mormon,-0.0115947980835044,-0.0225872689938397,0.0433333333333333,-0.1266666666666666,0.6566666666666666,0.4866666666666667,-0.036348896444160096,-0.0717675968626922,0.0694444444444444,0.0897435897435897,0.125,0.0227272727272727,0.1969696969696969,0.0428571428571428,0.0182926829268292,0.0833333333333333,-0.0757575757575757,0.125,0.8491257387598847,0.6424523647084621,0.5322035349474373,0.0086206896551724,0.0072992700729927,0.0158730158730158,0.0357142857142857,0.0442477876106194,-0.0194174757281553,0.0560747663551401,-0.0169491525423728,-0.0535714285714285,-0.0384615384615384,0.2962294105847211,0.3029429738088712,0.11198573973259979
Jewish,0.0384602538410153,0.0701402805611222,0.055,-0.0899999999999999,0.6516666666666666,0.4516666666666666,0.0137061554803596,0.020959952692269704,0.0486111111111111,0.032051282051282,0.1111111111111111,0.0454545454545454,-0.0303030303030303,0.2785714285714286,0.0670731707317073,0.1527777777777778,-0.0833333333333333,0.0178571428571428,0.8671439333024695,0.5805247597930525,0.5502217294900221,0.0238095238095238,0.0149253731343283,0.0163934426229508,0.036036036036036,-0.017391304347826,0.0619469026548672,0.0,-0.0172413793103448,-0.0091743119266055,0.0588235294117647,0.2557418032542471,0.2218426182860806,0.07149813240212582
Muslim,0.0320043103448276,0.0646551724137931,0.0133333333333333,-0.15,0.585,0.505,0.0072502119841719,0.015474844544940594,0.0833333333333333,0.0192307692307692,0.0138888888888888,0.0227272727272727,-0.0227272727272727,0.0142857142857142,0.1768292682926829,0.0555555555555555,-0.0378787878787878,0.1071428571428571,0.5535997200631342,0.44579617536934596,0.23667751625068678,-0.0094339622641509,-0.0079365079365079,0.0175438596491228,0.0,0.0,0.0096153846153846,0.0471698113207547,-0.0175438596491228,-0.0091743119266055,0.0816326530612244,0.2000503504228736,0.18992152331805132,0.015806679570752324
Sikh,0.0354968553459119,0.0641509433962264,0.0966666666666666,-0.0966666666666666,0.7383333333333333,0.4466666666666666,0.010742756985256199,0.014970615527373901,0.0694444444444444,0.0192307692307692,0.0833333333333333,0.0378787878787878,-0.0151515151515151,0.0357142857142857,0.073170731707317,0.2638888888888889,-0.0984848484848484,0.0892857142857142,0.785583319119904,0.5246051712515124,0.4686611153074566,0.0075757575757575,-0.0136054421768707,0.0,0.0082644628099173,-0.0175438596491228,0.0163934426229508,0.0413223140495867,-0.0158730158730158,-0.042016806722689,0.074074074074074,0.2366691755539846,0.1821573974589659,0.0524255047018633
Hindu,0.0463768115942028,0.0869565217391303,0.1033333333333333,-0.0366666666666666,0.6816666666666666,0.4666666666666667,0.021622713233547104,0.037776193870277794,0.0694444444444444,-0.0192307692307692,0.0138888888888888,0.0227272727272727,-0.0833333333333333,0.0214285714285714,0.0670731707317073,0.1388888888888889,0.0984848484848484,0.0892857142857142,0.6237859024444385,0.48965313142142375,0.30686369863199114,0.0157480314960629,0.0227272727272727,0.015625,0.0166666666666666,-0.0089285714285714,0.0,0.0526315789473684,0.0,0.0,0.0377358490566037,0.1700629703225457,0.1727950803488132,-0.014180700529575596
