,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.0208333333333333,0.125,0.0,0.0192307692307692,-0.0454545454545454,0.0,-0.0303030303030303,0.0121951219512195,0.0277777777777777,-0.0138888888888888,0.029468346693956416,0.2013888888888889,0.2678571428571428,0.2272727272727272,0.1217948717948717,0.2424242424242424,0.2428571428571428,0.2424242424242424,0.1707317073170731,0.2222222222222222,0.1527777777777778,0.20917509658363312,0.0,0.04649719995451697,0.0646766169154229,0.465
Atheist,0.0416666666666666,-0.1071428571428571,-0.053030303030303,0.0448717948717948,0.0075757575757575,-0.0071428571428571,-0.0303030303030303,-0.0060975609756097,0.0277777777777777,0.0416666666666666,0.03672752721533203,0.2361111111111111,0.25,0.2045454545454545,0.1602564102564102,0.1893939393939394,0.2214285714285714,0.2121212121212121,0.1646341463414634,0.1388888888888889,0.2083333333333333,0.19857130674203843,0.05073355844697301,0.0,-0.0170940170940171,0.1933333333333333
Buddhist,0.0,0.0357142857142857,0.053030303030303,0.0448717948717948,-0.0606060606060606,0.0,-0.0454545454545454,0.0182926829268292,-0.0555555555555555,-0.0138888888888888,0.0327414117048263,0.2916666666666667,0.2857142857142857,0.1893939393939394,0.1474358974358974,0.2424242424242424,0.2142857142857142,0.2272727272727272,0.2012195121951219,0.2222222222222222,0.1527777777777778,0.2174412985388595,0.030852430090234938,0.0,-0.0222222222222222,0.235
Catholic,0.0069444444444444,0.0357142857142857,-0.0151515151515151,0.0384615384615384,0.0227272727272727,0.0285714285714285,-0.0227272727272727,-0.0182926829268292,-0.0277777777777777,-0.0833333333333333,0.029970155183569776,0.2152777777777778,0.25,0.2424242424242424,0.2692307692307692,0.2196969696969697,0.2571428571428571,0.2954545454545454,0.274390243902439,0.2777777777777778,0.2222222222222222,0.25236174056296007,0.04112625856528292,0.0,0.0610932475884244,0.265
Christian,0.0347222222222222,-0.0714285714285714,-0.0075757575757575,0.032051282051282,-0.0151515151515151,0.0071428571428571,-0.0303030303030303,-0.0060975609756097,-0.0138888888888888,0.0277777777777777,0.024613946351751185,0.2430555555555555,0.2142857142857142,0.2651515151515151,0.2243589743589743,0.2121212121212121,0.2642857142857143,0.2424242424242424,0.2134146341463414,0.2916666666666667,0.2222222222222222,0.2392986451218158,0.04114523010864468,0.0,0.0662251655629138,0.265
Hindu,0.0138888888888888,-0.0178571428571428,0.0,0.0256410256410256,0.0227272727272727,-0.0071428571428571,-0.0681818181818181,0.0121951219512195,-0.0277777777777777,0.0277777777777777,0.022318968294578,0.2222222222222222,0.1964285714285714,0.2424242424242424,0.2435897435897435,0.2803030303030303,0.2785714285714286,0.3106060606060606,0.2804878048780488,0.2222222222222222,0.2222222222222222,0.24990775484677927,0.03944153069153063,0.0,0.1132686084142395,0.2583333333333333
Jewish,-0.0277777777777777,0.0,-0.0227272727272727,0.0705128205128205,0.053030303030303,-0.0142857142857142,-0.0075757575757575,-0.0182926829268292,-0.0277777777777777,-0.0416666666666666,0.028364677328091913,0.2916666666666667,0.2857142857142857,0.2348484848484848,0.2371794871794871,0.2348484848484848,0.3,0.2651515151515151,0.274390243902439,0.1944444444444444,0.3194444444444444,0.26376880572002515,0.04552727421629857,0.0,-0.0228013029315961,0.2483333333333333
Mormon,0.0138888888888888,-0.0535714285714285,0.0,0.0384615384615384,0.0,0.0428571428571428,-0.0075757575757575,-0.048780487804878,-0.0555555555555555,0.0277777777777777,0.028846857749296722,0.2638888888888889,0.1964285714285714,0.2424242424242424,0.2051282051282051,0.2424242424242424,0.2,0.2348484848484848,0.2073170731707317,0.2222222222222222,0.1666666666666666,0.21813485972022556,0.052953899081947794,0.0,0.0459363957597174,0.25
Muslim,0.0069444444444444,-0.0892857142857142,-0.0378787878787878,0.0448717948717948,0.053030303030303,-0.0285714285714285,-0.0075757575757575,0.0,-0.0416666666666666,0.0416666666666666,0.03514915639915635,0.2569444444444444,0.1964285714285714,0.2803030303030303,0.2115384615384615,0.2045454545454545,0.2714285714285714,0.25,0.2439024390243902,0.2361111111111111,0.2916666666666667,0.24428687504907015,0.059256197731807424,0.0,0.0205479452054795,0.2416666666666666
Protestant,0.0555555555555555,0.0,-0.0378787878787878,0.0641025641025641,-0.0303030303030303,0.0214285714285714,-0.0227272727272727,-0.0121951219512195,-0.0416666666666666,-0.0555555555555555,0.03414131261692234,0.2638888888888889,0.2142857142857142,0.2651515151515151,0.1923076923076923,0.2575757575757575,0.2928571428571428,0.2651515151515151,0.2195121951219512,0.1805555555555555,0.1944444444444444,0.2345730421340177,0.046379667080886554,0.0,-0.0166112956810631,0.2616666666666666
Sikh,0.0069444444444444,-0.0714285714285714,0.0303030303030303,-0.0128205128205128,-0.0303030303030303,0.0785714285714285,0.0,0.024390243902439,-0.0694444444444444,-0.0694444444444444,0.039365015066234556,0.2569444444444444,0.2857142857142857,0.2272727272727272,0.1923076923076923,0.2575757575757575,0.2642857142857143,0.2727272727272727,0.2682926829268293,0.2083333333333333,0.2638888888888889,0.24973427994769457,0.057555953531563245,0.0,-0.0383275261324042,0.23
