,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0,0.1071428571428571,-0.0075757575757575,-0.0192307692307692,-0.0454545454545454,0.0285714285714285,-0.0681818181818181,0.0548780487804878,0.0138888888888888,-0.0138888888888888,0.03588130027154411,0.2361111111111111,0.2857142857142857,0.3106060606060606,0.1602564102564102,0.2272727272727272,0.3142857142857143,0.1893939393939394,0.2012195121951219,0.2361111111111111,0.2361111111111111,0.23970819830575926,0.0,0.04638518087603448,0.0685579196217494,0.47
Atheist,0.0555555555555555,0.0357142857142857,-0.0151515151515151,-0.0256410256410256,0.0227272727272727,0.0428571428571428,-0.053030303030303,-0.0060975609756097,-0.0555555555555555,-0.0138888888888888,0.032621910609715435,0.3194444444444444,0.25,0.303030303030303,0.2435897435897435,0.25,0.3428571428571428,0.2803030303030303,0.2378048780487804,0.3055555555555556,0.2916666666666667,0.28242517644956666,0.03690092427897302,0.0,0.0197183098591549,0.31
Buddhist,0.0555555555555555,0.0357142857142857,0.0378787878787878,0.0192307692307692,-0.0227272727272727,0.0,-0.1287878787878787,-0.0060975609756097,0.0416666666666666,0.0,0.03476587775368258,0.3333333333333333,0.3214285714285714,0.2348484848484848,0.173076923076923,0.25,0.2857142857142857,0.2348484848484848,0.2256097560975609,0.2083333333333333,0.25,0.2517193172680977,0.042544724922773655,0.0,0.1168224299065421,0.465
Catholic,0.0,-0.0178571428571428,0.0075757575757575,0.0256410256410256,-0.0075757575757575,-0.0071428571428571,0.0303030303030303,0.0121951219512195,-0.0555555555555555,-0.0555555555555555,0.02194018041579013,0.2916666666666667,0.1964285714285714,0.3106060606060606,0.2179487179487179,0.2651515151515151,0.2928571428571428,0.2727272727272727,0.2195121951219512,0.2777777777777778,0.1944444444444444,0.253912036473012,0.051089527004161084,0.0,0.0026954177897573,0.36
Christian,0.0347222222222222,-0.0892857142857142,-0.0303030303030303,0.0384615384615384,0.0075757575757575,0.0071428571428571,-0.0075757575757575,0.0,-0.0555555555555555,0.0138888888888888,0.02845113220113215,0.3125,0.3035714285714285,0.3636363636363636,0.2564102564102564,0.3106060606060606,0.3214285714285714,0.3863636363636363,0.2439024390243902,0.3888888888888889,0.3472222222222222,0.3234529867151818,0.059873558013801856,0.0,-0.01,0.35
Hindu,0.0069444444444444,-0.0535714285714285,-0.0075757575757575,0.0128205128205128,-0.053030303030303,0.0428571428571428,0.0075757575757575,0.0,0.0416666666666666,-0.0277777777777777,0.025381979131979083,0.3541666666666667,0.3035714285714285,0.2348484848484848,0.2435897435897435,0.3106060606060606,0.2714285714285714,0.2651515151515151,0.2560975609756097,0.2361111111111111,0.3333333333333333,0.28089044762825244,0.03938737752762139,0.0,0.0103092783505154,0.3683333333333333
Jewish,0.0,0.0178571428571428,-0.0227272727272727,0.032051282051282,-0.0378787878787878,0.0142857142857142,-0.0151515151515151,0.0121951219512195,0.0416666666666666,-0.0416666666666666,0.02354801702362673,0.3888888888888889,0.3392857142857143,0.3560606060606061,0.3012820512820512,0.3257575757575757,0.3428571428571428,0.3181818181818182,0.2926829268292683,0.2638888888888889,0.3194444444444444,0.3248330057476399,0.032884953799587946,0.0,0.0,0.3766666666666666
Mormon,-0.0208333333333333,-0.0178571428571428,0.0151515151515151,0.0256410256410256,0.0378787878787878,-0.05,0.053030303030303,-0.0304878048780487,-0.0277777777777777,0.0,0.027865769054793394,0.3125,0.2321428571428571,0.303030303030303,0.2179487179487179,0.2954545454545454,0.2928571428571428,0.3106060606060606,0.2621951219512195,0.3055555555555556,0.25,0.2782290304546402,0.06374706932633753,0.0,0.012853470437018,0.3683333333333333
Muslim,0.0208333333333333,-0.0357142857142857,0.0075757575757575,0.0576923076923076,-0.0227272727272727,0.0357142857142857,0.0,-0.048780487804878,-0.0833333333333333,0.0138888888888888,0.03262599527843426,0.2569444444444444,0.2857142857142857,0.2803030303030303,0.2371794871794871,0.25,0.2642857142857143,0.2272727272727272,0.2804878048780488,0.3055555555555556,0.2638888888888889,0.2651631938522182,0.05824755529023814,0.0,0.0091743119266054,0.2833333333333333
Protestant,0.0208333333333333,0.0714285714285714,0.0,0.0448717948717948,-0.0227272727272727,-0.0142857142857142,0.0227272727272727,-0.0609756097560975,-0.0416666666666666,0.0138888888888888,0.031340512468561205,0.2152777777777778,0.2857142857142857,0.2878787878787879,0.1858974358974359,0.2651515151515151,0.3142857142857143,0.3409090909090909,0.2317073170731707,0.2361111111111111,0.2638888888888889,0.2626821924687778,0.048390643908936506,0.0,0.0541310541310542,0.325
Sikh,0.0277777777777777,0.0714285714285714,-0.0151515151515151,0.032051282051282,-0.0075757575757575,-0.0071428571428571,-0.0757575757575757,0.0060975609756097,-0.0138888888888888,0.0138888888888888,0.02707606756387238,0.2777777777777778,0.2857142857142857,0.2424242424242424,0.173076923076923,0.2803030303030303,0.2642857142857143,0.2727272727272727,0.2378048780487804,0.1805555555555555,0.3194444444444444,0.25341141243580256,0.030785474687913667,0.0,0.0497237569060773,0.3533333333333333
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.0842105263157895,0.36
