,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.1180555555555555,0.0892857142857142,0.0909090909090909,0.0512820512820512,0.0378787878787878,0.0857142857142857,0.053030303030303,0.0060975609756097,0.1111111111111111,0.1111111111111111,0.07544755718536203,0.1736111111111111,0.3392857142857143,0.2575757575757575,0.2179487179487179,0.3257575757575757,0.2,0.2803030303030303,0.1158536585365853,0.1944444444444444,0.1944444444444444,0.22992244544073803,0.0,0.07916117791422667,0.0287810945273632,0.555
Atheist,0.0347222222222222,0.0892857142857142,-0.0303030303030303,-0.0256410256410256,-0.0303030303030303,-0.0214285714285714,-0.0227272727272727,-0.0121951219512195,-0.0138888888888888,-0.0972222222222222,0.03777170999731973,0.2152777777777778,0.1607142857142857,0.1212121212121212,0.1153846153846153,0.1212121212121212,0.15,0.2045454545454545,0.0975609756097561,0.0972222222222222,0.1527777777777778,0.1435907351456132,0.08841767988109446,0.0,-0.0049002849002849,0.7133333333333334
Buddhist,-0.0416666666666666,0.1428571428571428,-0.053030303030303,-0.0448717948717948,-0.0151515151515151,0.0142857142857142,-0.0075757575757575,0.0,0.0138888888888888,0.0,0.03333277833277828,0.1666666666666666,0.3571428571428571,0.1742424242424242,0.1089743589743589,0.1969696969696969,0.1142857142857142,0.1439393939393939,0.1219512195121951,0.125,0.1111111111111111,0.1620283442844418,0.08528827202607685,0.0,-0.0067407407407407,0.6966666666666667
Catholic,-0.0347222222222222,0.0178571428571428,0.0757575757575757,0.0064102564102564,-0.0378787878787878,-0.0357142857142857,0.0227272727272727,0.0,-0.0555555555555555,0.0138888888888888,0.030051198801198758,0.1319444444444444,0.3392857142857143,0.3181818181818182,0.2243589743589743,0.2651515151515151,0.2071428571428571,0.2196969696969697,0.1829268292682926,0.1111111111111111,0.2083333333333333,0.22081335669750302,0.07817052865833349,0.0,0.0265755627009646,0.565
Christian,0.0069444444444444,0.0,0.0303030303030303,0.0128205128205128,-0.0606060606060606,0.0,-0.0075757575757575,0.0304878048780487,-0.0138888888888888,0.0277777777777777,0.019040427729452084,0.2152777777777778,0.1785714285714285,0.1969696969696969,0.1923076923076923,0.2575757575757575,0.2428571428571428,0.2651515151515151,0.1768292682926829,0.1805555555555555,0.2222222222222222,0.21283180572814717,0.07769931965053911,0.0,0.0284768211920529,0.57
Hindu,0.0416666666666666,0.1071428571428571,0.0075757575757575,0.0192307692307692,0.0454545454545454,0.0071428571428571,0.0,0.0,-0.0555555555555555,0.0,0.028376900876900833,0.1527777777777778,0.2857142857142857,0.2348484848484848,0.1858974358974359,0.3333333333333333,0.1928571428571428,0.2272727272727272,0.1341463414634146,0.1666666666666666,0.2222222222222222,0.2135736418053491,0.06326834750615237,0.0,0.0470064724919094,0.585
Jewish,0.0,-0.0714285714285714,-0.0075757575757575,0.0256410256410256,0.0,0.0071428571428571,0.0,0.0,-0.0972222222222222,0.0,0.02090104340104338,0.1805555555555555,0.2142857142857142,0.2651515151515151,0.1923076923076923,0.2424242424242424,0.2928571428571428,0.2121212121212121,0.1463414634146341,0.125,0.25,0.21210445381177084,0.08979182402962886,0.0,-0.0096905537459283,0.575
Mormon,-0.0347222222222222,-0.0892857142857142,-0.0303030303030303,0.032051282051282,-0.0227272727272727,0.0285714285714285,0.0454545454545454,0.0060975609756097,-0.0555555555555555,-0.0555555555555555,0.0400324167702216,0.1597222222222222,0.1964285714285714,0.2121212121212121,0.25,0.25,0.2571428571428571,0.2878787878787879,0.1646341463414634,0.1944444444444444,0.3055555555555556,0.2277927797135114,0.0930450105450105,0.0,0.0207479387514723,0.5483333333333333
Muslim,0.0138888888888888,0.0357142857142857,-0.0606060606060606,0.0,0.0075757575757575,0.0,-0.0378787878787878,0.024390243902439,0.0138888888888888,0.0138888888888888,0.0207831802343997,0.1666666666666666,0.2142857142857142,0.2575757575757575,0.1794871794871795,0.2348484848484848,0.2428571428571428,0.2803030303030303,0.1463414634146341,0.1805555555555555,0.2083333333333333,0.21112543283274987,0.07801988323329787,0.0,0.0086301369863014,0.58
Protestant,-0.0069444444444444,0.0,-0.0681818181818181,-0.0256410256410256,0.0151515151515151,-0.0357142857142857,0.0303030303030303,-0.0060975609756097,0.0138888888888888,-0.0138888888888888,0.02158114581895065,0.1736111111111111,0.25,0.2045454545454545,0.1794871794871795,0.2424242424242424,0.2214285714285714,0.2272727272727272,0.1402439024390244,0.1805555555555555,0.1805555555555555,0.20001242998194219,0.08516001613562584,0.0,-0.0065337763012181,0.6066666666666667
Sikh,0.0138888888888888,0.0357142857142857,-0.0303030303030303,0.0512820512820512,0.0151515151515151,-0.0142857142857142,0.0227272727272727,-0.0060975609756097,0.0416666666666666,0.125,0.03561169859950343,0.1805555555555555,0.2142857142857142,0.2424242424242424,0.1794871794871795,0.2272727272727272,0.1857142857142857,0.1742424242424242,0.1646341463414634,0.1805555555555555,0.3194444444444444,0.2068616275323592,0.05275089747650721,0.0,-0.0153310104529616,0.6
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,-0.0104250559284116,0.6116666666666667
