,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.1597222222222222,0.1607142857142857,0.053030303030303,0.0128205128205128,-0.0454545454545454,0.1642857142857142,0.0378787878787878,-0.0548780487804878,0.1666666666666666,0.2361111111111111,0.10915621979646366,0.6041666666666666,0.875,0.7651515151515151,0.717948717948718,0.8181818181818182,0.5928571428571429,0.75,0.4451219512195122,0.6666666666666666,0.5694444444444444,0.6804538923136485,0.0,0.1223397737086761,0.0287810945273632,0.555
Atheist,0.1180555555555555,0.2321428571428571,-0.0833333333333333,-0.0192307692307692,-0.0606060606060606,-0.0142857142857142,-0.0303030303030303,-0.024390243902439,-0.0277777777777777,-0.1944444444444444,0.08045697865819813,0.6041666666666666,0.5178571428571429,0.3712121212121212,0.3653846153846153,0.3636363636363636,0.3857142857142857,0.6212121212121212,0.3536585365853658,0.2777777777777778,0.4444444444444444,0.4305064075490905,0.11989027232929668,0.0,-0.0049002849002849,0.7133333333333334
Buddhist,-0.0902777777777777,0.3035714285714285,-0.1287878787878787,-0.1153846153846153,-0.053030303030303,0.0714285714285714,0.0151515151515151,0.0182926829268292,0.0833333333333333,0.0694444444444444,0.09487025508366966,0.4652777777777778,0.8035714285714286,0.5075757575757576,0.358974358974359,0.553030303030303,0.3714285714285714,0.4696969696969697,0.4329268292682927,0.3888888888888889,0.3472222222222222,0.4698593107434571,0.11492113577479426,0.0,-0.0067407407407407,0.6966666666666667
Catholic,-0.0555555555555555,0.0357142857142857,0.1742424242424242,-0.0192307692307692,-0.0757575757575757,-0.0571428571428571,0.0303030303030303,0.0,-0.0972222222222222,0.0555555555555555,0.060072427572427534,0.5138888888888888,0.8928571428571429,0.8560606060606061,0.6474358974358975,0.7121212121212122,0.6428571428571429,0.6212121212121212,0.6341463414634146,0.4305555555555556,0.6111111111111112,0.6562246019563093,0.1252171033573472,0.0,0.0265755627009646,0.565
Christian,0.0416666666666666,-0.0714285714285714,0.0606060606060606,0.0192307692307692,-0.1212121212121212,0.0,0.0,0.0670731707317073,-0.1111111111111111,0.0555555555555555,0.054788402654256295,0.6388888888888888,0.6071428571428571,0.5757575757575758,0.6089743589743589,0.6818181818181818,0.6857142857142857,0.7272727272727273,0.6402439024390244,0.5833333333333334,0.6666666666666666,0.6415812778007901,0.12223910574520329,0.0,0.0284768211920529,0.57
Hindu,0.0833333333333333,0.2321428571428571,0.0,0.0,0.0909090909090909,-0.0142857142857142,-0.0227272727272727,-0.0121951219512195,-0.1666666666666666,0.0138888888888888,0.06361489459050432,0.5555555555555556,0.7678571428571429,0.6818181818181818,0.5641025641025641,0.803030303030303,0.6,0.6893939393939394,0.5609756097560976,0.4444444444444444,0.5694444444444444,0.6236622185402674,0.11874478840942251,0.0,0.0470064724919094,0.585
Jewish,0.0347222222222222,-0.1785714285714285,0.0,0.0641025641025641,0.0151515151515151,-0.0357142857142857,0.0454545454545454,-0.0182926829268292,-0.1666666666666666,0.0,0.05586759108100568,0.6041666666666666,0.6428571428571429,0.7121212121212122,0.5769230769230769,0.6363636363636364,0.7785714285714286,0.6515151515151515,0.5792682926829268,0.4722222222222222,0.6944444444444444,0.6348453274367909,0.14428096970779897,0.0,-0.0096905537459283,0.575
Mormon,-0.0555555555555555,-0.1071428571428571,-0.0378787878787878,0.0897435897435897,-0.053030303030303,0.0928571428571428,0.1136363636363636,-0.048780487804878,-0.0972222222222222,-0.1388888888888889,0.08347361987605886,0.5555555555555556,0.5357142857142857,0.6590909090909091,0.6666666666666666,0.6893939393939394,0.75,0.8106060606060606,0.6463414634146342,0.5972222222222222,0.8333333333333334,0.6743924435997607,0.14507154430934915,0.0,0.0207479387514723,0.5483333333333333
Muslim,0.0208333333333333,0.0535714285714285,-0.1363636363636363,-0.0064102564102564,0.053030303030303,0.0214285714285714,-0.053030303030303,0.0182926829268292,0.0555555555555555,0.0138888888888888,0.04324049595391054,0.5486111111111112,0.625,0.7575757575757576,0.5705128205128205,0.6287878787878788,0.6785714285714286,0.7803030303030303,0.5670731707317073,0.4722222222222222,0.625,0.6253657419815957,0.1193411601948187,0.0,0.0086301369863014,0.58
Protestant,0.0069444444444444,0.0892857142857142,-0.1666666666666666,-0.032051282051282,0.0378787878787878,-0.05,0.053030303030303,0.0182926829268292,0.0,-0.0138888888888888,0.0468038770172916,0.5347222222222222,0.6607142857142857,0.6060606060606061,0.532051282051282,0.6590909090909091,0.6357142857142857,0.6893939393939394,0.5426829268292683,0.5277777777777778,0.5138888888888888,0.5902097123743465,0.129138307491966,0.0,-0.0065337763012181,0.6066666666666667
Sikh,0.0,0.1071428571428571,-0.053030303030303,0.0833333333333333,0.0151515151515151,-0.0357142857142857,0.0,-0.0365853658536585,0.0555555555555555,0.2083333333333333,0.05948465491148415,0.625,0.6071428571428571,0.6893939393939394,0.5064102564102564,0.5909090909090909,0.5642857142857143,0.5909090909090909,0.573170731707317,0.5277777777777778,0.8194444444444444,0.6094443902980489,0.08455334976676437,0.0,-0.0153310104529616,0.6
