,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0347222222222222,0.0892857142857142,0.0303030303030303,0.032051282051282,0.0075757575757575,0.0357142857142857,-0.0303030303030303,0.0060975609756097,0.0555555555555555,0.0,0.03216084389864874,0.1180555555555555,0.125,0.1212121212121212,0.0705128205128205,0.1742424242424242,0.15,0.1363636363636363,0.0792682926829268,0.0833333333333333,0.0555555555555555,0.11135437394583733,0.0,0.04066335730664994,0.1009615384615385,0.4666666666666667
Atheist,-0.0208333333333333,-0.0178571428571428,0.0151515151515151,0.0064102564102564,-0.0303030303030303,0.0,0.0,0.0121951219512195,-0.0416666666666666,-0.0416666666666666,0.01860837333398306,0.1319444444444444,0.1607142857142857,0.106060606060606,0.0576923076923076,0.1363636363636363,0.0857142857142857,0.1363636363636363,0.0609756097560975,0.1527777777777778,0.125,0.11536065898870773,0.045237350725155556,0.0,-0.048689138576779,0.23
Buddhist,0.0,-0.0178571428571428,0.0,-0.0064102564102564,-0.0151515151515151,-0.0071428571428571,-0.0227272727272727,-0.0365853658536585,-0.0277777777777777,-0.0138888888888888,0.014754107680936912,0.125,0.1607142857142857,0.1363636363636363,0.0576923076923076,0.0909090909090909,0.0785714285714285,0.1136363636363636,0.0609756097560975,0.0833333333333333,0.0972222222222222,0.10044182781987657,0.042369497034131114,0.0,-0.0610687022900763,0.245
Catholic,0.0208333333333333,-0.0714285714285714,0.0303030303030303,0.0128205128205128,0.053030303030303,-0.0142857142857142,-0.0454545454545454,0.0060975609756097,0.0277777777777777,-0.0138888888888888,0.029592023829828656,0.1041666666666666,0.1071428571428571,0.1212121212121212,0.1282051282051282,0.1439393939393939,0.1142857142857142,0.1515151515151515,0.1036585365853658,0.1111111111111111,0.125,0.12102366806635097,0.03461066711066707,0.0,0.0,0.27
Christian,-0.0138888888888888,0.0,-0.0378787878787878,0.0641025641025641,-0.0075757575757575,-0.0142857142857142,-0.0151515151515151,-0.024390243902439,-0.0416666666666666,0.0138888888888888,0.02328290273412219,0.0972222222222222,0.1428571428571428,0.1287878787878787,0.1153846153846153,0.0984848484848484,0.1571428571428571,0.1363636363636363,0.0975609756097561,0.125,0.1527777777777778,0.12515819546307347,0.04600318719221151,0.0,0.0102389078498292,0.245
Hindu,0.0138888888888888,-0.0535714285714285,-0.0378787878787878,0.0192307692307692,-0.0075757575757575,-0.0571428571428571,-0.0227272727272727,0.0060975609756097,-0.0138888888888888,-0.0277777777777777,0.025977998965803783,0.0694444444444444,0.125,0.1287878787878787,0.1217948717948717,0.2196969696969697,0.1714285714285714,0.1287878787878787,0.0792682926829268,0.125,0.1388888888888889,0.13080977965124302,0.04574994449994444,0.0,-0.0222222222222222,0.2666666666666666
Jewish,0.0208333333333333,-0.0178571428571428,-0.0303030303030303,0.032051282051282,-0.0227272727272727,-0.0285714285714285,-0.0227272727272727,-0.0060975609756097,-0.0694444444444444,-0.0138888888888888,0.026450165687970522,0.1180555555555555,0.125,0.1666666666666666,0.1217948717948717,0.1590909090909091,0.1428571428571428,0.1439393939393939,0.0914634146341463,0.125,0.125,0.13188679545386858,0.043488631964241665,0.0,0.0291262135922329,0.2516666666666666
Mormon,-0.0069444444444444,0.0,0.0,0.032051282051282,0.0,0.0,0.0075757575757575,-0.0121951219512195,-0.0694444444444444,-0.0277777777777777,0.015598882824492552,0.1319444444444444,0.1071428571428571,0.1363636363636363,0.1474358974358974,0.1212121212121212,0.1428571428571428,0.1742424242424242,0.073170731707317,0.125,0.1388888888888889,0.1298258144294729,0.041349470312884884,0.0,-0.0316455696202531,0.2666666666666666
Muslim,0.0138888888888888,-0.0357142857142857,-0.0303030303030303,0.0256410256410256,0.0,-0.0428571428571428,-0.0303030303030303,-0.0182926829268292,-0.0138888888888888,-0.0138888888888888,0.02247778644120103,0.0972222222222222,0.1785714285714285,0.1666666666666666,0.1025641025641025,0.1515151515151515,0.0857142857142857,0.1515151515151515,0.0914634146341463,0.125,0.1527777777777778,0.13030102011809327,0.04067204137326083,0.0,0.0580204778156996,0.24
Protestant,-0.0069444444444444,0.0714285714285714,0.0,0.0256410256410256,-0.0075757575757575,-0.0357142857142857,-0.0378787878787878,0.0,-0.0694444444444444,-0.0555555555555555,0.031018287268287224,0.1180555555555555,0.1428571428571428,0.1363636363636363,0.0769230769230769,0.1136363636363636,0.1357142857142857,0.1439393939393939,0.1097560975609756,0.0972222222222222,0.1388888888888889,0.12133566636615414,0.037704605692410506,0.0,0.0266666666666666,0.2616666666666666
Sikh,-0.0138888888888888,0.0178571428571428,0.0,0.0,-0.0075757575757575,0.0,-0.0454545454545454,-0.0121951219512195,0.0416666666666666,-0.0138888888888888,0.015252701228310942,0.1388888888888889,0.1607142857142857,0.1515151515151515,0.1153846153846153,0.1136363636363636,0.1285714285714285,0.1363636363636363,0.0975609756097561,0.0972222222222222,0.0972222222222222,0.12370797901285702,0.02944817716159174,0.0,-0.0098360655737704,0.2616666666666666
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.0476190476190476,0.2883333333333333
