,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.0416666666666666,0.1071428571428571,0.0151515151515151,0.0128205128205128,-0.0227272727272727,0.05,-0.0378787878787878,-0.0182926829268292,0.0416666666666666,-0.0416666666666666,0.03890136286477745,0.2083333333333333,0.1785714285714285,0.2424242424242424,0.1153846153846153,0.2196969696969697,0.2357142857142857,0.2045454545454545,0.1768292682926829,0.2638888888888889,0.125,0.19703884868519012,0.0,0.04556385958215223,0.0518518518518518,0.4783333333333333
Atheist,0.0694444444444444,-0.0178571428571428,-0.0151515151515151,0.0641025641025641,0.0151515151515151,-0.0142857142857142,-0.053030303030303,-0.0182926829268292,-0.0694444444444444,-0.0277777777777777,0.036453810417224994,0.2361111111111111,0.1607142857142857,0.2575757575757575,0.1794871794871795,0.1818181818181818,0.2285714285714285,0.25,0.2134146341463414,0.2361111111111111,0.1388888888888889,0.20826925784242856,0.05600122100122096,0.0,-0.0209790209790209,0.2633333333333333
Buddhist,0.0763888888888889,0.0535714285714285,-0.0606060606060606,0.0384615384615384,0.0075757575757575,0.0,-0.0606060606060606,-0.024390243902439,0.0138888888888888,-0.0277777777777777,0.036326664527883995,0.2291666666666666,0.1964285714285714,0.1666666666666666,0.1282051282051282,0.1742424242424242,0.2,0.2424242424242424,0.1585365853658536,0.1805555555555555,0.2777777777777778,0.19540036183328863,0.042382011619816494,0.0,0.1036789297658862,0.3083333333333333
Catholic,0.0277777777777777,-0.0178571428571428,0.0227272727272727,0.0448717948717948,-0.0303030303030303,-0.0142857142857142,-0.0303030303030303,0.0182926829268292,-0.0694444444444444,-0.0138888888888888,0.02897517793859252,0.2222222222222222,0.1964285714285714,0.2348484848484848,0.2371794871794871,0.2575757575757575,0.2428571428571428,0.2878787878787879,0.2378048780487804,0.3194444444444444,0.2083333333333333,0.2444573109817012,0.04889829682512603,0.0,-0.0875,0.2883333333333333
Christian,0.0347222222222222,-0.0178571428571428,-0.0303030303030303,0.1153846153846153,-0.0075757575757575,0.0285714285714285,-0.0757575757575757,-0.0426829268292682,0.0138888888888888,-0.0694444444444444,0.043618803283437375,0.2291666666666666,0.2321428571428571,0.2575757575757575,0.2179487179487179,0.2196969696969697,0.2142857142857142,0.2727272727272727,0.1890243902439024,0.2361111111111111,0.2083333333333333,0.2277012790732303,0.05038122108244057,0.0,0.0529801324503311,0.2766666666666666
Hindu,0.0069444444444444,0.0714285714285714,-0.0151515151515151,0.0192307692307692,-0.0075757575757575,-0.0142857142857142,-0.0378787878787878,0.0121951219512195,-0.0138888888888888,0.0138888888888888,0.021246845972455672,0.3125,0.2142857142857142,0.2272727272727272,0.2115384615384615,0.2196969696969697,0.1857142857142857,0.2045454545454545,0.2195121951219512,0.2083333333333333,0.1805555555555555,0.21839546970644527,0.03420748289650722,0.0,0.0258064516129032,0.295
Jewish,0.0,0.0178571428571428,-0.0075757575757575,0.0384615384615384,-0.0151515151515151,0.0285714285714285,-0.0075757575757575,0.0182926829268292,-0.0833333333333333,-0.0555555555555555,0.027237471200885776,0.2916666666666667,0.3392857142857143,0.3106060606060606,0.2564102564102564,0.2727272727272727,0.3142857142857143,0.2651515151515151,0.2256097560975609,0.25,0.25,0.2775742956230761,0.04141022933705857,0.0,0.00625,0.2583333333333333
Mormon,-0.0208333333333333,-0.0178571428571428,-0.0378787878787878,0.0512820512820512,0.0075757575757575,0.0428571428571428,0.0075757575757575,-0.0182926829268292,-0.0277777777777777,-0.0277777777777777,0.025970821184235753,0.2569444444444444,0.1964285714285714,0.25,0.2051282051282051,0.1893939393939394,0.2857142857142857,0.2651515151515151,0.25,0.2777777777777778,0.2222222222222222,0.23987609612609612,0.04035589410589405,0.0,-0.0285714285714285,0.2833333333333333
Muslim,0.0069444444444444,0.0,0.0681818181818181,0.0769230769230769,0.0,0.0071428571428571,-0.0454545454545454,-0.024390243902439,-0.0694444444444444,-0.1111111111111111,0.04095925416047364,0.2013888888888889,0.2142857142857142,0.2348484848484848,0.2307692307692307,0.2272727272727272,0.2357142857142857,0.2727272727272727,0.2073170731707317,0.2361111111111111,0.25,0.2310434788788447,0.05327001250781736,0.0,-0.0428571428571428,0.2366666666666666
Protestant,0.0347222222222222,0.0714285714285714,-0.0303030303030303,0.0705128205128205,-0.0075757575757575,-0.0285714285714285,-0.0454545454545454,-0.0060975609756097,-0.0277777777777777,-0.0277777777777777,0.03502214925995409,0.2152777777777778,0.25,0.1969696969696969,0.173076923076923,0.2045454545454545,0.2714285714285714,0.2575757575757575,0.2256097560975609,0.2222222222222222,0.3055555555555556,0.232226171524952,0.04120771843332817,0.0,-0.02,0.2733333333333333
Sikh,0.0277777777777777,-0.0535714285714285,0.0303030303030303,0.0384615384615384,-0.0075757575757575,0.0285714285714285,-0.0151515151515151,-0.0121951219512195,-0.0694444444444444,-0.0694444444444444,0.03524964872525843,0.2638888888888889,0.1964285714285714,0.1818181818181818,0.2179487179487179,0.2348484848484848,0.2142857142857142,0.2424242424242424,0.1951219512195122,0.1805555555555555,0.2361111111111111,0.216343141952898,0.04752450801231286,0.0,-0.0264900662251655,0.285
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,-0.0028985507246376,0.3233333333333333
