,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.1111111111111111,0.1071428571428571,0.106060606060606,0.032051282051282,0.0757575757575757,0.0357142857142857,0.0378787878787878,0.0670731707317073,0.0833333333333333,0.0555555555555555,0.07116785653371013,0.2638888888888889,0.25,0.2121212121212121,0.2115384615384615,0.3181818181818182,0.1785714285714285,0.2954545454545454,0.1402439024390244,0.2222222222222222,0.1666666666666666,0.22588891460842678,0.0,0.07185648260953134,0.0497647058823529,0.55
Atheist,-0.0208333333333333,0.0357142857142857,-0.0303030303030303,-0.0512820512820512,0.0075757575757575,-0.0071428571428571,0.0151515151515151,0.0304878048780487,-0.0555555555555555,0.0138888888888888,0.02679350798253232,0.1041666666666666,0.0714285714285714,0.1363636363636363,0.1282051282051282,0.1893939393939394,0.1642857142857142,0.1363636363636363,0.0792682926829268,0.0555555555555555,0.2083333333333333,0.12733644742791078,0.07739771407454332,0.0,0.018222683264177,0.7416666666666667
Buddhist,-0.0138888888888888,0.1428571428571428,0.0,-0.032051282051282,0.0303030303030303,0.0285714285714285,0.0,-0.0060975609756097,-0.0555555555555555,0.0555555555555555,0.0364880444758493,0.1666666666666666,0.3928571428571428,0.1515151515151515,0.0961538461538461,0.1969696969696969,0.1428571428571428,0.1818181818181818,0.1646341463414634,0.1388888888888889,0.1944444444444444,0.1826805308512625,0.06334132669498518,0.0,-0.0442335766423357,0.6633333333333333
Catholic,-0.0138888888888888,-0.0178571428571428,0.0757575757575757,0.0128205128205128,-0.0151515151515151,0.0071428571428571,0.0,0.0182926829268292,-0.0416666666666666,0.0277777777777777,0.02303556199897658,0.1805555555555555,0.2321428571428571,0.3181818181818182,0.2307692307692307,0.2272727272727272,0.2357142857142857,0.2575757575757575,0.1158536585365853,0.125,0.25,0.2173065890748817,0.06584513724757621,0.0,0.0248035914702581,0.5666666666666667
Christian,0.0277777777777777,0.0535714285714285,0.0075757575757575,0.0,0.053030303030303,-0.0071428571428571,0.0,-0.0121951219512195,-0.0138888888888888,0.0277777777777777,0.02029599127160098,0.1527777777777778,0.2321428571428571,0.3106060606060606,0.2307692307692307,0.2045454545454545,0.2071428571428571,0.2272727272727272,0.1707317073170731,0.1527777777777778,0.1944444444444444,0.208321089479626,0.057517238858702247,0.0,0.0302741228070175,0.5816666666666667
Hindu,-0.0347222222222222,0.0,-0.0151515151515151,-0.032051282051282,-0.0151515151515151,0.0071428571428571,0.0,0.0182926829268292,0.0416666666666666,-0.0138888888888888,0.017806763020177613,0.1875,0.2142857142857142,0.2727272727272727,0.1602564102564102,0.3636363636363636,0.2071428571428571,0.1969696969696969,0.1158536585365853,0.2083333333333333,0.2361111111111111,0.2162816417999344,0.07555417820661718,0.0,0.0302380952380952,0.5766666666666667
Jewish,0.0,-0.0178571428571428,-0.0606060606060606,0.0256410256410256,-0.0151515151515151,-0.0142857142857142,-0.0151515151515151,0.024390243902439,-0.0416666666666666,-0.0416666666666666,0.02564165509287456,0.1944444444444444,0.3035714285714285,0.2272727272727272,0.1794871794871795,0.2878787878787879,0.2285714285714285,0.1969696969696969,0.1585365853658536,0.1527777777777778,0.1527777777777778,0.2082287834117102,0.0868032577178918,0.0,-0.0092658092175777,0.5883333333333334
Mormon,0.0416666666666666,-0.0178571428571428,0.0075757575757575,-0.0064102564102564,-0.0075757575757575,0.0,-0.0151515151515151,0.0060975609756097,-0.0138888888888888,0.0277777777777777,0.014400132387937211,0.1666666666666666,0.1607142857142857,0.25,0.2115384615384615,0.2954545454545454,0.2285714285714285,0.2575757575757575,0.2256097560975609,0.125,0.25,0.2171130901618706,0.06894443632248506,0.0,-0.0013828689370485,0.5533333333333333
Muslim,0.0208333333333333,-0.0178571428571428,-0.0303030303030303,-0.0192307692307692,-0.0454545454545454,-0.0071428571428571,0.0151515151515151,-0.0182926829268292,-0.0555555555555555,-0.0416666666666666,0.027148809862224454,0.2152777777777778,0.2321428571428571,0.2575757575757575,0.1858974358974359,0.2272727272727272,0.2357142857142857,0.2424242424242424,0.1646341463414634,0.2222222222222222,0.2916666666666667,0.2274828119035436,0.09111969669896494,0.0,0.0137113402061855,0.5566666666666666
Protestant,-0.0069444444444444,0.0178571428571428,0.0151515151515151,0.0128205128205128,-0.0378787878787878,-0.0285714285714285,0.0075757575757575,-0.0182926829268292,-0.0138888888888888,0.0416666666666666,0.02006478277819735,0.1736111111111111,0.1964285714285714,0.2272727272727272,0.2051282051282051,0.2803030303030303,0.2142857142857142,0.2196969696969697,0.1646341463414634,0.2361111111111111,0.1805555555555555,0.2098027142234459,0.07221832029758853,0.0,-0.0129381443298969,0.5816666666666667
Sikh,0.0486111111111111,0.0714285714285714,-0.0151515151515151,0.0448717948717948,0.0,-0.0428571428571428,0.0,0.0182926829268292,0.0,0.0138888888888888,0.025510170723585322,0.1736111111111111,0.1785714285714285,0.2272727272727272,0.1858974358974359,0.2121212121212121,0.2285714285714285,0.1818181818181818,0.1280487804878048,0.2222222222222222,0.2916666666666667,0.20298011947402186,0.05982351997595897,0.0,-0.0079194630872483,0.6066666666666667
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.0031414868105515,0.5633333333333334
